,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
28775,140266228.0,Thursday,No,2014-05-01T22:49:00.000,InvProp,"[-71.08939, 42.345876]",Point,InvProp,5,IVPREM,620,D4,First,No,HEMENWAY ST,Part three,Unarmed,767168.1477,,2951333.347,2014
34362,140265950.0,Thursday,No,2014-05-01T16:46:00.000,InvProp,"[-71.069055, 42.337746]",Point,InvProp,5,FIGHT ,167,D4,First,No,E CANTON ST,Part three,Unarmed,772680.2889,,2948397.747,2014
36335,140271475.0,Thursday,No,2014-05-01T11:00:00.000,InvProp,"[-71.098625, 42.346181]",Point,InvProp,5,IVPREM,624,D4,Day,No,YAWKEY WY,Part three,Unarmed,764671.1215,,2951432.6119999997,2014
51354,142032999.0,Thursday,No,2014-05-01T12:00:00.000,InvProp,"[-71.06149, 42.348856]",Point,InvProp,5,DISTRB,0,A1,Day,No,TYLER ST,Part three,Unarmed,774704.7832,,2952456.856,2014
69852,140267171.0,Thursday,No,2014-05-01T04:06:00.000,InvProp,"[-71.11917, 42.251963]",Point,InvProp,5,BEIP  ,512,E18,Last,No,TRUMAN PY,Part three,Unarmed,759270.3839,,2917072.4560000002,2014
76650,140266095.0,Thursday,No,2014-05-01T15:30:00.000,InvProp,"[-71.05549, 42.364871]",Point,InvProp,5,INVEST,80,A1,Day,No,SALEM ST,Part three,Unarmed,776296.2741,,2958301.423,2014
87613,140264453.0,Thursday,No,2014-05-01T01:31:00.000,InvProp,"[-71.080985, 42.283871]",Point,InvProp,5,INVEST,434,B3,Last,No,CAPEN ST,Part three,Firearm,769551.2774,,2928748.7610000004,2014
231850,140268303.0,Thursday,No,2014-05-01T18:45:00.000,InvProp,"[-71.06122, 42.365521]",Point,InvProp,5,IVPREM,61,A1,First,No,CAUSEWAY ST,Part three,Unarmed,774746.5282,CANAL ST,2958530.278,2014
236412,140285549.0,Thursday,No,2014-05-01T10:30:00.000,InvProp,"[-71.05776, 42.378251]",Point,InvProp,5,IVPREM,900,A15,Day,No,MCNULTY CT,Part three,Unarmed,775657.5279999999,,2963174.1780000003,2014
241177,140268302.0,Thursday,No,2014-05-01T17:00:00.000,InvProp,"[-71.06122, 42.365521]",Point,InvProp,5,IVPREM,61,A1,First,No,CAUSEWAY ST,Part three,Unarmed,774746.5282,CANAL ST,2958530.278,2014
244385,140270773.0,Thursday,No,2014-05-01T14:00:00.000,InvProp,"[-71.163975, 42.340201]",Point,InvProp,5,MISC  ,750,D14,Day,No,COMMONWEALTH AV,Part three,Unarmed,747013.6440000001,,2949177.017,2014
