,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
6886,,Friday,No,2015-07-03T00:00:00.000,Towed,"[-71.143367, 42.343552]",Point,Towed,7,IVMV,785,D14,,No,COMMONWEALTH AVE,Part Three,None,752580.0,,2950000.0,2015
62124,,Friday,No,2015-07-03T21:43:00.000,Towed,"[0, 0]",Point,Towed,7,IVMV,0,,,No,,Part Three,None,,CHARLESGATE,,2015
84346,,Friday,No,2015-07-03T00:00:00.000,Towed,"[-71.072296, 42.356474]",Point,Towed,7,IVMV,69,A1,,No,CHESTNUT ST,Part Three,None,771770.0,,2960000.0,2015
105096,,Friday,No,2015-07-03T00:00:00.000,Towed,"[-71.035269, 42.331888]",Point,Towed,7,IVMV,234,C6,,No,L ST,Part Three,None,781826.0,,2950000.0,2015
115135,,Friday,No,2015-07-03T00:00:00.000,Towed,"[-71.042916, 42.335506]",Point,Towed,7,CD14,225,C6,,No,E BROADWAY,Part Three,None,779751.0,,2950000.0,2015
122352,,Friday,No,2015-07-03T00:00:00.000,Towed,"[-71.04639, 42.354048]",Point,Towed,7,IVMV,207,C6,,No,COURTHOUSE WAY,Part Three,None,778776.0,,2950000.0,2015
184902,,Friday,No,2015-07-03T20:24:00.000,Towed,"[0, 0]",Point,Towed,7,IVMV,69,D4,,No,BEACON ST,Part Three,None,, DAVID G MUGAR WAY ,,2015
196617,,Friday,No,2015-07-03T00:00:00.000,Towed,"[-71.154428, 42.339146]",Point,Towed,7,IVMV,774,D14,,No,CHESTNUT HILL AVE,Part Three,None,749596.0,,2950000.0,2015
201549,,Friday,No,2015-07-03T00:00:00.000,Towed,"[-71.07296, 42.340003]",Point,Towed,7,IVMV,168,D4,,No,W BROOKLINE ST,Part Three,None,771620.0,,2950000.0,2015
234780,,Friday,No,2015-07-03T00:00:00.000,Towed,"[-71.040337, 42.336417]",Point,Towed,7,IVMV,221,C6,,No,E THIRD ST,Part Three,None,780447.0,,2950000.0,2015
251595,,Friday,No,2015-07-03T00:00:00.000,Towed,"[-71.085625, 42.345719]",Point,Towed,7,IVMV,144,D4,,No,SAINT GERMAIN ST,Part Three,None,768186.0,,2950000.0,2015
