,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
5329,140219467.0,Friday,No,2014-04-11T16:30:00.000,PropFound,"[-71.07666, 42.351141]",Point,PropFound,4,FDPROP,134,D4,First,No,NEWBURY ST,Part three,Unarmed,770599.9318,,2953268.837,2014
43333,140218815.0,Friday,No,2014-04-11T08:00:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,4,FDPROP,289,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2014
46724,140218905.0,Friday,No,2014-04-11T11:15:00.000,PropFound,"[-71.09794, 42.316146]",Point,PropFound,4,FDPROP,307,E13,Day,No,WASHINGTON ST,Part three,Other,764907.8894,,2940488.191,2014
57013,140219024.0,Friday,No,2014-04-11T08:00:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,4,FDPROP,289,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2014
63380,140221224.0,Friday,No,2014-04-11T19:30:00.000,PropFound,"[-71.078815, 42.350571]",Point,PropFound,4,FDPROP,138,D4,First,No,NEWBURY ST,Part three,Unarmed,770018.4438,DARTMOUTH ST,2953058.235,2014
75585,140218896.0,Friday,No,2014-04-11T08:00:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,4,FDPROP,289,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2014
81719,140220098.0,Friday,No,2014-04-11T20:00:00.000,PropFound,"[-71.03887, 42.371246]",Point,PropFound,4,FDPROP,28,A7,First,No,PARIS ST,Part three,Unarmed,780775.2494,,2960648.442,2014
128763,140218938.0,Friday,No,2014-04-11T08:00:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,4,FDPROP,289,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2014
178885,140218875.0,Friday,No,2014-04-11T08:00:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,4,FDPROP,289,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2014
181060,140218833.0,Friday,No,2014-04-11T10:00:00.000,PropFound,"[-71.08411, 42.328726]",Point,PropFound,4,LARCRT,282,B2,Day,No,DUDLEY ST,Part three,Unarmed,768625.9666,,2945090.4910000004,2014
