,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
436,152035398.0,Friday,No,2015-05-01T09:00:00.000,DRUG CHARGES,"[0, 0]",Point,18xx,5,IVPREM,0,C6,Day,No,W BROADWAY,Part Two,Unarmed,,,,2015
439,152035595.0,Friday,No,2015-05-01T18:00:00.000,DRUG CHARGES,"[0, 0]",Point,18xx,5,IVPREM,0,A1,First,No,SOUTH POINT DR,Part Two,Other,,ESSEX ST,,2015
15332,152035580.0,Friday,No,2015-05-01T18:02:00.000,DRUG CHARGES,"[-71.06249, 42.352371]",Point,18xx,5,ARREST,0,A1,First,No,ESSEX ST,Part Two,Unarmed,774427.8963,WASHINGTON ST,2953736.3989999997,2015
29121,152035456.0,Friday,No,2015-05-01T07:00:00.000,DRUG CHARGES,"[-71.148575, 42.287141]",Point,18xx,5,IVPREM,0,E5,Last,No,CENTRE ST,Part Two,Unarmed,751256.7891,,2929857.7989999996,2015
43918,152035633.0,Friday,No,2015-05-01T16:00:00.000,DRUG CHARGES,"[-71.104273, 42.309722]",Point,18xx,5,IVPREM,0,E13,First,No,WASHINGTON ST,Part Two,Other,763205.8082,,2938139.2,2015
92388,152035591.0,Friday,No,2015-05-01T07:30:00.000,DRUG CHARGES,"[-71.148575, 42.287141]",Point,18xx,5,IVPREM,0,E5,Day,No,CENTRE ST,Part Two,Unarmed,751256.7891,,2929857.7989999996,2015
135225,152035360.0,Friday,No,2015-05-01T02:58:00.000,DRUG CHARGES,"[-71.07242, 42.321961]",Point,18xx,5,TS,0,B2,Last,No,DUDLEY ST,Part Two,Unarmed,771799.3448,ALBION ST,2942640.84,2015
143321,152035359.0,Friday,No,2015-05-01T03:20:00.000,DRUG CHARGES,"[-71.059125, 42.303186]",Point,18xx,5,SS,0,C11,Last,No,GREENWICH ST,Part Two,Unarmed,775430.1082,DORCHESTER AV,2935817.2389999996,2015
161038,152035588.0,Friday,No,2015-05-01T16:00:00.000,DRUG CHARGES,"[-71.061235, 42.310371]",Point,18xx,5,IVPREM,0,C11,First,No,HANCOCK ST,Part Two,Unarmed,774845.858,,2938432.619,2015
174829,152035601.0,Friday,No,2015-05-01T17:30:00.000,DRUG CHARGES,"[-71.078435, 42.340291]",Point,18xx,5,INVEST,0,D4,First,No,TREMONT ST,Part Two,Other,770139.6778,,2949312.517,2015
176467,152035634.0,Friday,No,2015-05-01T16:00:00.000,DRUG CHARGES,"[-71.104273, 42.309722]",Point,18xx,5,IVPREM,0,E13,First,No,WASHINGTON ST,Part Two,Unarmed,763205.8082,,2938139.2,2015
185807,152035542.0,Friday,No,2015-05-01T16:45:00.000,DRUG CHARGES,"[-71.061235, 42.310371]",Point,18xx,5,IVPER,0,C11,First,No,HANCOCK ST,Part Two,Unarmed,774845.858,,2938432.619,2015
234903,152036621.0,Friday,No,2015-05-01T13:50:00.000,DRUG CHARGES,"[-71.06939, 42.339506]",Point,18xx,5,IVPER,0,D4,Day,No,HARRISON AV,Part Two,Unarmed,772586.4767,,2949038.664,2015
