,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
301,,Wednesday,No,2015-07-08T00:00:00.000,Investigate Person,"[-71.11477, 42.318038]",Point,InvPer,7,,641,E13,,No,LOCHSTEAD AVE,Part Three,None,760353.0,,2940000.0,2015
18748,,Wednesday,No,2015-07-08T00:00:00.000,Investigate Person,"[-71.070967, 42.271979]",Point,InvPer,7,IVPER,407,B3,,No,RIVER ST,Part Three,None,772284.0,,2920000.0,2015
48935,,Wednesday,No,2015-07-08T00:00:00.000,Investigate Person,"[-71.052392, 42.283099]",Point,InvPer,7,IVPER,383,C11,,No,GALLIVAN BLVD,Part Three,None,777290.0,,2930000.0,2015
93262,,Wednesday,No,2015-07-08T00:00:00.000,Investigate Person,"[-71.055297, 42.328288]",Point,InvPer,7,IVPER,914,C6,,No,GENERAL LAWRENCE J LOGAN WAY,Part Three,None,776418.0,,2940000.0,2015
93958,,Wednesday,No,2015-07-08T00:00:00.000,Investigate Person,"[-71.170915, 42.280595]",Point,InvPer,7,IVPER,728,E5,,No,VFW PKWY,Part Three,None,745221.0,,2930000.0,2015
108890,,Wednesday,No,2015-07-08T00:00:00.000,Investigate Person,"[-71.054679, 42.341288]",Point,InvPer,7,IVPER,200,C6,,No,W BROADWAY,Part Three,None,776560.0,,2950000.0,2015
127015,,Wednesday,No,2015-07-08T00:00:00.000,Investigate Person,"[-71.072695, 42.290415]",Point,InvPer,7,IVPER,450,B3,,No,TALBOT AVE,Part Three,None,771782.0,,2930000.0,2015
127421,,Wednesday,No,2015-07-08T00:00:00.000,Investigate Person,"[-71.085634, 42.328663]",Point,InvPer,7,MISC,282,B2,,No,,Part Three,None,768214.0,,2950000.0,2015
138445,,Wednesday,No,2015-07-08T00:00:00.000,Investigate Person,"[-70.99712, 42.3889]",Point,InvPer,7,IVPER,3,A7,,No,SWAN AVE,Part Three,None,792019.0,,2970000.0,2015
187846,,Wednesday,No,2015-07-08T00:00:00.000,Investigate Person,"[-71.112588, 42.257154]",Point,InvPer,7,ALARM,511,E18,,No,METROPOLITAN AVE,Part Three,None,761044.0,,2920000.0,2015
