,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
879,152037816.0,Friday,No,2015-05-08T20:00:00.000,OTHER LARCENY,"[0, 0]",Point,06xx,5,IVPER,0,C11,First,No,GENEVA AV,Part One,Unarmed,,,,2015
1017,152037843.0,Friday,No,2015-05-08T21:30:00.000,OTHER LARCENY,"[0, 0]",Point,06xx,5,ARREST,0,C11,First,No,GENEVA AV,Part One,Unarmed,,,,2015
17029,152037683.0,Friday,No,2015-05-08T12:30:00.000,OTHER LARCENY,"[-71.150545, 42.287316]",Point,06xx,5,LARCEN,0,E5,Day,No,CENTRE ST,Part One,Unarmed,750723.4808,,2929919.3819999998,2015
25559,152037733.0,Friday,No,2015-05-08T06:30:00.000,OTHER LARCENY,"[-71.093819, 42.331936]",Point,06xx,5,LARCEN,0,B2,Last,No,TREMONT ST,Part One,Unarmed,765995.0021,,2946247.418,2015
33541,152038117.0,Friday,No,2015-05-08T23:30:00.000,OTHER LARCENY,"[-71.12165, 42.292506]",Point,06xx,5,ROBBER,0,E5,First,No,WASHINGTON ST,Part One,Unarmed,758533.5432,,2931844.0530000003,2015
43455,152037672.0,Friday,No,2015-05-08T12:17:00.000,OTHER LARCENY,"[-71.07119, 42.326486]",Point,06xx,5,ARREST,0,B2,Day,No,NORFOLK AV,Part One,Unarmed,772123.687,PROCTOR ST,2944291.4960000003,2015
48729,152037660.0,Friday,No,2015-05-08T10:45:00.000,OTHER LARCENY,"[-71.046062, 42.335273]",Point,06xx,5,LARCEN,0,C6,Day,No,DORCHESTER ST,Part One,Unarmed,778901.4874,SILVER ST,2947528.6980000003,2015
50854,152037813.0,Friday,No,2015-05-08T13:00:00.000,OTHER LARCENY,"[-71.061495, 42.356911]",Point,06xx,5,LARCEN,0,A1,Day,No,TREMONT ST,Part One,Unarmed,774688.3413,,2955392.2430000002,2015
53969,152037703.0,Friday,No,2015-05-08T14:25:00.000,OTHER LARCENY,"[-71.064464, 42.311335]",Point,06xx,5,PROP,0,C11,Day,No,HOWE ST,Part One,Unarmed,773970.6229,,2938779.336,2015
57633,152037593.0,Friday,No,2015-05-08T07:44:00.000,OTHER LARCENY,"[-71.051033, 42.309804]",Point,06xx,5,LARCEN,0,C11,Day,No,SAVIN HILL AV,Part One,Unarmed,777606.4076,,2938240.07,2015
61634,152037763.0,Friday,No,2015-05-08T14:30:00.000,OTHER LARCENY,"[-71.093795, 42.268876]",Point,06xx,5,LARCEN,0,B3,Day,No,BLUE HILL AV,Part One,Unarmed,766110.9716,,2923267.608,2015
63595,152037847.0,Friday,No,2015-05-08T21:45:00.000,OTHER LARCENY,"[-71.064691, 42.284347]",Point,06xx,5,ROBBER,0,C11,First,No,DORCHESTER AV,Part One,Unarmed,773959.2319,BAILEY ST,2928944.028,2015
66479,152037732.0,Friday,No,2015-05-08T16:27:00.000,OTHER LARCENY,"[-71.063585, 42.288311]",Point,06xx,5,LARCEN,0,C11,First,No,DORCHESTER AV,Part One,Unarmed,774251.3569,,2930390.3680000002,2015
108914,152045331.0,Friday,No,2015-05-08T09:00:00.000,OTHER LARCENY,"[-71.051425, 42.336041]",Point,06xx,5,INVEST,0,C6,Day,No,E ST,Part One,Unarmed,777450.0881,,2947800.9889999996,2015
110095,152037769.0,Friday,No,2015-05-08T16:30:00.000,OTHER LARCENY,"[-71.078815, 42.350571]",Point,06xx,5,ROBBER,0,D4,First,No,NEWBURY ST,Part One,Unarmed,770018.4438,,2953058.235,2015
189614,152037699.0,Friday,No,2015-05-08T12:00:00.000,OTHER LARCENY,"[-71.071975, 42.334581]",Point,06xx,5,LARCEN,0,D4,Day,No,ALBANY ST,Part One,Unarmed,771896.608,,2947240.389,2015
202528,152037686.0,Friday,No,2015-05-08T13:15:00.000,OTHER LARCENY,"[-71.074855, 42.350756]",Point,06xx,5,ARREST,0,D4,Day,No,BOYLSTON ST,Part One,Unarmed,771088.5381,,2953130.961,2015
203052,152037680.0,Friday,No,2015-05-08T11:56:00.000,OTHER LARCENY,"[-71.058315, 42.353881]",Point,06xx,5,AB,0,A1,Day,No,SUMMER ST,Part One,Unarmed,775553.5597,,2954292.488,2015
232105,152037768.0,Friday,No,2015-05-08T13:15:00.000,OTHER LARCENY,"[-71.08253, 42.306366]",Point,06xx,5,LARCEN,0,B2,Day,No,NORMANDY ST,Part One,Unarmed,769093.0854,,2936944.224,2015
232332,152037785.0,Friday,No,2015-05-08T18:00:00.000,OTHER LARCENY,"[-71.119527, 42.256294]",Point,06xx,5,LARCEN,0,E18,First,No,DAVISON ST,Part One,Unarmed,759166.7864,,2918650.212,2015
