,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
13169,130769678.0,Friday,No,2013-12-06T12:20:00.000,MVAcc,"[-71.042894, 42.33551]",Point,MVAcc,12,MVANO ,225,C6,Day,No,E BROADWAY,Other,Unarmed,779757.4184,,2947619.498,2013
15693,130770441.0,Friday,No,2013-12-06T18:20:00.000,MVAcc,"[-71.049384, 42.330326]",Point,MVAcc,12,MVA   ,915,C6,First,No,COLUMBIA RD,Other,Unarmed,778012.8107,,2945721.11,2013
27597,130769169.0,Friday,No,2013-12-06T08:45:00.000,MVAcc,"[-71.05717, 42.299681]",Point,MVAcc,12,MVANO ,354,C11,Day,No,PARK ST,Other,Unarmed,775965.5897,,2934542.7060000002,2013
29271,130769868.0,Friday,No,2013-12-06T13:55:00.000,MVAcc,"[-71.07188, 42.348846]",Point,MVAcc,12,MVAINJ,128,D4,Day,No,BERKELEY ST,Other,Unarmed,771896.2029,STUART ST,2952438.943,2013
56365,130769934.0,Friday,No,2013-12-06T14:20:00.000,MVAcc,"[-71.061801, 42.344602]",Point,MVAcc,12,MVANO ,162,D4,Day,No,ALBANY ST,Other,Unarmed,774628.5429,,2950906.0360000003,2013
112908,130769352.0,Friday,No,2013-12-06T10:12:00.000,MVAcc,"[-71.160965, 42.339946]",Point,MVAcc,12,MVAINJ,750,D14,Day,No,COMMONWEALTH AV,Other,Unarmed,747827.7848,,2949087.31,2013
125945,130770045.0,Friday,No,2013-12-06T15:12:00.000,MVAcc,"[-71.092897, 42.350341]",Point,MVAcc,12,MVANO ,623,D4,Day,No,CHARLESGATE,Other,Other,766212.1985,,2952955.9060000004,2013
134756,130769154.0,Friday,No,2013-12-06T08:45:00.000,MVAcc,"[-71.08665, 42.298671]",Point,MVAcc,12,MVAINJ,444,B3,Day,No,BLUE HILL AV,Other,Unarmed,767992.2173,WALES ST,2934134.619,2013
138471,130769495.0,Friday,No,2013-12-06T11:02:00.000,MVAcc,"[-71.08135, 42.332389]",Point,MVAcc,12,MVAINJ,276,B2,Day,No,WASHINGTON ST,Other,Other,769365.5688,,2946429.0289999996,2013
149464,130770116.0,Friday,No,2013-12-06T16:12:00.000,MVAcc,"[-71.08972, 42.282369]",Point,MVAcc,12,MVA   ,428,B3,First,No,WILDWOOD ST,Other,Unarmed,767190.2526,,2928189.921,2013
183993,130770592.0,Friday,No,2013-12-06T19:36:00.000,MVAcc,"[-71.15477, 42.349111]",Point,MVAcc,12,MVANO ,771,D14,First,No,WASHINGTON ST,Other,Unarmed,749489.1279,DIGHTON ST,2952433.937,2013
192076,130769081.0,Friday,No,2013-12-06T08:00:00.000,MVAcc,"[-71.05537, 42.288221]",Point,MVAcc,12,MVANO ,393,C11,Day,No,ADAMS ST,Other,Unarmed,776474.3102,ASHMONT ST,2930369.0510000004,2013
198577,130769123.0,Friday,No,2013-12-06T08:29:00.000,MVAcc,"[-71.17171, 42.272281]",Point,MVAcc,12,MVA   ,724,E5,Day,No,SPRING CT,Other,Unarmed,745017.7041,BILLINGS ST,2924417.644,2013
211167,130769491.0,Friday,No,2013-12-06T11:00:00.000,MVAcc,"[-71.07539, 42.383561]",Point,MVAcc,12,MVA   ,50,A15,Day,No,CAMBRIDGE ST,Other,Unarmed,770884.4107,SPICE ST,2965085.05,2013
235177,130768923.0,Friday,No,2013-12-06T05:25:00.000,MVAcc,"[-71.12412, 42.255821]",Point,MVAcc,12,MVAINJ,521,E18,Last,No,HYDE PARK AV,Other,Unarmed,757924.1751,RIVER ST,2918472.564,2013
245723,130768874.0,Friday,No,2013-12-06T02:00:00.000,MVAcc,"[-71.08483, 42.346381]",Point,MVAcc,12,HITRUN,144,D4,Last,No,DALTON ST,Other,Unarmed,768399.9598,,2951523.3460000004,2013
253380,130770328.0,Friday,No,2013-12-06T17:15:00.000,MVAcc,"[-71.09841, 42.324921]",Point,MVAcc,12,MVA   ,302,E13,First,No,COLUMBUS AV,Other,Unarmed,764765.7187,HEATH ST,2943685.352,2013
256623,130770210.0,Friday,No,2013-12-06T17:00:00.000,MVAcc,"[-71.079616, 42.340865]",Point,MVAcc,12,MVANO ,155,D4,First,No,WORCESTER ST,Other,Unarmed,769819.1089,,2949520.1289999997,2013
259092,130769460.0,Friday,No,2013-12-06T11:02:00.000,MVAcc,"[-71.127043, 42.300948]",Point,MVAcc,12,EMSMVA,666,E13,Day,No,CENTRE ST,Other,Unarmed,757060.8483,,2934913.767,2013
