,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
51942,,Monday,No,2015-06-29T22:23:00.000,Other,"[0, 0]",Point,OTHER,6,NIDV,579,E13,,No,MOZART ST,Part Two,None,,,,2015
52226,,Monday,No,2015-06-29T00:00:00.000,Other,"[-71.092402, 42.276684]",Point,OTHER,6,IVPER,427,B3,,No,NORFOLK ST,Part Two,None,766474.0,,2930000.0,2015
69627,,Monday,No,2015-06-29T15:19:00.000,Other,"[0, 0]",Point,OTHER,6,IVPER,351,C11,,No,GORDON PL,Part Two,None,,LEONARD ST,,2015
72211,,Monday,No,2015-06-29T00:00:00.000,Other,"[-71.133514, 42.254182]",Point,OTHER,6,LANTEN,539,E18,,No,RESERVATION RD,Part Two,None,755383.0,,2920000.0,2015
101666,,Monday,No,2015-06-29T07:53:00.000,Other,"[0, 0]",Point,OTHER,6,IVPREM,55,A15,,No,BUNKER HILL ST,Part Two,None,,SCHOOL ST,,2015
127217,,Monday,No,2015-06-29T00:00:00.000,Other,"[-71.109633, 42.301329]",Point,OTHER,6,IVPER,510,E13,,No,ARBORWAY,Part Two,None,761770.0,,2940000.0,2015
141641,,Monday,No,2015-06-29T00:00:00.000,Other,"[-71.054823, 42.36068]",Point,OTHER,6,IVPER,94,A1,,No,CLINTON ST,Part Two,None,776484.0,,2960000.0,2015
148814,,Monday,No,2015-06-29T00:00:00.000,Other,"[-71.039172, 42.369431]",Point,OTHER,6,DISTRB,29,A7,,No,MAVERICK SQ,Part Two,None,780697.0,,2960000.0,2015
150007,,Monday,No,2015-06-29T00:00:00.000,Other,"[-71.099987, 42.314085]",Point,OTHER,6,IVPER,572,E13,,No,WASHINGTON ST,Part Two,None,764358.0,,2940000.0,2015
176666,,Monday,No,2015-06-29T16:00:00.000,Other,"[0, 0]",Point,OTHER,6,IVMV,0,,,No,,Part Two,None,,,,2015
185384,,Monday,No,2015-06-29T00:00:00.000,Other,"[-71.054831, 42.292387]",Point,OTHER,6,IVPER,367,C11,,No,SPAULDING ST,Part Two,None,776612.0,,2930000.0,2015
206189,,Monday,No,2015-06-29T00:00:00.000,Other,"[-71.052538, 42.362936]",Point,OTHER,6,IVPER,954,A1,,No,FULTON ST,Part Two,None,777098.0,,2960000.0,2015
239208,,Monday,No,2015-06-29T00:00:00.000,Other,"[-71.071454, 42.340286]",Point,OTHER,6,IVPER,905,D4,,No,WASHINGTON ST,Part Two,None,772027.0,,2950000.0,2015
257839,,Monday,No,2015-06-29T00:00:00.000,Other,"[-71.069547, 42.362403]",Point,OTHER,6,MVA,64,A1,,No,FRUIT ST,Part Two,None,772502.0,,2960000.0,2015
