,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
12858,,Friday,No,2015-07-03T00:00:00.000,Motor Vehicle Accident Response,"[-71.072339, 42.309261]",Point,MVAcc,7,MVA,336,C11,,No,COLUMBIA TER,Part Three,None,771844.0,,2940000.0,2015
40805,,Friday,No,2015-07-03T17:30:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,0,,,No,ARLINGTON ST,Part Three,None,,,,2015
80904,,Friday,No,2015-07-03T00:00:00.000,Motor Vehicle Accident Response,"[-71.160429, 42.349236]",Point,MVAcc,7,MVA,761,D14,,No,BROCK ST,Part Three,None,747959.0,,2950000.0,2015
134464,,Friday,No,2015-07-03T00:00:00.000,Motor Vehicle Accident Response,"[-71.066758, 42.30648]",Point,MVAcc,7,MVA,340,C11,,No,BOWDOIN ST,Part Three,None,773359.0,,2940000.0,2015
151111,,Friday,No,2015-07-03T15:53:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,INVEST,206,C6,,No,CONGRESS ST,Part Three,None,,SLEEPER ST,,2015
164880,,Friday,No,2015-07-03T00:00:00.000,Motor Vehicle Accident Response,"[-71.133632, 42.347483]",Point,MVAcc,7,MVA,793,D14,,No,BRAINERD RD,Part Three,None,755206.0,,2950000.0,2015
171879,,Friday,No,2015-07-03T00:00:00.000,Motor Vehicle Accident Response,"[-71.071757, 42.29213]",Point,MVAcc,7,MVA,362,C11,,No,WASHINGTON ST,Part Three,None,772033.0,,2930000.0,2015
201749,,Friday,No,2015-07-03T00:00:00.000,Motor Vehicle Accident Response,"[-71.058524, 42.359721]",Point,MVAcc,7,MVA,92,A1,,No,CITY HALL PLZ,Part Three,None,775486.0,,2960000.0,2015
206194,,Friday,No,2015-07-03T12:15:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,181,B2,,No,MAGAZINE ST,Part Three,None,,NORFOLK AVE,,2015
214569,,Friday,No,2015-07-03T02:09:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,196,C6,,No,C ST,Part Three,None,,OLD COLONY AVE,,2015
215852,,Friday,No,2015-07-03T00:00:00.000,Motor Vehicle Accident Response,"[-71.153022, 42.349964]",Point,MVAcc,7,MVA,778,D14,,No,MARKET ST,Part Three,None,749960.0,,2950000.0,2015
216638,,Friday,No,2015-07-03T00:00:00.000,Motor Vehicle Accident Response,"[-71.072516, 42.386059]",Point,MVAcc,7,MVA,48,A15,,No,ALFORD ST,Part Three,None,771656.0,,2970000.0,2015
216650,,Friday,No,2015-07-03T22:08:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,258,B2,,No,DUDLEY ST,Part Three,None,,,,2015
228310,,Friday,No,2015-07-03T00:00:00.000,Motor Vehicle Accident Response,"[-71.114484, 42.311275]",Point,MVAcc,7,MVA,645,E13,,No,CENTRE ST,Part Three,None,760441.0,,2940000.0,2015
243895,,Friday,No,2015-07-03T00:00:00.000,Motor Vehicle Accident Response,"[-71.085824, 42.3097]",Point,MVAcc,7,MVA,319,B2,,No,CHENEY ST,Part Three,None,768196.0,,2940000.0,2015
