,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
48425,130405283.0,Tuesday,No,2013-07-02T11:00:00.000,DRUG CHARGES,"[-71.05991, 42.301131]",Point,18xx,7,ARREST,351,C11,Day,No,DORCHESTER AV,Part Two,Unarmed,775221.6194,,2935067.269,2013
77905,130406124.0,Tuesday,No,2013-07-02T18:55:00.000,DRUG CHARGES,"[-71.036033, 42.372261]",Point,18xx,7,TRANSP,0,A7,First,No,CHELSEA ST,Part Two,Other,781539.6777,,2961022.195,2013
88599,130405991.0,Tuesday,No,2013-07-02T19:00:00.000,DRUG CHARGES,"[-71.091325, 42.284861]",Point,18xx,7,IVDRUG,465,B3,First,No,BLUE HILL AV,Part Two,Unarmed,766751.5911,,2929095.955,2013
91561,130404429.0,Tuesday,No,2013-07-02T03:13:00.000,DRUG CHARGES,"[-71.05784, 42.310196]",Point,18xx,7,ARREST,254,C11,Last,No,DORCHESTER AV,Part Two,Unarmed,775764.4743,,2938373.5889999997,2013
93840,130406185.0,Tuesday,No,2013-07-02T18:44:00.000,DRUG CHARGES,"[-71.09998, 42.264651]",Point,18xx,7,ARREST,485,E18,First,No,RIVER ST,Part Two,Other,764444.1613,,2921720.0519999997,2013
109239,130405941.0,Tuesday,No,2013-07-02T07:30:00.000,DRUG CHARGES,"[-71.061235, 42.310371]",Point,18xx,7,IVDRUG,257,C11,Day,No,HANCOCK ST,Part Two,Unarmed,774845.858,,2938432.619,2013
116074,130405502.0,Tuesday,No,2013-07-02T16:20:00.000,DRUG CHARGES,"[-71.084323, 42.322242]",Point,18xx,7,MEET  ,297,B2,First,No,ROCKLAND ST,Part Two,Unarmed,768579.8752,,2942727.146,2013
132352,130406207.0,Tuesday,No,2013-07-02T19:32:00.000,DRUG CHARGES,"[-71.12214, 42.261581]",Point,18xx,7,ARREST,519,E18,First,No,HYDE PARK AV,Part Two,Other,758450.8939,WEST ST,2920573.952,2013
147479,130405882.0,Tuesday,No,2013-07-02T07:30:00.000,DRUG CHARGES,"[-71.059735, 42.297541]",Point,18xx,7,INVEST,355,C11,Day,No,GIBSON ST,Part Two,Unarmed,775275.7115,,2933759.268,2013
152676,130407829.0,Tuesday,No,2013-07-02T13:22:00.000,DRUG CHARGES,"[-71.063675, 42.352301]",Point,18xx,7,ARREST,0,A1,Day,No,BOYLSTON ST,Part Two,Other,774107.7181,,2953709.249,2013
153634,130406384.0,Tuesday,No,2013-07-02T19:30:00.000,DRUG CHARGES,"[-71.14909, 42.356151]",Point,18xx,7,IVDRUG,804,D14,First,No,N BEACON ST,Part Two,Unarmed,751013.9776,MARKET ST,2955005.724,2013
165164,130405816.0,Tuesday,No,2013-07-02T16:02:00.000,DRUG CHARGES,"[-71.06939, 42.339506]",Point,18xx,7,IVDRUG,167,D4,First,No,HARRISON AV,Part Two,Unarmed,772586.4767,,2949038.664,2013
169090,130405980.0,Tuesday,No,2013-07-02T17:10:00.000,DRUG CHARGES,"[-71.057, 42.353061]",Point,18xx,7,IVDRUG,114,A1,First,No,SOUTH ST,Part Two,Other,775910.5505,,2953995.508,2013
241312,130405510.0,Tuesday,No,2013-07-02T14:27:00.000,DRUG CHARGES,"[-71.080967, 42.305758]",Point,18xx,7,INVEST,329,B2,Day,No,WASHINGTON ST,Part Two,Other,769516.8457,,2936724.604,2013
243430,130406182.0,Tuesday,No,2013-07-02T19:19:00.000,DRUG CHARGES,"[-71.124646, 42.266294]",Point,18xx,7,CD11  ,546,E18,First,No,AUSTIN ST,Part Two,Other,757764.7459,,2922288.151,2013
255822,130404364.0,Tuesday,No,2013-07-02T01:55:00.000,DRUG CHARGES,"[-71.071089, 42.320002]",Point,18xx,7,SSTOP ,0,B2,Last,No,DUDLEY ST,Part Two,Other,772162.7988,,2941928.534,2013
