,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
14040,140038797.0,Sunday,No,2014-01-19T21:47:00.000,MedAssist,"[-71.08413, 42.331921]",Point,MedAssist,1,EDP2  ,276,B2,First,No,SHAWMUT AV,Part three,Other,768614.8817,,2946254.7789999996,2014
33650,140037453.0,Sunday,No,2014-01-19T02:20:00.000,MedAssist,"[-71.13085, 42.352856]",Point,MedAssist,1,REMOVE,796,D14,Last,No,BRIGHTON AV,Part three,Unarmed,755949.2183,,2953825.769,2014
35740,140038018.0,Sunday,No,2014-01-19T12:50:00.000,MedAssist,"[-71.02712, 42.380066]",Point,MedAssist,1,ALARMI,17,A7,Day,No,SARATOGA ST,Part three,Unarmed,783932.5308,,2963880.0110000004,2014
62089,140037875.0,Sunday,No,2014-01-19T10:53:00.000,MedAssist,"[-71.09031, 42.272556]",Point,MedAssist,1,REQEP ,424,B3,Day,No,MEROLA PARK,Part three,Unarmed,767047.7785,,2924613.1610000003,2014
74544,140037621.0,Sunday,No,2014-01-19T05:23:00.000,MedAssist,"[-71.121858, 42.287497]",Point,MedAssist,1,CARST ,562,E5,Last,No,FLORENCE ST,Part three,Unarmed,758485.3225,,2930018.325,2014
79416,140037545.0,Sunday,No,2014-01-19T03:18:00.000,MedAssist,"[-71.050047, 42.308788]",Point,MedAssist,1,EDP2  ,252,C11,Last,No,SAVIN HILL AV,Part three,Unarmed,777874.7998,,2937871.355,2014
83716,140037548.0,Sunday,No,2014-01-19T03:25:00.000,MedAssist,"[-71.081565, 42.345586]",Point,MedAssist,1,UNK   ,146,D4,Last,No,HUNTINGTON AV,Part three,Unarmed,769284.003,,2951237.9460000005,2014
88452,140044254.0,Sunday,No,2014-01-19T12:00:00.000,MedAssist,"[-71.115475, 42.253971]",Point,MedAssist,1,DOGBIT,512,E18,Day,No,BEACON ST,Part three,Unarmed,760267.5522,,2917808.832,2014
114566,140037340.0,Sunday,No,2014-01-19T01:19:00.000,MedAssist,"[-71.052946, 42.357137]",Point,MedAssist,1,OVRDOS,109,A1,Last,No,FRANKLIN ST,Part three,Unarmed,776998.3439,,2955486.627,2014
114797,140038398.0,Sunday,No,2014-01-19T17:03:00.000,MedAssist,"[-71.058105, 42.324441]",Point,MedAssist,1,UNCONS,187,C6,First,No,BELLFLOWER ST,Part three,Unarmed,775665.9046,,2943564.3260000004,2014
136818,140037593.0,Sunday,No,2014-01-19T04:36:00.000,MedAssist,"[-71.04213, 42.336381]",Point,MedAssist,1,REQP  ,221,C6,Last,No,E 3RD ST,Part three,Unarmed,779962.5309,,2947938.245,2014
147389,140038051.0,Sunday,No,2014-01-19T13:09:00.000,MedAssist,"[-71.090772, 42.341561]",Point,MedAssist,1,SDNDTH,618,D4,Day,No,HEMENWAY ST,Part three,Unarmed,766801.9673,,2949758.7819999997,2014
154407,140037671.0,Sunday,No,2014-01-19T07:45:00.000,MedAssist,"[-71.081633, 42.318648]",Point,MedAssist,1,REQP  ,311,B2,Day,No,WARREN ST,Part three,Unarmed,769313.7572,,2941421.212,2014
167849,140037559.0,Sunday,No,2014-01-19T03:38:00.000,MedAssist,"[-71.100645, 42.319136]",Point,MedAssist,1,NIDV  ,948,E13,Last,No,AMORY ST,Part three,Unarmed,764171.1989,,2941574.361,2014
180789,140038415.0,Sunday,No,2014-01-19T17:11:00.000,MedAssist,"[-71.08421, 42.311696]",Point,MedAssist,1,SDNDTH,320,B2,First,No,HOWLAND ST,Part three,Unarmed,768629.0083,,2938884.2539999997,2014
184600,140037815.0,Sunday,No,2014-01-19T10:15:00.000,MedAssist,"[-71.041225, 42.368566]",Point,MedAssist,1,REQP  ,902,A7,Day,No,JACOBBE RD,Part three,Unarmed,780144.1312,,2959668.3660000004,2014
206881,140038026.0,Sunday,No,2014-01-19T12:57:00.000,MedAssist,"[-71.045779, 42.329454]",Point,MedAssist,1,IVPER ,232,C6,Day,No,WILLIAM DAY BL,Part three,Unarmed,778989.3209,,2945408.373,2014
210677,140037617.0,Sunday,No,2014-01-19T02:30:00.000,MedAssist,"[-71.073281, 42.276791]",Point,MedAssist,1,CARST ,414,B3,Last,No,ELLISON AV,Part three,Unarmed,771648.6299,,2926179.027,2014
210894,140038098.0,Sunday,No,2014-01-19T13:37:00.000,MedAssist,"[-71.077138, 42.306717]",Point,MedAssist,1,EDP2  ,329,B2,Day,No,COLUMBIA RD,Part three,Unarmed,770550.9989,,2937079.0239999997,2014
227407,140038691.0,Sunday,No,2014-01-19T20:45:00.000,MedAssist,"[-71.058273, 42.284475]",Point,MedAssist,1,EDP2  ,391,C11,First,No,WESTMORELAND ST,Part three,Unarmed,775695.8311,,2928999.835,2014
248612,140037764.0,Sunday,No,2014-01-19T09:29:00.000,MedAssist,"[-71.0672, 42.350816]",Point,MedAssist,1,IVPER ,125,A1,Day,No,STUART ST,Part three,Unarmed,773157.6465,,2953163.233,2014
