,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
25613,,Wednesday,No,2015-06-24T00:00:00.000,Other,"[-71.056964, 42.366086]",Point,OTHER,6,IVMV,79,A1,,No,PRINCE ST,Part Two,None,775895.0,,2960000.0,2015
38104,,Wednesday,No,2015-06-24T20:11:00.000,Other,"[0, 0]",Point,OTHER,6,IVPER,0,,,No,,Part Two,None,,MARTIN LUTHER KING JR BLV,,2015
40084,,Wednesday,No,2015-06-24T00:00:00.000,Other,"[-71.082069, 42.294787]",Point,OTHER,6,ARREST,441,B3,,No,KINGSDALE ST,Part Two,None,769238.0,,2930000.0,2015
70271,,Wednesday,No,2015-06-24T00:00:00.000,Other,"[-71.122873, 42.280386]",Point,OTHER,6,IVMV,556,E5,,No,SEYMOUR ST,Part Two,None,758222.0,,2930000.0,2015
74195,,Wednesday,No,2015-06-24T00:00:00.000,Other,"[-71.077026, 42.327426]",Point,OTHER,6,IVPER,267,B2,,No,DUDLEY ST,Part Two,None,770544.0,,2940000.0,2015
108317,,Wednesday,No,2015-06-24T00:00:00.000,Other,"[-71.062337, 42.315815]",Point,OTHER,6,IVPER,257,C11,,No,STOUGHTON ST,Part Two,None,774538.0,,2940000.0,2015
108926,,Wednesday,No,2015-06-24T00:00:00.000,Other,"[-71.088218, 42.324539]",Point,OTHER,6,IVPER,299,B2,,No,CRISPUS ATTUCKS PL,Part Two,None,767522.0,,2940000.0,2015
133465,,Wednesday,No,2015-06-24T00:00:00.000,Other,"[-71.065685, 42.358323]",Point,OTHER,6,IVMV,70,A1,,No,MOUNT VERNON ST,Part Two,None,773553.0,,2960000.0,2015
142483,,Wednesday,No,2015-06-24T00:00:00.000,Other,"[-71.073229, 42.333313]",Point,OTHER,6,DISTRB,179,D4,,No,MASSACHUSETTS AVE,Part Two,None,771560.0,,2950000.0,2015
158029,,Wednesday,No,2015-06-24T00:00:00.000,Other,"[-71.083029, 42.327818]",Point,OTHER,6,NIDV,281,B2,,No,WARREN ST,Part Two,None,768920.0,,2940000.0,2015
164188,,Wednesday,No,2015-06-24T00:16:00.000,Other,"[0, 0]",Point,OTHER,6,INJOFF,0,,,No,BOSTON MEDICAL CENTER PL,Part Two,None,,,,2015
167792,,Wednesday,No,2015-06-24T11:50:00.000,Other Burglary,"[0, 0]",Point,05OH,6,,799,D14,,No,BRIGHTON AVE,Part One,None,,,,2015
202055,,Wednesday,No,2015-06-24T00:00:00.000,Other,"[-71.157459, 42.357127]",Point,OTHER,6,IVPREM,768,D14,,No,PARSONS ST,Part Three,None,748750.0,,2960000.0,2015
204146,,Wednesday,No,2015-06-24T00:00:00.000,Other,"[-71.079045, 42.304678]",Point,OTHER,6,LANTEN,460,C11,,No,BRINSLEY ST,Part Two,None,770039.0,,2940000.0,2015
238638,,Wednesday,No,2015-06-24T17:47:00.000,Other,"[0, 0]",Point,OTHER,6,IVPER,286,B2,,No,CABOT ST,Part Two,None,,RUGGLES ST,,2015
