,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
47104,152046463.0,Friday,No,2015-06-05T11:00:00.000,MVAcc,"[-71.040378, 42.382313]",Point,MVAcc,6,MVA,0,A7,Day,No,BORDER ST,Other,Unarmed,780345.8126,FALCON ST,2964679.337,2015
52238,152046584.0,Friday,No,2015-06-05T16:30:00.000,MVAcc,"[-71.045345, 42.349221]",Point,MVAcc,6,MVA,0,C6,First,No,CONGRESS ST,Other,Unarmed,779068.3483,E SERVICE RD,2952612.7180000003,2015
79381,152046511.0,Friday,No,2015-06-05T13:52:00.000,MVAcc,"[-71.00653, 42.386721]",Point,MVAcc,6,MVA,0,A7,Day,No,BENNINGTON ST,Other,Unarmed,789481.5755,SARATOGA ST,2966336.74,2015
93824,152046403.0,Friday,No,2015-06-05T07:15:00.000,MVAcc,"[-71.085618, 42.32866]",Point,MVAcc,6,MVA,0,B2,Last,No,WASHINGTON ST,Other,Unarmed,768218.0809,,2945064.255,2015
131408,152046422.0,Friday,No,2015-06-05T09:11:00.000,MVAcc,"[-71.078586, 42.32835]",Point,MVAcc,6,MVA,0,B2,Day,No,DUDLEY ST,Other,Unarmed,770120.2868,,2944960.5310000004,2015
183246,152046540.0,Friday,No,2015-06-05T15:39:00.000,MVAcc,"[-71.115994, 42.275121]",Point,MVAcc,6,MVA,0,E18,Day,No,AMERICAN LEGION HY,Other,Unarmed,760092.1353,,2925515.338,2015
194618,152046503.0,Friday,No,2015-06-05T14:07:00.000,MVAcc,"[-71.075555, 42.335226]",Point,MVAcc,6,MVA,0,D4,Day,No,MASSACHUSETTS AV,Other,Unarmed,770927.4843,HARRISON AV,2947470.6010000003,2015
204044,152046421.0,Friday,No,2015-06-05T08:15:00.000,MVAcc,"[-71.15088, 42.355141]",Point,MVAcc,6,MVA,0,D14,Day,No,FANEUIL ST,Other,Unarmed,750531.6695,,2954635.6739999996,2015
218257,152046379.0,Friday,No,2015-06-05T02:54:00.000,MVAcc,"[-71.060735, 42.298351]",Point,MVAcc,6,MVA,0,C11,Last,No,DORCHESTER AV,Other,Unarmed,775003.6566,PARK ST,2934053.046,2015
232495,152046647.0,Friday,No,2015-06-05T21:55:00.000,MVAcc,"[-71.0896, 42.323381]",Point,MVAcc,6,MVA,0,B2,First,No,WASHINGTON ST,Other,Unarmed,767150.8213,DALE ST,2943135.49,2015
