,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
62610,120778061.0,Wednesday,No,2012-12-12T14:25:00.000,MedAssist,"[-71.029839, 42.377571]",Point,MedAssist,12,IVPREM,20,A7,Day,No,CHELSEA ST,Part Three,Unarmed,783202.7836,,2962966.599,2012
65151,120777642.0,Wednesday,No,2012-12-12T11:44:00.000,MedAssist,"[-71.127043, 42.300948]",Point,MedAssist,12,EDP2  ,666,E13,Day,No,CENTRE ST,Part Three,Other,757060.8483,,2934913.767,2012
86928,120776756.0,Wednesday,No,2012-12-12T00:27:00.000,MedAssist,"[-71.083345, 42.300056]",Point,MedAssist,12,EDP2  ,457,B3,Last,No,FOWLER ST,Part Three,Knife,768883.8605,,2934643.684,2012
93155,120778407.0,Wednesday,No,2012-12-12T16:56:00.000,MedAssist,"[-71.05501, 42.336961]",Point,MedAssist,12,UNK   ,936,C6,First,No,W 7TH ST,Part Three,Unarmed,776479.0559,,2948131.1760000004,2012
128261,120778124.0,Wednesday,No,2012-12-12T12:30:00.000,MedAssist,"[-71.161705, 42.259716]",Point,MedAssist,12,MVPED1,714,E5,Day,No,TOBIN RD,Part Three,Unarmed,747743.6793,,2919849.3589999997,2012
135097,120777502.0,Wednesday,No,2012-12-12T10:35:00.000,MedAssist,"[-71.05033, 42.332956]",Point,MedAssist,12,IVPER ,220,C6,Day,No,TELEGRAPH ST,Part Three,Unarmed,777752.0724,,2946678.3210000005,2012
138643,120778783.0,Wednesday,No,2012-12-12T20:17:00.000,MedAssist,"[-71.069575, 42.303406]",Point,MedAssist,12,IVPER ,342,C11,First,No,LEVANT ST,Part Three,Unarmed,772602.8465,,2935882.972,2012
147637,120776794.0,Wednesday,No,2012-12-12T00:57:00.000,MedAssist,"[-71.046717, 42.336149]",Point,MedAssist,12,UNCONS,214,C6,Last,No,W BROADWAY,Part Three,Unarmed,778722.6466,,2947847.002,2012
154353,120778220.0,Wednesday,No,2012-12-12T15:35:00.000,MedAssist,"[-71.039165, 42.378066]",Point,MedAssist,12,EDP2  ,26,A7,Day,No,MERIDIAN ST,Part Three,Unarmed,780681.9241,,2963133.358,2012
156710,120787752.0,Wednesday,No,2012-12-12T06:02:00.000,MedAssist,"[-71.0729, 42.333256]",Point,MedAssist,12,IVPER ,172,D4,Last,No,MASSACHUSETTS AV,Part Three,Unarmed,771648.9274,,2946756.2810000004,2012
189539,120776842.0,Wednesday,No,2012-12-12T01:29:00.000,MedAssist,"[-71.036465, 42.337311]",Point,MedAssist,12,UNK   ,222,C6,Last,No,E 2ND ST,Part Three,Unarmed,781492.3372,,2948285.4269999997,2012
228055,120778754.0,Wednesday,No,2012-12-12T20:00:00.000,MedAssist,"[-71.12395, 42.256421]",Point,MedAssist,12,IVPER ,520,E18,First,No,HYDE PARK AV,Part Three,Unarmed,757969.2324,,2918691.415,2012
229336,120779052.0,Wednesday,No,2012-12-12T23:27:00.000,MedAssist,"[-71.029125, 42.332671]",Point,MedAssist,12,FIGHT ,232,C6,First,No,O ST,Part Three,Unarmed,783486.161,,2946605.401,2012
250350,120777600.0,Wednesday,No,2012-12-12T11:30:00.000,MedAssist,"[-71.063779, 42.338579]",Point,MedAssist,12,UNK   ,174,C6,Day,No,FRONTAGE RD,Part Three,Unarmed,774104.9678,,2948708.453,2012
