,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
34986,140181010.0,Saturday,No,2014-03-22T16:00:00.000,PropLost,"[-71.085911, 42.287721]",Point,PropLost,3,LSTPRP,439,B3,First,No,CALLENDER ST,Part three,Unarmed,768211.3775,,2930145.1,2014
40266,140180549.0,Saturday,No,2014-03-22T21:00:00.000,PropLost,"[-71.163555, 42.277366]",Point,PropLost,3,LSTPRP,726,E5,First,No,SPRING ST,Part three,Unarmed,747217.5137,,2926279.2939999998,2014
62428,140173909.0,Saturday,No,2014-03-22T01:30:00.000,PropLost,"[-71.052551, 42.356436]",Point,PropLost,3,LSTPRP,109,A1,Last,No,HIGH ST,Part three,Unarmed,777106.6048,,2955231.5510000004,2014
63752,140176009.0,Saturday,No,2014-03-22T18:30:00.000,PropLost,"[-71.132655, 42.288582]",Point,PropLost,3,LSTPRP,672,E5,First,No,SOUTH ST,Part three,Unarmed,755562.1896,,2930400.901,2014
75215,140202855.0,Saturday,No,2014-03-22T11:00:00.000,PropLost,"[-71.060845, 42.355056]",Point,PropLost,3,LSTPRP,112,A1,Day,No,WASHINGTON ST,Part three,Unarmed,774867.5053,,2954717.1489999997,2014
116155,140173782.0,Saturday,No,2014-03-22T02:00:00.000,PropLost,"[-71.065775, 42.352431]",Point,PropLost,3,LARCRT,103,A1,Last,No,BOYLSTON ST,Part three,Unarmed,773539.8413,,2953753.727,2014
121811,140187164.0,Saturday,No,2014-03-22T00:00:00.000,PropLost,"[-71.072741, 42.348575]",Point,PropLost,3,LSTPRP,128,D4,Last,No,STANHOPE ST,Part three,Unarmed,771663.9468,,2952338.836,2014
140259,140174157.0,Saturday,No,2014-03-22T02:00:00.000,PropLost,"[-71.065775, 42.352431]",Point,PropLost,3,LSTPRP,118,A1,Last,No,BOYLSTON ST,Part three,Unarmed,773539.8413,,2953753.727,2014
236267,140174799.0,Saturday,No,2014-03-22T15:00:00.000,PropLost,"[-71.09802, 42.336676]",Point,PropLost,3,LSTPRP,600,B2,Day,No,HUNTINGTON AV,Part three,Unarmed,764850.9942,,2947969.582,2014
244825,140174832.0,Saturday,No,2014-03-22T08:00:00.000,PropLost,"[-71.08337, 42.337666]",Point,PropLost,3,LSTPRP,274,D4,Day,No,TREMONT ST,Part three,Unarmed,768810.1519,,2948349.363,2014
