,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
760,,Sunday,No,2015-07-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.065255, 42.352418]",Point,MVAcc,7,MVA,118,A1,,No,BOYLSTON ST,Part Three,None,773680.0,,2950000.0,2015
18514,,Sunday,No,2015-07-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.113861, 42.283228]",Point,MVAcc,7,MVA,503,E18,,No,AMERICAN LEGION HWY,Part Three,None,760656.0,,2930000.0,2015
41085,,Sunday,No,2015-07-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.058397, 42.287877]",Point,MVAcc,7,MVA,393,C11,,No,FLORIDA ST,Part Three,None,775656.0,,2930000.0,2015
50631,,Sunday,No,2015-07-26T22:21:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,458,B3,,No,BLUE HILL AVE,Part Three,None,,GLENWAY ST,,2015
58544,,Sunday,No,2015-07-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.132779, 42.23851]",Point,MVAcc,7,MVA,523,E18,,No,HYDE PARK AVE,Part Three,None,755607.0,,2910000.0,2015
64343,,Sunday,No,2015-07-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.009571, 42.389698]",Point,MVAcc,7,MVA,10,A7,,No,LEYDEN ST,Part Three,None,788654.0,,2970000.0,2015
87305,,Sunday,No,2015-07-26T19:27:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,50,A15,,No,RUTHERFORD AVE,Part Three,None,,,,2015
93290,,Sunday,No,2015-07-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.078599, 42.299799]",Point,MVAcc,7,MVA,446,B3,,No,VASSAR ST,Part Three,None,770168.0,,2930000.0,2015
100320,,Sunday,No,2015-07-26T17:15:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,0,,,No,,Part Three,None,,FRAZER ST,,2015
111651,,Sunday,No,2015-07-26T03:01:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,444,B3,,No,AMERICAN LEGION HWY,Part Three,None,,BLUE HILL AVE,,2015
114999,,Sunday,No,2015-07-26T04:15:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,239,B2,,No,COLUMBIA RD,Part Three,None,,DUDLEY ST,,2015
115584,,Sunday,No,2015-07-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.063049, 42.290252]",Point,MVAcc,7,MVA,366,C11,,No,DORCHESTER AVE,Part Three,None,774393.0,,2930000.0,2015
121398,,Sunday,No,2015-07-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.078186, 42.341737]",Point,MVAcc,7,MVA,154,D4,,No,RUTLAND SQ,Part Three,None,770204.0,,2950000.0,2015
124826,,Sunday,No,2015-07-26T09:50:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,50,A15,,No,RUTHERFORD AVE,Part Three,None,,,,2015
141565,,Sunday,No,2015-07-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.072225, 42.296288]",Point,MVAcc,7,MVA,358,C11,,No,WASHINGTON ST,Part Three,None,771899.0,,2930000.0,2015
161029,,Sunday,No,2015-07-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.016004, 42.388318]",Point,MVAcc,7,MVA,12,A7,,No,WILLIAM F MCCLELLAN HWY,Part Three,None,786919.0,,2970000.0,2015
167421,,Sunday,No,2015-07-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.079725, 42.319854]",Point,MVAcc,7,MVA,265,B2,,No,CLIFFORD ST,Part Three,None,769827.0,,2940000.0,2015
176049,,Sunday,No,2015-07-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.088934, 42.33467]",Point,MVAcc,7,MVA,909,B2,,No,TREMONT ST,Part Three,None,767311.0,,2950000.0,2015
182535,,Sunday,No,2015-07-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.081835, 42.271324]",Point,MVAcc,7,MVA,422,B3,,No,RIVER ST,Part Three,None,769344.0,,2920000.0,2015
213753,,Sunday,No,2015-07-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.029855, 42.377573]",Point,MVAcc,7,MVA,20,A7,,No,CHELSEA ST,Part Three,None,783198.0,,2960000.0,2015
218078,,Sunday,No,2015-07-26T02:52:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,IVMV,444,B3,,No,AMERICAN LEGION HWY,Part Three,None,, BLUE HILL AVE ,,2015
227829,,Sunday,No,2015-07-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.074806, 42.38379]",Point,MVAcc,7,UNK,50,A15,,No,CAMBRIDGE ST,Part Three,None,771042.0,,2970000.0,2015
238914,,Sunday,No,2015-07-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.065376, 42.300955]",Point,MVAcc,7,MVA,352,C11,,No,LEROY ST,Part Three,None,773743.0,,2940000.0,2015
248289,,Sunday,No,2015-07-26T14:29:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,175,C6,,No,SOUTHAMPTON ST,Part Three,None,,TOPEKA ST,,2015
249309,,Sunday,No,2015-07-26T03:35:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,101,A1,,No,COMMERCIAL ST,Part Three,None,,STATE ST,,2015
