,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
25339,,Sunday,No,2015-07-19T00:00:00.000,Simple Assault,"[-71.067966, 42.292027]",Point,08xx,7,AB,362,C11,,No,MOULTRIE ST,Part Two,Personal Weapon (hand  foot  etc.),773059.0,,2930000.0,2015
34364,,Sunday,No,2015-07-19T00:00:00.000,Simple Assault,"[-71.103946, 42.316942]",Point,08xx,7,AB,640,E13,,No,BOYLSTON ST,Part Two,None,763282.0,,2940000.0,2015
39039,,Sunday,No,2015-07-19T00:00:00.000,Simple Assault,"[-71.074115, 42.27993]",Point,08xx,7,IVPER,416,B3,,No,WILMINGTON AVE,Part Two,None,771417.0,,2930000.0,2015
51193,,Sunday,No,2015-07-19T00:00:00.000,Simple Assault,"[-71.097914, 42.314334]",Point,08xx,7,NIDV,0,,,No,DIXWELL,Part Two,None,764918.0,SCHOOL ST,2940000.0,2015
59663,,Sunday,No,2015-07-19T00:00:00.000,Simple Assault,"[-71.12219, 42.292025]",Point,08xx,7,DISTRB,664,E5,,No,WASHINGTON ST,Part Two,Personal Weapon (hand  foot  etc.),758388.0,,2930000.0,2015
74764,,Sunday,No,2015-07-19T00:00:00.000,Simple Assault,"[-71.067049, 42.327015]",Point,08xx,7,FIGHT,177,C6,,No,MASSACHUSETTS AVE,Part Two,Personal Weapon (hand  foot  etc.),773242.0,,2940000.0,2015
82369,,Sunday,No,2015-07-19T13:09:00.000,Simple Assault,"[0, 0]",Point,08xx,7,FIGHT,177,C6,,No,MASSACHUSETTS AVE,Part Two,Personal Weapon (hand  foot  etc.),, PEIRSON ST ,,2015
90552,,Sunday,No,2015-07-19T20:45:00.000,Simple Assault,"[0, 0]",Point,08xx,7,AB,0,C6,,No,GENERAL WILLIAM H DEVINE WAY,Part Two,Personal Weapon (hand  foot  etc.),,OLD COLONY AVE,,2015
112231,,Sunday,No,2015-07-19T00:00:00.000,Simple Assault,"[-71.051353, 42.359697]",Point,08xx,7,MVA,101,A1,,No,STATE ST,Part Two,None,777424.0,,2960000.0,2015
143833,,Sunday,No,2015-07-19T00:00:00.000,Simple Assault,"[-71.061099, 42.319513]",Point,08xx,7,DVIP,240,C11,,No,SUMNER ST,Part Two,Personal Weapon (hand  foot  etc.),774866.0,,2940000.0,2015
188648,,Sunday,No,2015-07-19T00:00:00.000,Simple Assault,"[-71.075377, 42.341166]",Point,08xx,7,DISTRB,157,D4,,No,AGUADILLA ST,Part Two,Personal Weapon (hand  foot  etc.),770965.0,,2950000.0,2015
189622,,Sunday,No,2015-07-19T00:00:00.000,Simple Assault,"[-71.053091, 42.335742]",Point,08xx,7,AB,216,C6,,No,W SEVENTH ST,Part Two,Other,777000.0,,2950000.0,2015
204910,,Sunday,No,2015-07-19T00:00:00.000,Simple Assault,"[-71.126031, 42.352328]",Point,08xx,7,IVPER,799,D14,,No,BRIGHTON AVE,Part Two,None,757253.0,,2950000.0,2015
241532,,Sunday,No,2015-07-19T00:00:00.000,Simple Assault,"[-71.055318, 42.311657]",Point,08xx,7,NIDV,254,C11,,No,MARYLAND ST,Part Two,Personal Weapon (hand  foot  etc.),776444.0,,2940000.0,2015
251940,,Sunday,No,2015-07-19T02:21:00.000,Simple Assault,"[0, 0]",Point,08xx,7,ARREST,123,A1,,No,STUART ST,Part Two,Other,,WASHINGTON ST,,2015
252321,,Sunday,No,2015-07-19T00:00:00.000,Simple Assault,"[-71.127081, 42.300989]",Point,08xx,7,AB,657,E13,,No,CENTRE ST,Part Two,Other,757050.0,,2930000.0,2015
254674,,Sunday,No,2015-07-19T00:00:00.000,Simple Assault,"[-71.05882, 42.357546]",Point,08xx,7,DISTRB,97,A1,,No,SCHOOL ST,Part Two,Personal Weapon (hand  foot  etc.),775410.0,,2960000.0,2015
