,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
1244,142034404.0,Tuesday,No,2014-09-30T00:20:00.000,InvPer,"[-71.090881, 42.328226]",Point,InvPer,9,IVPER,0,B2,Last,No,LAMBERT ST,Part three,Unarmed,766795.8725,,2944899.472,2014
13639,142034615.0,Tuesday,No,2014-09-30T17:00:00.000,InvPer,"[-71.06459, 42.375656]",Point,InvPer,9,DISTRB,0,A15,First,No,MAIN ST,Part three,Other,773816.9451,,2962219.012,2014
18351,142034799.0,Tuesday,No,2014-09-30T23:30:00.000,InvPer,"[-71.168415, 42.290816]",Point,InvPer,9,IVPER,0,E5,First,No,LAGRANGE ST,Part three,Unarmed,745883.2257,,2931175.534,2014
41911,142034461.0,Tuesday,No,2014-09-30T09:30:00.000,InvPer,"[-71.07265, 42.338041]",Point,InvPer,9,IVPER,0,D4,Day,No,E NEWTON ST,Part three,Unarmed,771707.7863,ST GEORGE ST,2948500.358,2014
62341,142034684.0,Tuesday,No,2014-09-30T19:38:00.000,InvPer,"[-71.13163, 42.249486]",Point,InvPer,9,IVPER,0,E18,First,No,ELLIS ST,Part three,Unarmed,755901.0685,,2916155.14,2014
66475,142034406.0,Tuesday,No,2014-09-30T00:11:00.000,InvPer,"[-71.104345, 42.326101]",Point,InvPer,9,IVPER,0,E13,Last,No,HEATH ST,Part three,Unarmed,763158.7791,,2944107.865,2014
112899,142034577.0,Tuesday,No,2014-09-30T14:20:00.000,InvPer,"[-71.03393, 42.374056]",Point,InvPer,9,SS,0,A7,Day,No,CHELSEA ST,Part three,Unarmed,782104.5469,,2961679.7189999996,2014
130230,142034602.0,Tuesday,No,2014-09-30T15:05:00.000,InvPer,"[-71.06346, 42.343236]",Point,InvPer,9,EDP,0,D4,Day,No,E BERKELEY ST,Part three,Unarmed,774182.7413,,2950406.0939999996,2014
136226,142034512.0,Tuesday,No,2014-09-30T12:22:00.000,InvPer,"[-71.098195, 42.313716]",Point,InvPer,9,IVPER,0,E13,Day,No,SCHOOL ST,Part three,Unarmed,764843.0943,,2939602.334,2014
172884,142034656.0,Tuesday,No,2014-09-30T16:00:00.000,InvPer,"[-71.06939, 42.339506]",Point,InvPer,9,CD9,0,D4,First,No,HARRISON AV,Part three,Unarmed,772586.4767,,2949038.664,2014
199405,142034627.0,Tuesday,No,2014-09-30T17:00:00.000,InvPer,"[-71.078719, 42.30927]",Point,InvPer,9,VIORDR,0,B2,First,No,DEVON ST,Part three,Unarmed,770118.7222,,2938007.273,2014
208700,142034529.0,Tuesday,No,2014-09-30T12:08:00.000,InvPer,"[-71.065595, 42.289426]",Point,InvPer,9,ALARM,0,C11,Day,No,WELLES AV,Part three,Unarmed,773705.4292,,2930793.913,2014
224449,142034439.0,Tuesday,No,2014-09-30T07:35:00.000,InvPer,"[-71.03974, 42.369131]",Point,InvPer,9,FIGHT,0,A7,Day,No,MAVERICK SQ,Part three,Unarmed,780544.3158,,2959876.425,2014
226094,142034574.0,Tuesday,No,2014-09-30T12:00:00.000,InvPer,"[-71.136205, 42.360056]",Point,InvPer,9,IVPER,0,D14,Day,No,HOLTON ST,Part three,Unarmed,754490.5635,,2956443.3789999997,2014
235834,142034599.0,Tuesday,No,2014-09-30T16:32:00.000,InvPer,"[-71.067635, 42.313911]",Point,InvPer,9,LARCEN,0,C11,First,No,COLUMBIA RD,Part three,Unarmed,773108.2342,,2939713.812,2014
248799,142034855.0,Tuesday,No,2014-09-30T02:15:00.000,InvPer,"[-71.090389, 42.331096]",Point,InvPer,9,AB,0,B2,Last,No,MALCOLM X BL,Part three,Unarmed,766923.848,MALCOLM X BL,2945945.7830000003,2014
258261,142034723.0,Tuesday,No,2014-09-30T20:00:00.000,InvPer,"[-71.13307, 42.245356]",Point,InvPer,9,IVPER,0,E18,First,No,DAMON PL,Part three,Unarmed,755517.672,,2914648.435,2014
262143,142034692.0,Tuesday,No,2014-09-30T20:00:00.000,InvPer,"[0, 0]",Point,InvPer,9,IVPER,0,A15,First,No,CONSTELLATION WF,Part three,Unarmed,,,,2014
264645,142036071.0,Tuesday,No,2014-09-30T14:14:00.000,InvPer,"[0, 0]",Point,InvPer,9,INVEST,0,A1,Day,No,MARGINAL ST,Part three,Unarmed,,,,2014
