,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
28941,130304169.0,Tuesday,No,2013-05-21T12:58:00.000,DRUG CHARGES,"[-71.112411, 42.284053]",Point,18xx,5,FDPROP,0,E18,Day,No,AMERICAN LEGION HY,Part Two,Other,761047.1773,,2928774.728,2013
43406,130309626.0,Tuesday,No,2013-05-21T18:00:00.000,DRUG CHARGES,"[-71.148575, 42.287141]",Point,18xx,5,IVDRUG,691,E5,First,No,CENTRE ST,Part Two,Unarmed,751256.7891,,2929857.7989999996,2013
50189,130022350.0,Tuesday,No,2013-05-21T06:15:00.000,DRUG CHARGES,"[-71.08203, 42.306731]",Point,18xx,5,CD6   ,0,B2,Last,No,WASHINGTON ST,Part Two,Unarmed,769227.6836,,2937077.898,2013
67748,130303698.0,Tuesday,No,2013-05-21T10:23:00.000,DRUG CHARGES,"[-71.07689, 42.331251]",Point,18xx,5,INVEST,269,B2,Day,No,ALBANY ST,Part Two,Other,770573.7176,MELNEA CASS BL,2946020.247,2013
100620,130304057.0,Tuesday,No,2013-05-21T13:00:00.000,DRUG CHARGES,"[-71.15206, 42.265841]",Point,18xx,5,OVRDOS,711,E5,Day,No,WASHINGTON ST,Part Two,Unarmed,750345.4717,,2922091.897,2013
106050,130303588.0,Tuesday,No,2013-05-21T09:45:00.000,DRUG CHARGES,"[-71.09785, 42.314351]",Point,18xx,5,CD11  ,572,E13,Day,No,DIXWELL ST,Part Two,Other,764935.3132,,2939834.1780000003,2013
127336,130306903.0,Tuesday,No,2013-05-21T17:30:00.000,DRUG CHARGES,"[-71.05908, 42.325391]",Point,18xx,5,IVDRUG,186,C6,First,No,BOSTON ST,Part Two,Other,775400.4512,HOWELL ST,2943909.1539999996,2013
139726,130303429.0,Tuesday,No,2013-05-21T08:20:00.000,DRUG CHARGES,"[-71.064905, 42.352371]",Point,18xx,5,ARREST,111,A1,Day,No,BOYLSTON ST,Part Two,Other,773775.1158,,2953733.06,2013
172935,130303206.0,Tuesday,No,2013-05-21T06:06:00.000,DRUG CHARGES,"[-71.079626, 42.316792]",Point,18xx,5,ARREST,311,B2,Last,No,MAYWOOD ST,Part Two,Other,769859.6508,,2940747.383,2013
174252,130303752.0,Tuesday,No,2013-05-21T11:14:00.000,DRUG CHARGES,"[-71.063675, 42.352301]",Point,18xx,5,ARREST,111,A1,Day,No,BOYLSTON ST,Part Two,Unarmed,774107.7181,,2953709.249,2013
199832,130303798.0,Tuesday,No,2013-05-21T11:00:00.000,DRUG CHARGES,"[-71.07776, 42.319041]",Point,18xx,5,ARREST,265,B2,Day,No,BLUE HILL AV,Part Two,Unarmed,770360.5021,CLIFFORD ST,2941569.5489999996,2013
200683,130304077.0,Tuesday,No,2013-05-21T12:45:00.000,DRUG CHARGES,"[-71.103083, 42.304586]",Point,18xx,5,IVDRUG,570,E13,Day,No,FOREST HILLS ST,Part Two,Unarmed,763536.3242,,2936268.938,2013
224240,130303780.0,Tuesday,No,2013-05-21T10:50:00.000,DRUG CHARGES,"[-71.059575, 42.302511]",Point,18xx,5,INVEST,350,C11,Day,No,DORCHESTER AV,Part Two,Unarmed,775309.6471,,2935570.63,2013
237320,130304270.0,Tuesday,No,2013-05-21T14:30:00.000,DRUG CHARGES,"[-71.13457, 42.249796]",Point,18xx,5,TSTOP ,0,E18,Day,No,SUNNYSIDE ST,Part Two,Unarmed,755104.5977,,2916264.683,2013
