,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
13997,140113889.0,Sunday,No,2014-02-23T18:44:00.000,InvPer,"[-71.075718, 42.319378]",Point,InvPer,2,IVPER ,264,B2,First,No,JULIAN ST,Part three,Unarmed,770912.1543,,2941695.0239999997,2014
19666,140113528.0,Sunday,No,2014-02-23T16:01:00.000,InvPer,"[-71.065155, 42.375041]",Point,InvPer,2,BEIP  ,59,A15,First,No,AUSTIN ST,Part three,Unarmed,773665.4224,,2961994.1139999996,2014
42232,140114143.0,Sunday,No,2014-02-23T21:27:00.000,InvPer,"[-71.060105, 42.357876]",Point,InvPer,2,DVIP  ,103,A1,First,No,SCHOOL ST,Part three,Unarmed,775062.2215,,2955745.8419999997,2014
53632,140112735.0,Sunday,No,2014-02-23T04:40:00.000,InvPer,"[-71.12824, 42.274221]",Point,InvPer,2,SUSPER,553,E18,Last,No,POPLAR ST,Part three,Unarmed,756779.6015,DALE ST,2925172.8860000004,2014
131000,140113327.0,Sunday,No,2014-02-23T12:00:00.000,InvPer,"[-71.067975, 42.343971]",Point,InvPer,2,IVPER ,160,D4,Day,No,DWIGHT ST,Part three,Unarmed,772960.7916,,2950667.7260000003,2014
220607,140113185.0,Sunday,No,2014-02-23T12:23:00.000,InvPer,"[-71.118843, 42.282721]",Point,InvPer,2,THREAT,501,E18,Day,No,HYDE PARK AV,Part three,Unarmed,759308.7448,,2928281.607,2014
230893,140113623.0,Sunday,No,2014-02-23T16:31:00.000,InvPer,"[-71.07396, 42.309141]",Point,InvPer,2,PKNIFE,328,B2,First,No,COLUMBIA RD,Part three,Knife,771406.2142,INTERVALE ST,2937966.94,2014
233844,140130850.0,Sunday,No,2014-02-23T10:27:00.000,InvPer,"[-71.048242, 42.316663]",Point,InvPer,2,HARPT ,256,C6,Day,No,MORRISSEY BL,Part three,Unarmed,778348.0479,,2940743.602,2014
246835,140112435.0,Sunday,No,2014-02-23T01:17:00.000,InvPer,"[-71.052652, 42.366648]",Point,InvPer,2,IVPER ,83,A1,Last,No,HANOVER ST,Part three,Unarmed,777059.7148,,2958952.9489999996,2014
247570,140113837.0,Sunday,No,2014-02-23T18:17:00.000,InvPer,"[-71.10402, 42.312616]",Point,InvPer,2,THREAT,574,E13,First,No,BROOKSIDE AV,Part three,Unarmed,763269.4770000001,,2939194.107,2014
