,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
21342,,Wednesday,No,2015-07-22T00:00:00.000,Investigate Person,"[-71.094708, 42.314515]",Point,InvPer,7,,307,E13,,No,WALNUT PARK,Part Three,None,765785.0,,2940000.0,2015
25034,,Wednesday,No,2015-07-22T00:00:00.000,Investigate Person,"[-71.130956, 42.259926]",Point,InvPer,7,ALARM,545,E18,,No,GORDON AVE,Part Three,None,756067.0,,2920000.0,2015
53356,,Wednesday,No,2015-07-22T00:00:00.000,Investigate Person,"[-71.099071, 42.331225]",Point,InvPer,7,BE,587,B2,,No,DELLE AVE,Part Three,None,764576.0,,2950000.0,2015
72311,,Wednesday,No,2015-07-22T00:00:00.000,Investigate Person,"[-71.008939, 42.392146]",Point,InvPer,7,BE,9,A7,,No,FAYWOOD AVE,Part Three,None,788819.0,,2970000.0,2015
103425,,Wednesday,No,2015-07-22T00:00:00.000,Investigate Person,"[-71.161409, 42.277897]",Point,InvPer,7,DVIP,720,E5,,No,SPRING ST,Part Three,None,747797.0,,2930000.0,2015
110925,,Wednesday,No,2015-07-22T18:32:00.000,Investigate Person,"[0, 0]",Point,InvPer,7,CD19,0,,,No,,Part Three,None,,,,2015
139163,,Wednesday,No,2015-07-22T00:00:00.000,Investigate Person,"[-71.100832, 42.335515]",Point,InvPer,7,REQEP,612,B2,,No,HUNTINGTON AVE,Part Three,None,764093.0,,2950000.0,2015
197475,,Wednesday,No,2015-07-22T00:00:00.000,Investigate Person,"[-71.090046, 42.294062]",Point,InvPer,7,I00027,463,B3,,No,WILBERT RD,Part Three,None,767082.0,,2930000.0,2015
199543,,Wednesday,No,2015-07-22T00:00:00.000,Investigate Person,"[-71.078681, 42.303565]",Point,InvPer,7,SSA,460,C11,,No,WASHINGTON ST,Part Three,None,770139.0,,2940000.0,2015
199566,,Wednesday,No,2015-07-22T00:00:00.000,Investigate Person,"[-71.112996, 42.281155]",Point,InvPer,7,IVPER,500,E18,,No,MOUNT HOPE ST,Part Three,None,760894.0,,2930000.0,2015
203929,,Wednesday,No,2015-07-22T00:00:00.000,Investigate Person,"[-71.068126, 42.305365]",Point,InvPer,7,DISTRB,336,C11,,No,BOWDOIN ST,Part Three,None,772991.0,,2940000.0,2015
205894,,Wednesday,No,2015-07-22T00:00:00.000,Investigate Person,"[-71.104846, 42.322385]",Point,InvPer,7,INVEST,579,E13,,No,MOZART ST,Part Three,None,763030.0,,2940000.0,2015
210919,,Wednesday,No,2015-07-22T00:00:00.000,Investigate Person,"[-71.090955, 42.297088]",Point,InvPer,7,SS,463,B3,,No,AMERICAN LEGION HWY,Part Three,None,766830.0,,2930000.0,2015
225619,,Wednesday,No,2015-07-22T00:00:00.000,Investigate Person,"[-71.06134, 42.310434]",Point,InvPer,7,IVPREM,257,C11,,No,HANCOCK ST,Part Three,None,774817.0,,2940000.0,2015
225620,,Wednesday,No,2015-07-22T00:00:00.000,Investigate Person,"[-71.06134, 42.310434]",Point,InvPer,7,IVPREM,257,C11,,No,HANCOCK ST,Part Three,None,774817.0,,2940000.0,2015
225621,,Wednesday,No,2015-07-22T00:00:00.000,Investigate Person,"[-71.06134, 42.310434]",Point,InvPer,7,IVPREM,257,C11,,No,HANCOCK ST,Part Three,None,774817.0,,2940000.0,2015
229223,,Wednesday,No,2015-07-22T00:00:00.000,Investigate Person,"[-71.0733, 42.290047]",Point,InvPer,7,IVPER,437,B3,,No,WHITFIELD ST,Part Three,None,771619.0,,2930000.0,2015
252797,,Wednesday,No,2015-07-22T00:00:00.000,Investigate Person,"[-71.040653, 42.287649]",Point,InvPer,7,IVPER,372,C11,,No,FRANKLIN ST,Part Three,None,780457.0,,2930000.0,2015
257152,,Wednesday,No,2015-07-22T00:00:00.000,Investigate Person,"[-71.104047, 42.269273]",Point,InvPer,7,,479,E18,,No,GREENFIELD RD,Part Three,None,763335.0,,2920000.0,2015
