,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
67164,,Thursday,No,2015-08-06T00:00:00.000,Aggravated Assault,"[-71.074192, 42.343734]",Point,04xx,8,ARREST,153,D4,,No,DARTMOUTH ST,Part One,Other,771281.0,,2950000.0,2015
95025,,Thursday,No,2015-08-06T00:00:00.000,Aggravated Assault,"[-71.072737, 42.320478]",Point,04xx,8,ARREST,0,,,No,132 BROOK AVE,Part One,Knife/Cutting Instrument,771716.0,,2940000.0,2015
103788,,Thursday,No,2015-08-06T00:00:00.000,Aggravated Assault,"[-71.069547, 42.362403]",Point,04xx,8,AB,64,A1,,No,FRUIT ST,Part One,Personal Weapon (hand  foot  etc.),772502.0,,2960000.0,2015
128558,,Thursday,No,2015-08-06T00:00:00.000,Aggravated Assault,"[-71.141243, 42.359107]",Point,04xx,8,PKNIFE,808,D14,,No,LITCHFIELD ST,Part One,Knife/Cutting Instrument,753130.0,,2960000.0,2015
128628,,Thursday,No,2015-08-06T02:27:00.000,Aggravated Assault,"[0, 0]",Point,04xx,8,ARREST,101,A1,,No,INDIA ST,Part One,Personal Weapon (hand  foot  etc.),,MILK ST,,2015
139806,,Thursday,No,2015-08-06T00:00:00.000,Aggravated Assault,"[-71.035602, 42.37766]",Point,04xx,8,PKNIFE,23,A7,,No,PRINCETON ST,Part One,Knife/Cutting Instrument,781646.0,,2960000.0,2015
165116,,Thursday,No,2015-08-06T00:00:00.000,Aggravated Assault,"[-71.063325, 42.297866]",Point,04xx,8,ARREST,360,C11,,No,PARK ST,Part One,Blunt Object,774304.0,,2930000.0,2015
205212,,Thursday,No,2015-08-06T00:00:00.000,Aggravated Assault,"[-71.071027, 42.300106]",Point,04xx,8,ARREST,357,C11,,No,WESTVILLE ST,Part One,Knife/Cutting Instrument,772216.0,,2930000.0,2015
209683,,Thursday,No,2015-08-06T00:00:00.000,Aggravated Assault,"[-71.070494, 42.291913]",Point,04xx,8,SSA,362,C11,,No,KENWOOD ST,Part One,Firearm,772375.0,,2930000.0,2015
218824,,Thursday,No,2015-08-06T00:00:00.000,Aggravated Assault,"[-71.111831, 42.284467]",Point,04xx,8,PKNIFE,503,E18,,No,AMERICAN LEGION HWY,Part One,Knife/Cutting Instrument,761203.0,,2930000.0,2015
