,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
9301,130452600.0,Sunday,No,2013-07-21T11:55:00.000,PropFound,"[-71.050028, 42.363371]",Point,PropFound,7,FDPROP,89,A1,Day,No,LEWIS WHF ST,Part three,Unarmed,777775.0356,,2957762.48,2013
73715,130453354.0,Sunday,No,2013-07-21T18:49:00.000,PropFound,"[-71.07037, 42.351041]",Point,PropFound,7,FDPROP,129,A1,First,No,ST JAMES AV,Part three,Unarmed,772300.3527,ARLINGTON ST,2953240.895,2013
79498,130452917.0,Sunday,No,2013-07-21T01:00:00.000,PropFound,"[-71.11468, 42.324341]",Point,PropFound,7,FDPROP,608,E13,Last,No,JAMAICAWAY,Part three,Unarmed,760366.9336,BYNNER ST,2943453.695,2013
125851,130672875.0,Sunday,No,2013-07-21T17:15:00.000,PropFound,"[-71.071135, 42.335176]",Point,PropFound,7,LARCRT,169,D4,First,No,ALBANY ST,Part three,Unarmed,772122.6365,,2947458.358,2013
130873,130452509.0,Sunday,No,2013-07-21T09:30:00.000,PropFound,"[-71.15336, 42.338161]",Point,PropFound,7,FDPROP,774,D14,Day,No,COMMONWEALTH AV,Part three,Unarmed,749886.4928,CHESTNUT HILL AV,2948445.084,2013
152172,130452924.0,Sunday,No,2013-07-21T13:30:00.000,PropFound,"[-71.056625, 42.301311]",Point,PropFound,7,FDPROP,351,C11,Day,No,CASSNET ST,Part three,Unarmed,776109.9415,,2935137.466,2013
157707,130452528.0,Sunday,No,2013-07-21T11:00:00.000,PropFound,"[-71.06939, 42.339506]",Point,PropFound,7,FDPROP,167,D4,Day,No,HARRISON AV,Part three,Unarmed,772586.4767,,2949038.664,2013
222483,130451623.0,Sunday,No,2013-07-21T02:00:00.000,PropFound,"[-71.064905, 42.352371]",Point,PropFound,7,FDPROP,119,A1,Last,No,BOYLSTON ST,Part three,Unarmed,773775.1158,,2953733.06,2013
257125,130457383.0,Sunday,No,2013-07-21T18:20:00.000,PropFound,"[-71.059415, 42.359251]",Point,PropFound,7,FDPROP,92,A1,First,No,CITY HALL PZ,Part three,Unarmed,775246.1256,,2956247.881,2013
261519,130455060.0,Sunday,No,2013-07-21T23:00:00.000,PropFound,"[0, 0]",Point,PropFound,7,FDPROP,624,D4,First,No,VAN NESS ST,Part three,Unarmed,,,,2013
