,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
7973,,Friday,No,2015-07-10T08:38:00.000,Verbal Disputes,"[0, 0]",Point,Argue,7,NIDV,911,B2,,No,ANNUNCIATION RD,Part Three,None,,,,2015
34632,,Friday,No,2015-07-10T00:00:00.000,Verbal Disputes,"[-71.092463, 42.277964]",Point,Argue,7,NIDV,427,B3,,No,WILMORE ST,Part Three,None,766456.0,,2930000.0,2015
64590,,Friday,No,2015-07-10T00:00:00.000,Verbal Disputes,"[-71.066158, 42.319212]",Point,Argue,7,NIDV,238,B2,,No,WENDOVER ST,Part Three,None,773498.0,,2940000.0,2015
76618,,Friday,No,2015-07-10T00:00:00.000,Verbal Disputes,"[-71.08678, 42.325452]",Point,Argue,7,IVPER,294,B2,,No,ALPINE ST,Part Three,None,767910.0,,2940000.0,2015
94616,,Friday,No,2015-07-10T00:00:00.000,Verbal Disputes,"[-71.090109, 42.290968]",Point,Argue,7,NIDV,464,B3,,No,DONALD RD,Part Three,None,767070.0,,2930000.0,2015
129239,,Friday,No,2015-07-10T00:00:00.000,Verbal Disputes,"[-71.078719, 42.311955]",Point,Argue,7,NIDV,326,B2,,No,CRESTON ST,Part Three,None,770114.0,,2940000.0,2015
142088,,Friday,No,2015-07-10T00:00:00.000,Verbal Disputes,"[-71.071419, 42.289622]",Point,Argue,7,DISTRB,398,C11,,No,WASHINGTON ST,Part Three,None,772129.0,,2930000.0,2015
193988,,Friday,No,2015-07-10T00:00:00.000,Verbal Disputes,"[-71.078863, 42.326358]",Point,Argue,7,PERGUN,266,B2,,No,MOUNT PLEASANT AVE,Part Three,None,770049.0,,2940000.0,2015
199260,,Friday,No,2015-07-10T00:00:00.000,Verbal Disputes,"[-71.042696, 42.320681]",Point,Argue,7,UNK,913,C6,,No,WESTWIND RD,Part Three,None,779840.0,,2940000.0,2015
210692,,Friday,No,2015-07-10T00:00:00.000,Verbal Disputes,"[-71.057156, 42.299696]",Point,Argue,7,NIDV,351,C11,,No,PARK ST,Part Three,None,775969.0,,2930000.0,2015
