,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
35717,,Friday,No,2015-07-24T21:31:00.000,Aggravated Assault,"[0, 0]",Point,04xx,7,AB,398,C11,,No,TALBOT AVE,Part One,Knife/Cutting Instrument,,WASHINGTON ST,,2015
73935,,Friday,No,2015-07-24T00:00:00.000,Aggravated Assault,"[-71.074683, 42.300226]",Point,04xx,7,AB,461,C11,,No,WASHINGTON ST,Part One,Blunt Object,771227.0,,2930000.0,2015
102380,,Friday,No,2015-07-24T00:00:00.000,Aggravated Assault,"[-71.098331, 42.316142]",Point,04xx,7,PERGUN,303,E13,,No,COLUMBUS AVE,Part One,Firearm,764802.0,,2940000.0,2015
104836,,Friday,No,2015-07-24T00:00:00.000,Aggravated Assault,"[-71.093673, 42.268202]",Point,04xx,7,FIGHT,426,B3,,No,BLUE HILL AVE,Part One,Other,766145.0,,2920000.0,2015
105226,,Friday,No,2015-07-24T00:00:00.000,Aggravated Assault,"[-71.079184, 42.302621]",Point,04xx,7,IVPER,456,B3,,No,GREENWOOD ST,Part One,Other,770005.0,,2940000.0,2015
128744,,Friday,No,2015-07-24T00:00:00.000,Aggravated Assault,"[-71.104297, 42.31982]",Point,04xx,7,PSHOT,578,E13,,Yes,CHESTNUT AVE,Part One,Firearm,763182.0,,2940000.0,2015
160518,,Friday,No,2015-07-24T00:00:00.000,Aggravated Assault,"[-71.053506, 42.287727]",Point,04xx,7,ARREST,378,C11,,No,NAHANT AVE,Part One,Knife/Cutting Instrument,776980.0,,2930000.0,2015
171142,,Friday,No,2015-07-24T00:00:00.000,Aggravated Assault,"[-71.085899, 42.300823]",Point,04xx,7,STAB,457,B3,,No,BLUE HILL AVE,Part One,Knife/Cutting Instrument,768192.0,,2930000.0,2015
191804,,Friday,No,2015-07-24T00:00:00.000,Aggravated Assault,"[-71.063217, 42.3281]",Point,04xx,7,VAND,186,C6,,No,ALLSTATE RD,Part One,Other,774277.0,,2940000.0,2015
236239,,Friday,No,2015-07-24T00:00:00.000,Aggravated Assault,"[-71.089902, 42.309563]",Point,04xx,7,PSHOT,318,B2,,No,BROOKLEDGE ST,Part One,Firearm,767093.0,,2940000.0,2015
