,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
8023,,Saturday,No,2015-08-01T00:00:00.000,Investigate Person,"[-71.070444, 42.329695]",Point,InvPer,8,BE,178,B2,,No,POMPEII ST,Part Three,None,772319.0,,2950000.0,2015
23926,,Saturday,No,2015-08-01T00:00:00.000,Investigate Person,"[-71.134446, 42.2788]",Point,InvPer,8,IVPER,668,E5,,No,CORNELL ST,Part Three,None,755093.0,,2930000.0,2015
74408,,Saturday,No,2015-08-01T00:00:00.000,Investigate Person,"[-71.030484, 42.364694]",Point,InvPer,8,IVPER,34,A7,,No,WEBSTER ST,Part Three,None,783054.0,,2960000.0,2015
85908,,Saturday,No,2015-08-01T00:00:00.000,Investigate Person,"[-71.063165, 42.313642]",Point,InvPer,8,MVA,823,C11,,No,CUSHING AVE,Part Three,None,774318.0,,2940000.0,2015
109889,,Saturday,No,2015-08-01T00:00:00.000,Investigate Person,"[-71.061218, 42.296662]",Point,InvPer,8,PERGUN,360,C11,,No,DORCHESTER AVE,Part Three,None,774876.0,,2930000.0,2015
120767,,Saturday,No,2015-08-01T00:00:00.000,Investigate Person,"[-71.081881, 42.340447]",Point,InvPer,8,IVPER,597,D4,,No,COLUMBUS AVE,Part Three,None,769208.0,,2950000.0,2015
136683,,Saturday,No,2015-08-01T00:00:00.000,Investigate Person,"[-71.160395, 42.291209]",Point,InvPer,8,IVPER,133,D4,,No,DARTMOUTH ST,Part Three,None,748052.0,NEWBURY ST,2930000.0,2015
145176,,Saturday,No,2015-08-01T00:00:00.000,Investigate Person,"[-71.053491, 42.326146]",Point,InvPer,8,IVPER,914,C6,,No,DR. MICHAEL GAVIN WAY,Part Three,None,776910.0,,2940000.0,2015
204223,,Saturday,No,2015-08-01T00:00:00.000,Investigate Person,"[-71.054356, 42.327797]",Point,InvPer,8,IVPER,914,C6,,No,GENERAL LAWRENCE J LOGAN WAY,Part Three,None,776673.0,,2940000.0,2015
238822,,Saturday,No,2015-08-01T00:00:00.000,Investigate Person,"[-71.102535, 42.325475]",Point,InvPer,8,IVPER,906,E13,,No,HORAN WAY,Part Three,None,763649.0,,2940000.0,2015
258414,,Saturday,No,2015-08-01T00:00:00.000,Investigate Person,"[-71.118264, 42.2776]",Point,InvPer,8,LANTEN,499,E18,,No,CLARE AVE,Part Three,None,759474.0,,2930000.0,2015
