,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
7923,,Friday,No,2015-07-17T00:00:00.000,Other,"[-71.03598, 42.380198]",Point,OTHER,7,IVPER,24,A7,,No,BROOKS ST,Part Two,None,781538.0,,2960000.0,2015
11659,,Friday,No,2015-07-17T00:00:00.000,Other,"[-71.068646, 42.306265]",Point,OTHER,7,NIDV,336,C11,,No,NORTON ST,Part Two,None,772849.0,,2940000.0,2015
15240,,Friday,No,2015-07-17T00:00:00.000,Other,"[-71.083158, 42.349421]",Point,OTHER,7,IVPER,138,D4,,No,NEWBURY ST,Part Two,None,768846.0,,2950000.0,2015
31790,,Friday,No,2015-07-17T00:00:00.000,Other,"[-71.072966, 42.304613]",Point,OTHER,7,IVPER,462,C11,,No,GENEVA AVE,Part Two,None,771683.0,,2940000.0,2015
50571,,Friday,No,2015-07-17T00:00:00.000,Other Burglary,"[-71.061477, 42.380731]",Point,05OH,7,BE,45,A15,,No,MEDFORD ST,Part One,None,774648.0,,2960000.0,2015
53676,,Friday,No,2015-07-17T00:00:00.000,Other,"[-71.074917, 42.335119]",Point,OTHER,7,,171,D4,,No,HARRISON AVE,Part Three,None,771100.0,,2950000.0,2015
59178,,Friday,No,2015-07-17T00:00:00.000,Other,"[-71.066153, 42.307038]",Point,OTHER,7,TS,335,C11,,No,BOWDOIN ST,Part Two,None,773522.0,,2940000.0,2015
75636,,Friday,No,2015-07-17T00:00:00.000,Other,"[-71.068629, 42.304435]",Point,OTHER,7,IVPER,342,C11,,No,TOPLIFF ST,Part Two,None,772857.0,,2940000.0,2015
157637,,Friday,No,2015-07-17T00:00:00.000,Other,"[-71.083012, 42.331259]",Point,OTHER,7,ARREST,276,B2,,No,RUGGLES ST,Part Two,None,768918.0,,2950000.0,2015
229304,,Friday,No,2015-07-17T00:00:00.000,Other,"[-71.039713, 42.371425]",Point,OTHER,7,IVPER,26,A7,,No,HAVRE ST,Part Two,None,780547.0,,2960000.0,2015
