,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
5544,140250939.0,Friday,No,2014-04-25T05:17:00.000,InvProp,"[-71.078035, 42.317096]",Point,InvProp,4,IVPREM,324,B2,Last,No,BLUE HILL AV,Part three,Unarmed,770289.6362,,2940860.3910000003,2014
13626,140252172.0,Friday,No,2014-04-25T17:00:00.000,InvProp,"[-71.076185, 42.349481]",Point,InvProp,4,CD9   ,130,D4,First,No,ST JAMES AV,Part three,Unarmed,770731.3351,,2952664.538,2014
18620,140321018.0,Friday,No,2014-04-25T14:00:00.000,InvProp,"[-71.02905, 42.338251]",Point,InvProp,4,VANRPT,223,C6,Day,No,E 1ST ST,Part three,Unarmed,783495.2125,,2948638.959,2014
58404,140251326.0,Friday,No,2014-04-25T10:36:00.000,InvProp,"[-71.062085, 42.356341]",Point,InvProp,4,IVPREM,102,A1,Day,No,TREMONT ST,Part three,Unarmed,774529.9407,,2955183.704,2014
64086,140251765.0,Friday,No,2014-04-25T01:00:00.000,InvProp,"[-71.170387, 42.26783]",Point,InvProp,4,LARCRT,723,E5,Last,No,VFW PY,Part three,Unarmed,745382.0138,,2922796.865,2014
111886,140250904.0,Friday,No,2014-04-25T03:47:00.000,InvProp,"[-71.07546, 42.320901]",Point,InvProp,4,SHOTS ,262,B2,Last,No,WOODVILLE ST,Part three,Firearm,770978.9652,,2942250.287,2014
116457,140251418.0,Friday,No,2014-04-25T11:24:00.000,InvProp,"[-71.10087, 42.322151]",Point,InvProp,4,FIRWKS,0,E13,Day,No,LAMARTINE ST,Part three,Other,764105.0249,,2942672.762,2014
127651,140252085.0,Friday,No,2014-04-25T16:30:00.000,InvProp,"[-71.120977, 42.267011]",Point,InvProp,4,REQP  ,496,E18,First,No,HYDE PARK AV,Part three,Unarmed,758756.7157,,2922553.869,2014
145157,140250889.0,Friday,No,2014-04-25T03:31:00.000,InvProp,"[-71.05308, 42.315666]",Point,InvProp,4,PARTY ,246,C11,Last,No,ROMSEY ST,Part three,Unarmed,777041.5272,,2940373.653,2014
183863,140252787.0,Friday,No,2014-04-25T21:48:00.000,InvProp,"[-71.07003, 42.311261]",Point,InvProp,4,SHOTS ,332,C11,First,No,COLUMBIA RD,Part three,Other,772465.3334,QUINCY ST,2938744.836,2014
194335,140252488.0,Friday,No,2014-04-25T19:21:00.000,InvProp,"[-71.074585, 42.316841]",Point,InvProp,4,SHOTS ,325,B2,First,No,HOWARD AV,Part three,Firearm,771223.1638,,2940772.099,2014
207169,140251847.0,Friday,No,2014-04-25T14:52:00.000,InvProp,"[-71.108835, 42.322276]",Point,InvProp,4,LMUSIC,582,E13,Day,No,CENTRE ST,Part three,Unarmed,761951.0062,,2942708.367,2014
220025,140251439.0,Friday,No,2014-04-25T11:00:00.000,InvProp,"[-71.091125, 42.320136]",Point,InvProp,4,IVPREM,305,B2,Day,No,ELMORE ST,Part three,Unarmed,766744.0891,,2941950.9760000003,2014
220313,140251394.0,Friday,No,2014-04-25T11:10:00.000,InvProp,"[-71.127043, 42.300948]",Point,InvProp,4,BOMBT ,666,E13,Day,No,CENTRE ST,Part three,Unarmed,757060.8483,,2934913.767,2014
237017,140251570.0,Friday,No,2014-04-25T12:31:00.000,InvProp,"[-71.16879, 42.352396]",Point,InvProp,4,LOCK  ,756,D14,Day,No,CHAMPNEY ST,Part three,Unarmed,745694.6237,,2953616.0330000003,2014
243042,140251972.0,Friday,No,2014-04-25T14:30:00.000,InvProp,"[-71.08187, 42.328516]",Point,InvProp,4,INVEST,279,B2,Day,No,DUDLEY ST,Part three,Other,769232.0461,,2945016.925,2014
