,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
5979,,Sunday,No,2015-07-19T00:00:00.000,Larceny From Motor Vehicle,"[-71.073449, 42.293503]",Point,06MV,7,MVA,451,B3,,No,WHEATLAND AVE,Part One,None,771573.0,,2930000.0,2015
8669,,Sunday,No,2015-07-19T18:22:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,7,,226,C6,,No,E FIFTH ST,Part One,None,,L ST,,2015
42740,,Sunday,No,2015-07-19T00:00:00.000,Larceny From Motor Vehicle,"[-71.05932, 42.352023]",Point,06MV,7,ADMRPT,116,A1,,No,KINGSTON ST,Part One,None,775285.0,,2950000.0,2015
44839,,Sunday,No,2015-07-19T00:00:00.000,Larceny From Motor Vehicle,"[-71.168148, 42.356059]",Point,06MV,7,,757,D14,,No,NEWTON ST,Part One,None,745863.0,,2950000.0,2015
55880,,Sunday,No,2015-07-19T00:00:00.000,Larceny From Motor Vehicle,"[-71.03663, 42.336483]",Point,06MV,7,,222,C6,,No,E THIRD ST,Part One,None,781449.0,,2950000.0,2015
63757,,Sunday,No,2015-07-19T00:00:00.000,Larceny From Motor Vehicle,"[-71.056776, 42.281358]",Point,06MV,7,BE,389,C11,,No,GRANVILLE ST,Part One,None,776107.0,,2930000.0,2015
153399,,Sunday,No,2015-07-19T00:00:00.000,Larceny From Motor Vehicle,"[-71.03647, 42.337307]",Point,06MV,7,BE,222,C6,,No,E SECOND ST,Part One,None,781491.0,,2950000.0,2015
156494,,Sunday,No,2015-07-19T20:44:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,7,BE,129,D4,,No,BERKELEY ST,Part One,None,,PROVIDENCE ST,,2015
163980,,Sunday,No,2015-07-19T00:00:00.000,Larceny From Motor Vehicle,"[-71.079209, 42.338256]",Point,06MV,7,BE,273,D4,,No,MASSACHUSETTS AVE,Part One,None,769934.0,,2950000.0,2015
204283,,Sunday,No,2015-07-19T00:00:00.000,Larceny From Motor Vehicle,"[-71.062982, 42.377831]",Point,06MV,7,,55,A15,,No,BARTLETT ST,Part One,None,774247.0,,2960000.0,2015
221775,,Sunday,No,2015-07-19T00:00:00.000,Larceny From Motor Vehicle,"[-71.090883, 42.28636]",Point,06MV,7,,465,B3,,No,BLUE HILL AVE,Part One,None,766868.0,,2930000.0,2015
222918,,Sunday,No,2015-07-19T00:00:00.000,Larceny From Motor Vehicle,"[-71.068532, 42.32779]",Point,06MV,7,,181,B2,,No,MAGAZINE ST,Part One,None,772840.0,,2940000.0,2015
223187,,Sunday,No,2015-07-19T00:00:00.000,Larceny From Motor Vehicle,"[-71.090562, 42.350554]",Point,06MV,7,BE,596,D4,,No,BEACON ST,Part One,None,766843.0,,2950000.0,2015
255321,,Sunday,No,2015-07-19T00:00:00.000,Larceny From Motor Vehicle,"[-71.091615, 42.290766]",Point,06MV,7,,464,B3,,No,HARVARD ST,Part One,None,766663.0,,2930000.0,2015
260119,,Sunday,No,2015-07-19T00:00:00.000,Larceny From Motor Vehicle,"[-71.121879, 42.290118]",Point,06MV,7,VAND,563,E5,,No,WASHINGTON ST,Part One,None,758475.0,,2930000.0,2015
