,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
14427,130733072.0,Monday,No,2013-11-18T21:00:00.000,Service,"[-71.079466, 42.327327]",Point,Service,11,IVPREM,281,B2,First,No,MT PLEASANT AV,Other,Unarmed,769884.0976,,2944586.5360000003,2013
21562,130731384.0,Monday,No,2013-11-18T03:29:00.000,Service,"[-71.082049, 42.294765]",Point,Service,11,REQP  ,441,B3,Last,No,KINGSDALE ST,Part three,Unarmed,769243.8945,,2932717.086,2013
54574,130732897.0,Monday,No,2013-11-18T19:17:00.000,Service,"[-71.077685, 42.340711]",Point,Service,11,NIDV  ,154,D4,First,No,TREMONT ST,Part three,Unarmed,770341.686,,2949466.575,2013
81645,130731203.0,Monday,No,2013-11-18T00:28:00.000,Service,"[-71.0626, 42.352361]",Point,Service,11,ARREST,111,A1,Last,No,BOYLSTON ST,Part three,Unarmed,774398.1813,WASHINGTON ST,2953732.602,2013
82329,130732747.0,Monday,No,2013-11-18T18:02:00.000,Service,"[-71.08288, 42.301341]",Point,Service,11,INJAML,456,B3,First,No,ELLINGTON ST,Part three,Other,769007.3658,ERIE ST,2935112.5730000003,2013
94823,130733081.0,Monday,No,2013-11-18T21:15:00.000,Service,"[-71.078965, 42.325036]",Point,Service,11,IVPREM,266,B2,First,No,WINTHROP ST,Other,Unarmed,770023.8319,,2943752.617,2013
100628,130731805.0,Monday,No,2013-11-18T10:17:00.000,Service,"[-71.039277, 42.381676]",Point,Service,11,MISC  ,25,A7,Day,No,MERIDIAN ST,Part three,Unarmed,780644.6138,,2964448.77,2013
124433,130733042.0,Monday,No,2013-11-18T20:45:00.000,Service,"[-71.083015, 42.335956]",Point,Service,11,IVPREM,285,D4,First,No,HAMMOND ST,Other,Unarmed,768909.1786,,2947726.6769999997,2013
188847,130731863.0,Monday,No,2013-11-18T09:14:00.000,Service,"[-71.081263, 42.300851]",Point,Service,11,ARREST,0,B3,Day,No,FOWLER ST,Part three,Unarmed,769445.6713,,2934935.9480000003,2013
227889,130731894.0,Monday,No,2013-11-18T11:00:00.000,Service,"[-71.08402, 42.332051]",Point,Service,11,ARREST,287,B2,Day,No,RUGGLES ST,Part three,Unarmed,768644.3942,SHAWMUT AV,2946302.298,2013
239584,130732584.0,Monday,No,2013-11-18T16:57:00.000,Service,"[-71.0478, 42.331233]",Point,Service,11,IVPREM,219,C6,First,No,E 8TH ST,Other,Unarmed,778439.4568,,2946053.881,2013
