,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
26591,,Wednesday,No,2015-07-01T00:00:00.000,Simple Assault,"[-71.072764, 42.333112]",Point,08xx,7,AB,172,D4,,No,MASSACHUSETTS AVE,Part Two,None,771686.0,,2950000.0,2015
40212,,Wednesday,No,2015-07-01T00:00:00.000,Simple Assault,"[-71.097951, 42.316152]",Point,08xx,7,AB,304,E13,,No,WASHINGTON ST,Part Two,Personal Weapon (hand  foot  etc.),764905.0,,2940000.0,2015
58588,,Wednesday,No,2015-07-01T00:00:00.000,Simple Assault,"[-71.153022, 42.349964]",Point,08xx,7,AB,778,D14,,No,MARKET ST,Part Two,None,749960.0,,2950000.0,2015
63587,,Wednesday,No,2015-07-01T00:00:00.000,Simple Assault,"[-71.081868, 42.305654]",Point,08xx,7,NIDV,330,B2,,No,SUPPLE RD,Part Two,None,769273.0,,2940000.0,2015
76177,,Wednesday,No,2015-07-01T00:00:00.000,Simple Assault,"[-71.074043, 42.346152]",Point,08xx,7,AB,150,D4,,No,CHANDLER ST,Part Two,None,771316.0,,2950000.0,2015
182254,,Wednesday,No,2015-07-01T00:00:00.000,Simple Assault,"[-71.070115, 42.344959]",Point,08xx,7,AB,160,D4,,No,TREMONT ST,Part Two,None,772380.0,,2950000.0,2015
206180,,Wednesday,No,2015-07-01T20:41:00.000,Simple Assault,"[0, 0]",Point,08xx,7,AB,170,D4,,No,HARRISON AVE,Part Two,None,, MASSACHUSETTS AVE ,,2015
211610,,Wednesday,No,2015-07-01T00:00:00.000,Simple Assault,"[-71.101343, 42.325971]",Point,08xx,7,DISTRB,906,E13,,No,BICKFORD ST,Part Two,Personal Weapon (hand  foot  etc.),763971.0,,2940000.0,2015
214063,,Wednesday,No,2015-07-01T00:00:00.000,Simple Assault,"[-71.06896, 42.301462]",Point,08xx,7,NIDV,344,C11,,No,CORONA ST,Part Two,Personal Weapon (hand  foot  etc.),772773.0,,2940000.0,2015
217928,,Wednesday,No,2015-07-01T00:00:00.000,Simple Assault,"[-71.038931, 42.374686]",Point,08xx,7,AB,28,A7,,No,CENTRAL SQ,Part Two,None,780752.0,,2960000.0,2015
227961,,Wednesday,No,2015-07-01T00:00:00.000,Simple Assault,"[-71.076401, 42.349476]",Point,08xx,7,INVEST,130,D4,,No,SAINT JAMES AVE,Part Two,None,770673.0,,2950000.0,2015
