,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
10669,,Saturday,No,2015-07-25T00:00:00.000,Simple Assault,"[-71.085634, 42.328663]",Point,08xx,7,AB,288,B2,,No,DUDLEY ST,Part Two,Personal Weapon (hand  foot  etc.),768214.0,WASHINGTON ST,2950000.0,2015
15804,,Saturday,No,2015-07-25T00:00:00.000,Simple Assault,"[-71.083224, 42.310892]",Point,08xx,7,AB,321,B2,,No,WARREN ST,Part Two,Personal Weapon (hand  foot  etc.),768897.0,,2940000.0,2015
21390,,Saturday,No,2015-07-25T00:00:00.000,Simple Assault,"[-71.073801, 42.287195]",Point,08xx,7,FIGHT,436,B3,,No,TORREY ST,Part Two,Personal Weapon (hand  foot  etc.),771489.0,,2930000.0,2015
22761,,Saturday,No,2015-07-25T04:45:00.000,Simple Assault,"[0, 0]",Point,08xx,7,ARREST,161,A1,,No,MARGINAL RD,Part Two,None,,SHAWMUT AVE,,2015
23057,,Saturday,No,2015-07-25T14:00:00.000,Simple Assault,"[0, 0]",Point,08xx,7,AB,462,C11,,No,BOWDOIN ST,Part Two,Personal Weapon (hand  foot  etc.),, GENEVA AVE ,,2015
71638,,Saturday,No,2015-07-25T20:42:00.000,Simple Assault,"[0, 0]",Point,08xx,7,AB,235,C6,,No,DORCHESTER AVE,Part Two,Personal Weapon (hand  foot  etc.),,,,2015
75113,,Saturday,No,2015-07-25T02:48:00.000,Simple Assault,"[0, 0]",Point,08xx,7,MVA,76,A1,,No,ANTHONY RIP VALENTI WAY,Part Two,Other,,FRIEND ST,,2015
109587,,Saturday,No,2015-07-25T00:00:00.000,Simple Assault,"[-71.132542, 42.250601]",Point,08xx,7,LANTEN,540,E18,,No,CHARLES ST,Part Two,None,755652.0,,2920000.0,2015
112943,,Saturday,No,2015-07-25T00:00:00.000,Simple Assault,"[-71.070144, 42.332108]",Point,08xx,7,DVIP,177,C6,,No,SOUTHAMPTON ST,Part Two,None,772396.0,,2950000.0,2015
124585,,Saturday,No,2015-07-25T00:00:00.000,Simple Assault,"[-71.090109, 42.290968]",Point,08xx,7,NIDV,464,B3,,No,DONALD RD,Part Two,Personal Weapon (hand  foot  etc.),767070.0,,2930000.0,2015
130056,,Saturday,No,2015-07-25T12:59:00.000,Simple Assault,"[0, 0]",Point,08xx,7,ARREST,427,B3,,No,FESSENDEN ST,Part Two,Other,,NORFOLK ST,,2015
148113,,Saturday,No,2015-07-25T00:00:00.000,Simple Assault,"[-71.082275, 42.349881]",Point,08xx,7,DISTRB,137,D4,,No,FAIRFIELD ST,Part Two,Personal Weapon (hand  foot  etc.),769084.0,,2950000.0,2015
157242,,Saturday,No,2015-07-25T06:13:00.000,Simple Assault,"[0, 0]",Point,08xx,7,AB,113,A1,,No,ESSEX ST,Part Two,None,,KINGSTON ST,,2015
157940,,Saturday,No,2015-07-25T01:39:00.000,Simple Assault,"[0, 0]",Point,08xx,7,REQP,75,A1,,No,PORTLAND ST,Part Two,Personal Weapon (hand  foot  etc.),,,,2015
158325,,Saturday,No,2015-07-25T00:00:00.000,Simple Assault,"[-71.079774, 42.298724]",Point,08xx,7,AB,445,B3,,No,GREENWOOD ST,Part Two,None,769852.0,,2930000.0,2015
171316,,Saturday,No,2015-07-25T14:24:00.000,Simple Assault,"[0, 0]",Point,08xx,7,AB,429,B3,,No,MORTON ST,Part Two,Personal Weapon (hand  foot  etc.),,NORFOLK ST,,2015
209212,,Saturday,No,2015-07-25T00:00:00.000,Simple Assault,"[-71.067083, 42.318148]",Point,08xx,7,DISTRB,238,B2,,No,DUDLEY TER,Part Two,Other,773249.0,,2940000.0,2015
