,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
31835,,Friday,No,2015-07-31T00:00:00.000,Towed,"[-71.069802, 42.344126]",Point,Towed,7,IVMV,160,D4,,No,MILFORD ST,Part Three,None,772466.0,,2950000.0,2015
80513,,Friday,No,2015-07-31T00:00:00.000,Towed,"[-71.066875, 42.35994]",Point,Towed,7,IVMV,67,A1,,No,GARDEN ST,Part Three,None,773229.0,,2960000.0,2015
83614,,Friday,No,2015-07-31T00:00:00.000,Towed,"[-71.151484, 42.337321]",Point,Towed,7,IVMV,789,D14,,No,ENGLEWOOD AVE,Part Three,None,750395.0,,2950000.0,2015
104510,,Friday,No,2015-07-31T00:00:00.000,Towed,"[-71.076992, 42.33962]",Point,Towed,7,IVMV,156,D4,,No,W CONCORD ST,Part Three,None,770531.0,,2950000.0,2015
141920,,Friday,No,2015-07-31T00:00:00.000,Towed,"[-71.069704, 42.358353]",Point,Towed,7,IVMV,70,A1,,No,W CEDAR ST,Part Three,None,772467.0,,2960000.0,2015
148904,,Friday,No,2015-07-31T00:00:00.000,Towed,"[-71.09075, 42.269567]",Point,Towed,7,IVMV,426,B3,,No,RIVER ST,Part Three,None,766934.0,,2920000.0,2015
201129,,Friday,No,2015-07-31T17:24:00.000,Towed,"[0, 0]",Point,Towed,7,MVA,757,D14,,No,BROOKS ST,Part Three,None,,HOBART ST,,2015
221390,,Friday,No,2015-07-31T00:00:00.000,Towed,"[-71.113393, 42.303632]",Point,Towed,7,IVMV,651,E13,,No,SPALDING ST,Part Three,None,760749.0,,2940000.0,2015
224308,,Friday,No,2015-07-31T00:00:00.000,Towed,"[-71.085625, 42.345719]",Point,Towed,7,IVMV,144,D4,,No,SAINT GERMAIN ST,Part Three,None,768186.0,,2950000.0,2015
230552,,Friday,No,2015-07-31T00:00:00.000,Towed,"[-71.034434, 42.33734]",Point,Towed,7,IVMV,222,C6,,No,E SECOND ST,Part Three,None,782041.0,,2950000.0,2015
