,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
8637,120567458.0,Monday,No,2012-09-10T16:00:00.000,DRUG CHARGES,"[-71.059987, 42.361648]",Point,18xx,9,IVDRUG,72,A1,First,No,SUDBURY ST,Part Two,Unarmed,775087.02,,2957120.525,2012
28634,120566670.0,Monday,No,2012-09-10T12:15:00.000,DRUG CHARGES,"[-71.14565, 42.350781]",Point,18xx,9,IVDRUG,782,D14,Day,No,CAMBRIDGE ST,Part Two,Unarmed,751951.8974,DUSTIN ST,2953052.6289999997,2012
48081,120566666.0,Monday,No,2012-09-10T07:30:00.000,DRUG CHARGES,"[-71.085618, 42.32866]",Point,18xx,9,IVDRUG,282,B2,Day,No,WASHINGTON ST,Part Two,Other,768218.0809,,2945064.255,2012
58902,120567130.0,Monday,No,2012-09-10T16:25:00.000,DRUG CHARGES,"[-71.08816, 42.294461]",Point,18xx,9,IVPER ,440,B3,First,No,HARVARD ST,Part Two,Other,767591.1223,BLUE HILL AV,2932598.455,2012
62225,120566065.0,Monday,No,2012-09-10T09:15:00.000,DRUG CHARGES,"[-71.07517, 42.334901]",Point,18xx,9,ARREST,170,D4,Day,No,MASSACHUSETTS AV,Part Two,Other,771032.1683,HARRISON AV,2947352.683,2012
80305,120567509.0,Monday,No,2012-09-10T20:00:00.000,DRUG CHARGES,"[-71.040135, 42.379591]",Point,18xx,9,IVDRUG,26,A7,First,No,BORDER ST,Part Two,Other,780417.0241,,2963687.684,2012
130862,120567637.0,Monday,No,2012-09-10T07:30:00.000,DRUG CHARGES,"[-71.085618, 42.32866]",Point,18xx,9,IVDRUG,282,B2,Day,No,WASHINGTON ST,Part Two,Other,768218.0809,,2945064.255,2012
140966,120568952.0,Monday,No,2012-09-10T07:30:00.000,DRUG CHARGES,"[-71.148575, 42.287141]",Point,18xx,9,IVDRUG,691,E5,Day,No,CENTRE ST,Part Two,Unarmed,751256.7891,,2929857.7989999996,2012
154511,120566619.0,Monday,No,2012-09-10T13:00:00.000,DRUG CHARGES,"[-71.06427, 42.312461]",Point,18xx,9,ARREST,334,C11,Day,No,HANCOCK ST,Part Two,Other,774021.0544,RILL ST,2939190.04,2012
165073,120566196.0,Monday,No,2012-09-10T10:17:00.000,DRUG CHARGES,"[-71.08139, 42.319811]",Point,18xx,9,ARREST,309,B2,Day,No,WOODBINE ST,Part Two,Unarmed,769377.4093,WARREN ST,2941845.311,2012
201777,120567633.0,Monday,No,2012-09-10T07:30:00.000,DRUG CHARGES,"[-71.085618, 42.32866]",Point,18xx,9,IVDRUG,282,B2,Day,No,WASHINGTON ST,Part Two,Other,768218.0809,,2945064.255,2012
223722,120566074.0,Monday,No,2012-09-10T09:23:00.000,DRUG CHARGES,"[-71.0888, 42.324191]",Point,18xx,9,IVPER ,293,B2,Day,No,CEDAR ST,Part Two,Other,767365.7394,WASHINGTON ST,2943431.709,2012
235507,120567513.0,Monday,No,2012-09-10T17:45:00.000,DRUG CHARGES,"[-71.03749, 42.374606]",Point,18xx,9,IVDRUG,22,A7,First,No,LONDON ST,Part Two,Other,781141.5154,,2961874.913,2012
246732,120566130.0,Monday,No,2012-09-10T09:49:00.000,DRUG CHARGES,"[-71.088485, 42.289549]",Point,18xx,9,ARREST,439,B3,Day,No,FLOYD ST,Part Two,Unarmed,767511.6394,,2930807.716,2012
