,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
5873,,Sunday,No,2015-07-12T18:13:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,0,,,No,BENNINGTON,Part Three,None,,,,2015
7537,,Sunday,No,2015-07-12T13:00:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,279,B2,,No,DUDLEY ST,Part Three,None,,HARRISON AVE,,2015
10015,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.062595, 42.309103]",Point,MVAcc,7,MVA,338,C11,,No,WINTER ST,Part Three,None,774480.0,,2940000.0,2015
12768,,Sunday,No,2015-07-12T12:00:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,460,C11,,No,COLUMBIA RD,Part Three,None,, GENEVA AVE ,,2015
18965,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.098239, 42.278047]",Point,MVAcc,7,MVA,470,B3,,No,ALMONT ST,Part Three,None,764892.0,,2930000.0,2015
21709,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.057674, 42.31091]",Point,MVAcc,7,MVA,255,C11,,No,DORCHESTER AVE,Part Three,None,775808.0,,2940000.0,2015
25222,,Sunday,No,2015-07-12T15:51:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,457,B3,,No,BLUE HILL AVE,Part Three,None,,MCLELLAN ST,,2015
26625,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.093775, 42.282951]",Point,MVAcc,7,MVA,466,B3,,No,ORMOND ST,Part Three,None,766092.0,,2930000.0,2015
29454,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.058419, 42.326921]",Point,MVAcc,7,MVA,186,C6,,No,BOSTON ST,Part Three,None,775576.0,,2940000.0,2015
35707,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.084883, 42.295816]",Point,MVAcc,7,MVA,441,B3,,No,HARVARD ST,Part Three,None,768475.0,,2930000.0,2015
64440,,Sunday,No,2015-07-12T10:47:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,348,C11,,No,DORCHESTER AVE,Part Three,None,,LINDEN ST,,2015
71803,,Sunday,No,2015-07-12T01:01:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,358,C11,,No,GREENBRIER ST,Part Three,None,,LARCHMONT ST,,2015
75259,,Sunday,No,2015-07-12T16:01:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,566,B2,,No,ELM HILL AVE,Part Three,None,,SEAVER ST,,2015
77856,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.05677, 42.320293]",Point,MVAcc,7,MVA,235,C6,,No,COLUMBIA RD,Part Three,None,776035.0,DORCHESTER AVE,2940000.0,2015
93254,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.083057, 42.327559]",Point,MVAcc,7,MVA,513,E18,,No,WARREN AVE,Part Three,None,768913.0,,2940000.0,2015
93557,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.07109, 42.383151]",Point,MVAcc,7,MVA,47,A15,,No,BUNKER HILL ST,Part Three,None,772047.0,,2960000.0,2015
105402,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.07693, 42.308126]",Point,MVAcc,7,MVA,329,B2,,No,DEVON ST,Part Three,None,770605.0,,2940000.0,2015
110419,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.094008, 42.321989]",Point,MVAcc,7,MVA,300,B2,,No,VALE ST,Part Three,None,765961.0,,2940000.0,2015
115822,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.084779, 42.30434]",Point,MVAcc,7,REQP,330,B2,,No,BLUE HILL AVE,Part Three,None,768488.0,,2940000.0,2015
124661,,Sunday,No,2015-07-12T19:58:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,441,B3,,No,HARVARD ST,Part Three,None,,WALES ST,,2015
131652,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.064904, 42.289632]",Point,MVAcc,7,MVA,959,C11,,No,DORCHESTER AVE,Part Three,None,773892.0,TALBOT AVE,2930000.0,2015
136042,,Sunday,No,2015-07-12T14:29:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,IVPREM,224,C6,,No,E BROADWAY,Part Three,None,,P ST,,2015
141699,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.115878, 42.275313]",Point,MVAcc,7,MVA,503,E18,,No,AMERICAN LEGION HWY,Part Three,None,760123.0,,2930000.0,2015
142412,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.088449, 42.277234]",Point,MVAcc,7,MVA,421,B3,,No,DELHI ST,Part Three,None,767543.0,,2930000.0,2015
155632,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.082277, 42.311137]",Point,MVAcc,7,MVA,321,B2,,No,DEVON ST,Part Three,None,769153.0,,2940000.0,2015
176615,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.073473, 42.33183]",Point,MVAcc,7,MVA,179,D4,,No,MELNEA CASS BLVD,Part Three,None,771497.0,,2950000.0,2015
182492,,Sunday,No,2015-07-12T02:30:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,814,D14,,No,CAMBRIDGE ST,Part Three,None,, WINDOM ST ,,2015
184160,,Sunday,No,2015-07-12T03:00:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,618,D4,,No,HEMENWAY ST,Part Three,None,,,,2015
234091,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.055933, 42.294586]",Point,MVAcc,7,MVA,367,C11,,No,ELMDALE ST,Part Three,None,776310.0,,2930000.0,2015
235897,,Sunday,No,2015-07-12T12:55:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,0,,,No,PARKER ST,Part Three,None,,,,2015
236497,,Sunday,No,2015-07-12T23:30:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,900,A15,,No,BUNKER HILL ST,Part Three,None,,,,2015
242608,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.128595, 42.255331]",Point,MVAcc,7,MVA,543,E18,,No,PERKINS AVE,Part Three,None,756713.0,,2920000.0,2015
253471,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.04039, 42.371724]",Point,MVAcc,7,MVA,26,A7,,No,LONDON ST,Part Three,None,780363.0,,2960000.0,2015
259304,,Sunday,No,2015-07-12T00:00:00.000,Motor Vehicle Accident Response,"[-71.094577, 42.313748]",Point,MVAcc,7,MVA,316,E13,,No,WALNUT AVE,Part Three,None,765821.0,,2940000.0,2015
