,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
30809,,Saturday,No,2015-06-27T00:00:00.000,Verbal Disputes,"[-71.060606, 42.310778]",Point,Argue,6,IVPER,823,C11,,No,DEWOLF ST,Part Three,None,775015.0,,2940000.0,2015
68863,,Saturday,No,2015-06-27T00:00:00.000,Verbal Disputes,"[-71.070339, 42.291285]",Point,Argue,6,NIDV,362,C11,,No,MOULTRIE ST,Part Three,None,772418.0,,2930000.0,2015
105847,,Saturday,No,2015-06-27T00:00:00.000,Verbal Disputes,"[-71.063914, 42.31223]",Point,Argue,6,PKNIFE,334,C11,,No,HANCOCK ST,Part Three,None,774118.0,,2940000.0,2015
107221,,Saturday,No,2015-06-27T00:00:00.000,Verbal Disputes,"[-71.078719, 42.311955]",Point,Argue,6,NIDV,326,B2,,No,CRESTON ST,Part Three,None,770114.0,,2940000.0,2015
134212,,Saturday,No,2015-06-27T00:00:00.000,Verbal Disputes,"[-71.087187, 42.308453]",Point,Argue,6,IVPER,319,B2,,No,SONOMA ST,Part Three,None,767830.0,,2940000.0,2015
170332,,Saturday,No,2015-06-27T00:00:00.000,Verbal Disputes,"[-71.070783, 42.314587]",Point,Argue,6,IVPER,259,B2,,No,ALEXANDER ST,Part Three,None,772255.0,,2940000.0,2015
173965,,Saturday,No,2015-06-27T00:00:00.000,Verbal Disputes,"[-71.0595, 42.27996]",Point,Argue,6,IVPER,389,C11,,No,MILTON ST,Part Three,None,775372.0,,2930000.0,2015
187062,,Saturday,No,2015-06-27T00:00:00.000,Verbal Disputes,"[-71.053697, 42.329955]",Point,Argue,6,NIDV,193,C6,,No,VINTON ST,Part Three,None,776847.0,,2950000.0,2015
221487,,Saturday,No,2015-06-27T00:00:00.000,Verbal Disputes,"[-71.079647, 42.318979]",Point,Argue,6,NIDV,311,B2,,No,WOODBINE ST,Part Three,None,769850.0,,2940000.0,2015
229926,,Saturday,No,2015-06-27T00:00:00.000,Verbal Disputes,"[-71.074563, 42.272914]",Point,Argue,6,NIDV,408,B3,,No,STURBRIDGE ST,Part Three,None,771309.0,,2920000.0,2015
233004,,Saturday,No,2015-06-27T00:00:00.000,Verbal Disputes,"[-71.078923, 42.294846]",Point,Argue,6,NIDV,443,B3,,No,STANDISH ST,Part Three,None,770089.0,,2930000.0,2015
247117,,Saturday,No,2015-06-27T00:00:00.000,Verbal Disputes,"[-71.13963, 42.343031]",Point,Argue,6,IVPER,791,D14,,No,COREY RD,Part Three,None,753591.0,,2950000.0,2015
