,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
2634,120508306.0,Wednesday,No,2012-08-15T18:00:00.000,DRUG CHARGES,"[-71.054711, 42.341305]",Point,18xx,8,IVDRUG,200,C6,First,No,W BROADWAY,Part Two,Unarmed,776551.5679,,2949714.607,2012
10479,120507361.0,Wednesday,No,2012-08-15T07:30:00.000,DRUG CHARGES,"[-71.061235, 42.310371]",Point,18xx,8,IVDRUG,257,C11,Day,No,HANCOCK ST,Part Two,Unarmed,774845.858,,2938432.619,2012
23706,120507209.0,Wednesday,No,2012-08-15T08:00:00.000,DRUG CHARGES,"[-71.040853, 42.345492]",Point,18xx,8,FDPROP,210,C6,Day,No,SUMMER ST,Part Two,Unarmed,780289.7044,,2951260.307,2012
27661,120508280.0,Wednesday,No,2012-08-15T07:30:00.000,DRUG CHARGES,"[-71.085618, 42.32866]",Point,18xx,8,IVDRUG,282,B2,Day,No,WASHINGTON ST,Part Two,Other,768218.0809,,2945064.255,2012
41064,120508298.0,Wednesday,No,2012-08-15T16:00:00.000,DRUG CHARGES,"[-71.054711, 42.341305]",Point,18xx,8,IVDRUG,200,C6,First,No,W BROADWAY,Part Two,Other,776551.5679,,2949714.607,2012
47719,120506704.0,Wednesday,No,2012-08-15T07:06:00.000,DRUG CHARGES,"[-71.070835, 42.331511]",Point,18xx,8,ARREST,175,C6,Last,No,MASSACHUSETTS AV,Part Two,Other,772210.4703,,2946123.1760000004,2012
120130,120506400.0,Wednesday,No,2012-08-15T00:47:00.000,DRUG CHARGES,"[-71.1505, 42.341011]",Point,18xx,8,ARREST,776,D14,Last,No,COMMONWEALTH AV,Part Two,Unarmed,750655.4794,WALLINGFORD RD,2949486.836,2012
136342,120507118.0,Wednesday,No,2012-08-15T11:15:00.000,DRUG CHARGES,"[-71.05944, 42.363946]",Point,18xx,8,ARREST,76,A1,Day,No,CANAL ST,Part Two,Unarmed,775230.5321,,2957958.797,2012
144599,120507891.0,Wednesday,No,2012-08-15T17:30:00.000,DRUG CHARGES,"[-71.04297, 42.371831]",Point,18xx,8,ARREST,27,A7,First,No,MAVERICK ST,Part Two,Unarmed,779666.1992,NEW ST,2960855.665,2012
156552,120507652.0,Wednesday,No,2012-08-15T15:48:00.000,DRUG CHARGES,"[-71.081656, 42.330447]",Point,18xx,8,IVPER ,904,B2,Day,No,HARRISON AV,Part Two,Unarmed,769286.3327,,2945720.856,2012
160680,120508103.0,Wednesday,No,2012-08-15T18:55:00.000,DRUG CHARGES,"[-71.06305, 42.350871]",Point,18xx,8,ARREST,123,A1,First,No,WASHINGTON ST,Part Two,Other,774279.327,STUART ST,2953188.994,2012
171461,120507898.0,Wednesday,No,2012-08-15T17:31:00.000,DRUG CHARGES,"[-71.06631, 42.345801]",Point,18xx,8,ARREST,158,D4,First,No,SHAWMUT AV,Part Two,Other,773407.5132,,2951336.895,2012
183173,120510246.0,Wednesday,No,2012-08-15T08:00:00.000,DRUG CHARGES,"[-71.148575, 42.287141]",Point,18xx,8,IVDRUG,691,E5,Day,No,CENTRE ST,Part Two,Unarmed,751256.7891,,2929857.7989999996,2012
213787,120508059.0,Wednesday,No,2012-08-15T18:20:00.000,DRUG CHARGES,"[-71.064905, 42.352371]",Point,18xx,8,ARREST,119,A1,First,No,BOYLSTON ST,Part Two,Other,773775.1158,,2953733.06,2012
213799,120507841.0,Wednesday,No,2012-08-15T17:00:00.000,DRUG CHARGES,"[-71.085618, 42.32866]",Point,18xx,8,IVDRUG,282,B2,First,No,WASHINGTON ST,Part Two,Unarmed,768218.0809,,2945064.255,2012
223849,120508282.0,Wednesday,No,2012-08-15T07:30:00.000,DRUG CHARGES,"[-71.085618, 42.32866]",Point,18xx,8,IVDRUG,282,B2,Day,No,WASHINGTON ST,Part Two,Other,768218.0809,,2945064.255,2012
227442,120508286.0,Wednesday,No,2012-08-15T16:30:00.000,DRUG CHARGES,"[-71.07318, 42.312201]",Point,18xx,8,IVDRUG,331,B2,First,No,QUINCY ST,Part Two,Other,771611.6137,MAGNOLIA ST,2939083.107,2012
245622,120507716.0,Wednesday,No,2012-08-15T15:50:00.000,DRUG CHARGES,"[-71.05896, 42.287141]",Point,18xx,8,IVDRUG,919,C11,Day,No,BRUCE ST,Part Two,Other,775504.9759999999,ASHMONT ST,2929970.441,2012
252216,120508078.0,Wednesday,No,2012-08-15T16:00:00.000,DRUG CHARGES,"[-71.059735, 42.297541]",Point,18xx,8,IVDRUG,355,C11,First,No,GIBSON ST,Part Two,Unarmed,775275.7115,,2933759.268,2012
