,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
29288,130096332.0,Friday,No,2013-02-15T13:05:00.000,PropLost,"[-71.101057, 42.271246]",Point,PropLost,2,LSTPRP,465,B3,Day,No,HALLOWELL ST,Part Three,Unarmed,764141.1692,,2924121.7630000003,2013
29638,130096512.0,Friday,No,2013-02-15T14:30:00.000,PropLost,"[-71.060845, 42.355056]",Point,PropLost,2,LSTPRP,112,A1,Day,No,WASHINGTON ST,Part Three,Unarmed,774867.5053,,2954717.1489999997,2013
37501,130097200.0,Friday,No,2013-02-15T20:00:00.000,PropLost,"[-71.0649, 42.351031]",Point,PropLost,2,LSTPRP,72,A1,First,No,TREMONT ST,Part Three,Unarmed,773778.9577,STUART ST,2953244.745,2013
68983,130113763.0,Friday,No,2013-02-15T11:00:00.000,PropLost,"[-71.007327, 42.386832]",Point,PropLost,2,LSTPRP,12,A7,Day,No,SARATOGA ST,Part Three,Unarmed,789266.0329,,2966375.8239999996,2013
70208,130096329.0,Friday,No,2013-02-15T07:30:00.000,PropLost,"[-71.07618, 42.352611]",Point,PropLost,2,LSTPRP,132,D4,Day,No,CLARENDON ST,Part Three,Unarmed,770727.0196,COMMONWEALTH AV,2953805.1760000004,2013
125055,130118973.0,Friday,No,2013-02-15T08:00:00.000,PropLost,"[-71.124149, 42.352208]",Point,PropLost,2,LSTPRP,798,D14,Day,No,COMMONWEALTH AV,Part Three,Unarmed,757761.4962,,2953597.4260000004,2013
163684,130098841.0,Friday,No,2013-02-15T08:00:00.000,PropLost,"[-71.09082, 42.335871]",Point,PropLost,2,LSTPRP,564,D4,Day,No,RUGGLES ST,Part Three,Unarmed,766799.0657,COLUMBUS AV,2947685.482,2013
192278,130097448.0,Friday,No,2013-02-15T20:40:00.000,PropLost,"[-71.098253, 42.315627]",Point,PropLost,2,LARCRT,572,E13,First,No,COLUMBUS AV,Part Three,Unarmed,764823.949,,2940298.416,2013
211936,130095930.0,Friday,No,2013-02-15T09:39:00.000,PropLost,"[-71.099328, 42.320286]",Point,PropLost,2,LARCRT,303,E13,Day,No,AMORY ST,Part Three,Other,764525.1789,,2941995.088,2013
212519,130118084.0,Friday,No,2013-02-15T13:00:00.000,PropLost,"[-71.05363, 42.357796]",Point,PropLost,2,LARCRT,101,A1,Day,No,BROAD ST,Part Three,Unarmed,776812.4296,,2955725.78,2013
