,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
26524,142023403.0,Wednesday,No,2014-08-27T08:00:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,8,PROP,0,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2014
45549,142023384.0,Wednesday,No,2014-08-27T11:00:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,8,PROP,0,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2014
93874,142023625.0,Wednesday,No,2014-08-27T23:00:00.000,PropFound,"[-71.068085, 42.350586]",Point,PropFound,8,IVPREM,0,A1,First,No,STUART ST,Part three,Unarmed,772918.8471,,2953078.204,2014
120310,142023392.0,Wednesday,No,2014-08-27T11:00:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,8,PROP,0,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2014
168496,142023600.0,Wednesday,No,2014-08-27T21:46:00.000,PropFound,"[-71.07128, 42.320181]",Point,PropFound,8,MISC,0,B2,First,No,DUDLEY ST,Part three,Unarmed,772110.8982,HOWARD AV,2941993.725,2014
177550,142023383.0,Wednesday,No,2014-08-27T08:00:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,8,PROP,0,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2014
215105,142023405.0,Wednesday,No,2014-08-27T12:00:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,8,PROP,0,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2014
224212,142023539.0,Wednesday,No,2014-08-27T16:00:00.000,PropFound,"[-71.119409, 42.268452]",Point,PropFound,8,IVPREM,0,E18,First,No,METROPOLITAN AV,Part three,Unarmed,759178.7906,,2923081.078,2014
253395,142023346.0,Wednesday,No,2014-08-27T08:30:00.000,PropFound,"[-71.085618, 42.32866]",Point,PropFound,8,PROP,0,B2,Day,No,WASHINGTON ST PL,Part three,Unarmed,768218.0809,,2945064.255,2014
258326,142023416.0,Wednesday,No,2014-08-27T11:30:00.000,PropFound,"[-71.06056, 42.358011]",Point,PropFound,8,IVPREM,0,A1,Day,No,BEACON ST,Part three,Unarmed,774938.9911,,2955794.405,2014
