,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
4585,120706789.0,Friday,No,2012-11-09T15:00:00.000,MVAcc,"[-71.08951, 42.334501]",Point,MVAcc,11,INVEST,286,B2,Day,No,RUGGLES ST,Part Three,Other,767155.6578,TREMONT ST,2947187.9310000003,2012
38261,120705683.0,Friday,No,2012-11-09T03:30:00.000,MVAcc,"[-71.093535, 42.338446]",Point,MVAcc,11,AOD   ,283,D4,Last,No,HUNTINGTON AV,Part Three,Unarmed,766060.5298,,2948620.349,2012
40574,120707309.0,Friday,No,2012-11-09T17:30:00.000,MVAcc,"[-71.07576, 42.346816]",Point,MVAcc,11,VANRPT,149,D4,First,No,DARTMOUTH ST,Part Three,Other,770851.0494,,2951693.932,2012
74171,120705953.0,Friday,No,2012-11-09T08:20:00.000,MVAcc,"[-71.05694, 42.330301]",Point,MVAcc,11,MVA   ,174,C6,Day,No,DORCHESTER AV,Part Three,Other,775969.8515,,2945701.44,2012
77277,120707751.0,Friday,No,2012-11-09T11:02:00.000,MVAcc,"[-71.05717, 42.321456]",Point,MVAcc,11,MVAINJ,236,C6,Day,No,ROSECLAIR ST,Part Three,Unarmed,775924.3943,,2942477.852,2012
95307,120706930.0,Friday,No,2012-11-09T16:09:00.000,MVAcc,"[-71.051999, 42.312145]",Point,MVAcc,11,MVANO ,250,C11,First,No,SAVIN HILL AV,Part Three,Unarmed,777340.479,,2939091.8989999997,2012
95882,120706710.0,Friday,No,2012-11-09T14:18:00.000,MVAcc,"[-71.066875, 42.300156]",Point,MVAcc,11,MVPED1,357,C11,Day,No,DAKOTA ST,Part Three,Unarmed,773339.2420000001,,2934702.3210000005,2012
103948,120707618.0,Friday,No,2012-11-09T21:26:00.000,MVAcc,"[-71.10509, 42.346631]",Point,MVAcc,11,MVAINJ,629,D4,First,No,BEACON ST,Part Three,Unarmed,762922.6813,PARK DR,2951588.442,2012
107276,120705470.0,Friday,No,2012-11-09T00:34:00.000,MVAcc,"[-71.071115, 42.281641]",Point,MVAcc,11,MVA   ,403,C11,Last,No,WASHINGTON ST,Part Three,Unarmed,772226.1395,,2927949.393,2012
124556,120707187.0,Friday,No,2012-11-09T17:53:00.000,MVAcc,"[-71.14035, 42.275456]",Point,MVAcc,11,MVAINJ,825,E5,First,No,WASHINGTON ST,Part Three,Unarmed,753500.2833,,2925608.8860000004,2012
137046,120705699.0,Friday,No,2012-11-09T04:05:00.000,MVAcc,"[-71.06942, 42.356141]",Point,MVAcc,11,MVA   ,69,A1,Last,No,BEACON ST,Part Three,Unarmed,772547.7636,CHARLES ST,2955100.727,2012
172030,120707781.0,Friday,No,2012-11-09T23:00:00.000,MVAcc,"[-71.06313, 42.346301]",Point,MVAcc,11,MVAINJ,162,D4,First,No,HERALD ST,Part Three,Unarmed,774266.2313,HARRISON AV,2951523.4910000004,2012
193772,120706499.0,Friday,No,2012-11-09T12:30:00.000,MVAcc,"[-71.05516, 42.361541]",Point,MVAcc,11,MVA   ,93,A1,Day,No,SURFACE RD,Part Three,Unarmed,776391.7842,NORTH ST,2957088.37,2012
224112,120705792.0,Friday,No,2012-11-09T06:56:00.000,MVAcc,"[-71.082729, 42.303966]",Point,MVAcc,11,MVAINJ,330,B2,Last,No,COLUMBIA RD,Part Three,Unarmed,769043.4976,,2936069.102,2012
229261,120706189.0,Friday,No,2012-11-09T10:10:00.000,MVAcc,"[-71.08408, 42.342151]",Point,MVAcc,11,FIGHT ,594,D4,Day,No,ST BOTOLPH ST,Part Three,Unarmed,768610.2233,MASSACHUSETTS AV,2949982.8419999997,2012
231186,120706647.0,Friday,No,2012-11-09T14:00:00.000,MVAcc,"[-71.09399, 42.287601]",Point,MVAcc,11,MVA   ,565,B3,Day,No,HARVARD ST,Part Three,Unarmed,766025.7127,MORTON ST,2930091.008,2012
241466,120707738.0,Friday,No,2012-11-09T22:45:00.000,MVAcc,"[-71.158704, 42.339703]",Point,MVAcc,11,MVPED2,749,D14,First,No,COMMONWEALTH AV,Part Three,Unarmed,748439.3511,,2949001.019,2012
245190,120706835.0,Friday,No,2012-11-09T15:11:00.000,MVAcc,"[-71.114065, 42.313101]",Point,MVAcc,11,MVPED2,645,E13,Day,No,CENTRE ST,Part Three,Unarmed,760551.7761,,2939358.396,2012
257860,120706626.0,Friday,No,2012-11-09T13:46:00.000,MVAcc,"[-71.07747, 42.327771]",Point,MVAcc,11,IVMV  ,904,B2,Day,No,ADAMS ST,Part Three,Unarmed,770423.172,DUDLEY ST,2944751.296,2012
259886,120707110.0,Friday,No,2012-11-09T17:21:00.000,MVAcc,"[-71.052545, 42.358146]",Point,MVAcc,11,MVPED2,101,A1,First,No,INDIA ST,Part Three,Unarmed,777105.0133,,2955854.863,2012
