,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
9440,,Saturday,No,2015-06-27T01:58:00.000,Aggravated Assault,"[0, 0]",Point,04xx,6,STAB,17,A7,,No,CHELSEA ST,Part One,Knife/Cutting Instrument,,,,2015
60542,,Saturday,No,2015-06-27T12:51:00.000,Aggravated Assault,"[0, 0]",Point,04xx,6,STAB,533,E18,,No,RIVER ST,Part One,Knife/Cutting Instrument,,,,2015
60543,,Saturday,No,2015-06-27T12:51:00.000,Aggravated Assault,"[0, 0]",Point,04xx,6,STAB,533,E18,,No,RIVER ST,Part One,Knife/Cutting Instrument,,,,2015
60544,,Saturday,No,2015-06-27T12:51:00.000,Aggravated Assault,"[0, 0]",Point,04xx,6,STAB,533,E18,,No,RIVER ST,Part One,Knife/Cutting Instrument,,,,2015
115693,,Saturday,No,2015-06-27T00:00:00.000,Aggravated Assault,"[-71.068629, 42.304435]",Point,04xx,6,AB,342,C11,,No,TOPLIFF ST,Part One,Blunt Object,772857.0,,2940000.0,2015
147780,,Saturday,No,2015-06-27T14:02:00.000,Aggravated Assault,"[0, 0]",Point,04xx,6,ARREST,329,B2,,No,COLUMBIA RD,Part One,Other,, STANWOOD ST ,,2015
161648,,Saturday,No,2015-06-27T00:00:00.000,Aggravated Assault,"[-71.080767, 42.335434]",Point,04xx,6,PKNIFE,903,D4,,No,SHAWMUT AVE,Part One,Knife/Cutting Instrument,769518.0,,2950000.0,2015
176852,,Saturday,No,2015-06-27T00:00:00.000,Aggravated Assault,"[-71.076094, 42.293843]",Point,04xx,6,PSHOT,448,B3,,Yes,SPENCER ST,Part One,Firearm,770857.0,,2930000.0,2015
177886,,Saturday,No,2015-06-27T00:00:00.000,Aggravated Assault,"[-71.122873, 42.280386]",Point,04xx,6,AB,556,E5,,No,SEYMOUR ST,Part One,Blunt Object,758222.0,,2930000.0,2015
195398,,Saturday,No,2015-06-27T00:00:00.000,Aggravated Assault,"[-71.119893, 42.243619]",Point,04xx,6,ARREST,940,E18,,No,GARFIELD AVE,Part One,Blunt Object,759088.0,,2910000.0,2015
206759,,Saturday,No,2015-06-27T00:00:00.000,Aggravated Assault,"[-71.096444, 42.347174]",Point,04xx,6,ARREST,624,D4,,No,LANSDOWNE ST,Part One,Knife/Cutting Instrument,765259.0,,2950000.0,2015
218945,,Saturday,No,2015-06-27T00:00:00.000,Aggravated Assault,"[-71.098173, 42.275443]",Point,04xx,6,IVMV,421,B3,,No,EVANS ST,Part One,Firearm,764915.0,MORTON ST,2930000.0,2015
223593,,Saturday,No,2015-06-27T02:19:00.000,Aggravated Assault,"[0, 0]",Point,04xx,6,PERGUN,795,D14,,No,N BEACON ST,Part One,Firearm,,,,2015
252297,,Saturday,No,2015-06-27T00:00:00.000,Aggravated Assault,"[-71.09292, 42.314105]",Point,04xx,6,ARREST,316,B2,,No,RUTHVEN ST,Part One,Other,766269.0,,2940000.0,2015
