,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
10185,120655107.0,Wednesday,No,2012-10-17T19:20:00.000,MedAssist,"[-71.091325, 42.284861]",Point,MedAssist,10,INJOFF,465,B3,First,No,BLUE HILL AV,Part Three,Unarmed,766751.5911,,2929095.955,2012
31734,120654857.0,Wednesday,No,2012-10-17T13:30:00.000,MedAssist,"[-71.13611, 42.245011]",Point,MedAssist,10,DOGRPT,533,E18,Day,No,NEPONSET VALLEY PY,Part Three,Other,754695.0957,RIVER ST,2914519.186,2012
46450,120654630.0,Wednesday,No,2012-10-17T15:51:00.000,MedAssist,"[-71.080624, 42.337477]",Point,MedAssist,10,UNCONS,273,D4,Day,No,CAMDEN ST,Part Three,Unarmed,769552.6659,,2948284.111,2012
56461,120655185.0,Wednesday,No,2012-10-17T20:40:00.000,MedAssist,"[-71.13209, 42.352991]",Point,MedAssist,10,IVPER ,794,D14,First,No,BRIGHTON AV,Part Three,Unarmed,755613.8322,HARVARD AV,2953873.517,2012
107300,120654875.0,Wednesday,No,2012-10-17T17:45:00.000,MedAssist,"[-71.140345, 42.279181]",Point,MedAssist,10,CARST ,684,E5,First,No,ROSLINDALE AV,Part Three,Unarmed,753495.9103,,2926966.338,2012
131399,120655196.0,Wednesday,No,2012-10-17T20:45:00.000,MedAssist,"[-71.07329, 42.346746]",Point,MedAssist,10,CARST ,150,D4,First,No,CLARENDON ST,Part Three,Unarmed,771518.8837,,2951671.7539999997,2012
155077,120667483.0,Wednesday,No,2012-10-17T18:45:00.000,MedAssist,"[-71.070415, 42.332156]",Point,MedAssist,10,INJOFF,177,C6,First,No,SOUTHAMPTON ST,Part three,Unarmed,772322.8506,,2946358.797,2012
170631,120654361.0,Wednesday,No,2012-10-17T13:43:00.000,MedAssist,"[-71.087612, 42.312512]",Point,MedAssist,10,SDNDTH,315,B2,Day,No,CRAWFORD ST,Part Three,Unarmed,767707.5761,,2939177.0239999997,2012
192105,120655813.0,Wednesday,No,2012-10-17T18:45:00.000,MedAssist,"[-71.054835, 42.367061]",Point,MedAssist,10,IVPER ,81,A1,First,No,MICHELANGELO ST,Part Three,Unarmed,776469.1215,,2959100.425,2012
226492,120653454.0,Wednesday,No,2012-10-17T04:15:00.000,MedAssist,"[-71.11551, 42.308246]",Point,MedAssist,10,CONFPR,649,E13,Last,No,SOUTH ST,Part Three,Unarmed,760168.9209,,2937587.3880000003,2012
231431,120653468.0,Wednesday,No,2012-10-17T05:06:00.000,MedAssist,"[-71.040345, 42.381666]",Point,MedAssist,10,STAB  ,26,A7,Last,No,BORDER ST,Part Three,Knife,780356.2099,,2964443.5510000004,2012
258034,120653805.0,Wednesday,No,2012-10-17T09:06:00.000,MedAssist,"[-71.03996, 42.377891]",Point,MedAssist,10,EDP2  ,26,A7,Day,No,BORDER ST,Part Three,Unarmed,780467.6477,,2963068.4239999996,2012
