,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
50434,,Monday,No,2015-08-03T00:00:00.000,Towed,"[-71.094, 42.319047]",Point,Towed,8,IVMV,306,B2,,No,CODMAN PARK,Part Three,None,765968.0,,2940000.0,2015
85960,,Monday,No,2015-08-03T00:00:00.000,Towed,"[-71.054601, 42.311377]",Point,Towed,8,IVMV,249,C11,,No,MIDLAND ST,Part Three,None,776638.0,,2940000.0,2015
98681,,Monday,No,2015-08-03T00:00:00.000,Towed,"[-71.146449, 42.341821]",Point,Towed,8,IVMV,776,D14,,No,COMMONWEALTH AVE,Part Three,None,751749.0,,2950000.0,2015
117942,,Monday,No,2015-08-03T00:00:00.000,Towed,"[-71.074916, 42.352572]",Point,Towed,8,IVMV,133,D4,,No,COMMONWEALTH AVE,Part Three,None,771069.0,,2950000.0,2015
133818,,Monday,No,2015-08-03T09:58:00.000,Towed,"[0, 0]",Point,Towed,8,IVMV,257,C11,,No,HANCOCK ST,Part Three,None,,WHITTEMORE TER,,2015
136104,,Monday,No,2015-08-03T15:12:00.000,Towed,"[0, 0]",Point,Towed,8,IVMV,76,A1,,No,CAUSEWAY ST,Part Three,None,,HAVERHILL ST,,2015
141827,,Monday,No,2015-08-03T00:00:00.000,Towed,"[-71.077068, 42.351993]",Point,Towed,8,IVMV,133,D4,,No,COMMONWEALTH AVE,Part Three,None,770488.0,,2950000.0,2015
145270,,Monday,No,2015-08-03T00:00:00.000,Towed,"[-71.068353, 42.328564]",Point,Towed,8,IVMV,178,C6,,No,MASSACHUSETTS AVE,Part Three,None,772887.0,,2950000.0,2015
166713,,Monday,No,2015-08-03T00:00:00.000,Towed,"[-71.05089, 42.337598]",Point,Towed,8,IVMV,214,C6,,No,W FOURTH ST,Part Three,None,777592.0,,2950000.0,2015
236537,,Monday,No,2015-08-03T00:00:00.000,Towed,"[-71.078146, 42.298378]",Point,Towed,8,IVMV,446,B3,,No,RADCLIFFE ST,Part Three,None,770293.0,,2930000.0,2015
