,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
5354,142023255.0,Monday,No,2014-08-04T19:40:00.000,MVAcc,"[-71.08319, 42.308431]",Point,MVAcc,8,MVA,0,B2,First,No,CHENEY ST,Other,Unarmed,768910.8794,BLUE HILL AV,2937695.869,2014
37719,142016084.0,Monday,No,2014-08-04T12:30:00.000,MVAcc,"[-71.08575, 42.301251]",Point,MVAcc,8,MVA,0,B3,Day,No,BLUE HILL AV,Other,Other,768231.1309999999,MCLELLAN ST,2935075.992,2014
60020,142016236.0,Monday,No,2014-08-04T20:00:00.000,MVAcc,"[-71.072995, 42.304498]",Point,MVAcc,8,MVA,0,C11,First,No,GENEVA AV,Other,Unarmed,771675.6285,,2936276.22,2014
85085,142016075.0,Monday,No,2014-08-04T12:00:00.000,MVAcc,"[-71.118315, 42.288451]",Point,MVAcc,8,MVA,0,E18,Day,No,HYDE PARK AV,Other,Unarmed,759442.4709,,2930370.369,2014
90162,142016198.0,Monday,No,2014-08-04T16:30:00.000,MVAcc,"[-71.08464, 42.346051]",Point,MVAcc,8,MVA,0,D4,First,No,BELVIDERE ST,Other,Unarmed,768451.9078,DALTON ST,2951403.337,2014
101496,142016082.0,Monday,No,2014-08-04T12:20:00.000,MVAcc,"[-71.124495, 42.359596]",Point,MVAcc,8,MVA,0,D14,Day,No,SEATTLE ST,Other,Unarmed,757656.1703,,2956289.461,2014
108474,142016785.0,Monday,No,2014-08-04T16:00:00.000,MVAcc,"[-71.04038, 42.348011]",Point,MVAcc,8,VAND,0,C6,First,No,D ST,Other,Other,780412.8409,CONGRESS ST,2952178.9639999997,2014
116952,142016159.0,Monday,No,2014-08-04T16:43:00.000,MVAcc,"[-71.07437, 42.291351]",Point,MVAcc,8,MVA,0,B3,First,No,ASPINWALL RD,Other,Unarmed,771327.6644,WHITFIELD ST,2931483.442,2014
234954,142015988.0,Monday,No,2014-08-04T03:50:00.000,MVAcc,"[-70.99909, 42.389311]",Point,MVAcc,8,MVA,0,A7,Last,No,WALLEY ST,Other,Other,791485.9831,ORIENT AV,2967292.3039999995,2014
244880,142016278.0,Monday,No,2014-08-04T21:20:00.000,MVAcc,"[-71.105714, 42.271503]",Point,MVAcc,8,MVA,0,E18,First,No,CUMMINS HY,Other,Other,762880.5122,,2924209.798,2014
254227,142016011.0,Monday,No,2014-08-04T08:30:00.000,MVAcc,"[-71.079495, 42.351356]",Point,MVAcc,8,MVA,0,D4,Day,No,COMMONWEALTH AV,Other,Unarmed,769833.2231,,2953343.396,2014
