,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
6900,,Saturday,No,2015-07-11T00:00:00.000,Motor Vehicle Accident Response,"[-71.074949, 42.342187]",Point,MVAcc,7,MVA,153,D4,,No,TREMONT ST,Part Three,None,771079.0,,2950000.0,2015
8211,,Saturday,No,2015-07-11T00:00:00.000,Motor Vehicle Accident Response,"[-71.060876, 42.303854]",Point,MVAcc,7,MVA,349,C11,,No,ADAMS ST,Part Three,None,774955.0,,2940000.0,2015
29960,,Saturday,No,2015-07-11T00:00:00.000,Motor Vehicle Accident Response,"[-71.094577, 42.313748]",Point,MVAcc,7,MVA,316,E13,,No,WALNUT AVE,Part Three,None,765821.0,,2940000.0,2015
34313,,Saturday,No,2015-07-11T16:35:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,619,D4,,No,EDGERLY RD,Part Three,None,,WESTLAND AVE,,2015
37740,,Saturday,No,2015-07-11T00:37:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,502,E18,,No,HYDE PARK AVE,Part Three,None,,,,2015
42748,,Saturday,No,2015-07-11T00:00:00.000,Motor Vehicle Accident Response,"[-71.06771, 42.3278]",Point,MVAcc,7,MVA,177,C6,,No,MASSACHUSETTS AVE,Part Three,None,773062.0,,2940000.0,2015
55678,,Saturday,No,2015-07-11T15:46:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,567,E13,,No,FOREST HILLS ST,Part Three,None,,GLEN RD,,2015
63410,,Saturday,No,2015-07-11T22:23:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,302,B2,,No,CENTRE ST,Part Three,None,,COLUMBUS AVE,,2015
63707,,Saturday,No,2015-07-11T16:30:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,568,E13,,No,SCHOOL ST,Part Three,None,, WALNUT AVE ,,2015
70735,,Saturday,No,2015-07-11T00:00:00.000,Motor Vehicle Accident Response,"[-71.104294, 42.309719]",Point,MVAcc,7,MVA,574,E13,,No,WASHINGTON ST,Part Three,None,763200.0,,2940000.0,2015
78997,,Saturday,No,2015-07-11T13:49:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,189,C6,,No,DORCHESTER AVE,Part Three,None,,MOUNT VERNON ST,,2015
79719,,Saturday,No,2015-07-11T00:00:00.000,Motor Vehicle Accident Response,"[-71.066339, 42.297035]",Point,MVAcc,7,MVA,359,C11,,No,PARK ST,Part Three,None,773490.0,,2930000.0,2015
94505,,Saturday,No,2015-07-11T20:45:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,457,B3,,No,FOWLER ST,Part Three,None,,MCLELLAN ST,,2015
104315,,Saturday,No,2015-07-11T09:37:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,199,C6,,No,A ST,Part Three,None,,W FOURTH ST,,2015
107130,,Saturday,No,2015-07-11T00:00:00.000,Motor Vehicle Accident Response,"[-71.07238, 42.387567]",Point,MVAcc,7,MVA,48,A15,,No,ALFORD ST,Part Three,None,771690.0,,2970000.0,2015
108238,,Saturday,No,2015-07-11T12:25:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,654,E13,,No,MOSS HILL RD,Part Three,None,, POND ST ,,2015
125560,,Saturday,No,2015-07-11T00:00:00.000,Motor Vehicle Accident Response,"[-71.048138, 42.289714]",Point,MVAcc,7,MVA,378,C11,,No,NEPONSET AVE,Part Three,None,778428.0,,2930000.0,2015
135911,,Saturday,No,2015-07-11T00:00:00.000,Motor Vehicle Accident Response,"[-71.107933, 42.332796]",Point,MVAcc,7,MVA,605,B2,,No,FRAWLEY ST,Part Three,None,762177.0,,2950000.0,2015
149269,,Saturday,No,2015-07-11T18:00:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,PROP,790,D14,,No,STRATHMORE RD,Part Three,None,,,,2015
157304,,Saturday,No,2015-07-11T00:00:00.000,Motor Vehicle Accident Response,"[-71.111384, 42.266932]",Point,MVAcc,7,MVA,492,E18,,No,WOOD AVE,Part Three,None,761353.0,,2920000.0,2015
