,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
13351,130387867.0,Tuesday,No,2013-06-25T11:00:00.000,InvProp,"[-71.075585, 42.340456]",Point,InvProp,6,IVPREM,157,D4,Day,No,W NEWTON ST,Part three,Other,770909.8909,,2949376.4669999997,2013
37959,130388673.0,Tuesday,No,2013-06-25T17:25:00.000,InvProp,"[-71.135857, 42.354796]",Point,InvProp,6,DISTRB,803,D14,First,No,EMERY RD,Part three,Unarmed,754592.7404,,2954526.716,2013
68929,130389229.0,Tuesday,No,2013-06-25T21:33:00.000,InvProp,"[-71.03342, 42.338181]",Point,InvProp,6,IVPREM,222,C6,First,No,E 1ST ST,Part three,Unarmed,782313.8685,M ST,2948606.9560000002,2013
129689,130386804.0,Tuesday,No,2013-06-25T00:09:00.000,InvProp,"[-71.08077, 42.271356]",Point,InvProp,6,ALARMC,422,B3,Last,No,RIVER ST,Part three,Unarmed,769631.8708,,2924188.4110000003,2013
197808,130388701.0,Tuesday,No,2013-06-25T18:02:00.000,InvProp,"[-71.08487, 42.303971]",Point,InvProp,6,GANG  ,330,B2,First,No,BLUE HILL AV,Part three,Unarmed,768464.3646,,2936068.3589999997,2013
198849,130388296.0,Tuesday,No,2013-06-25T15:06:00.000,InvProp,"[-71.08368, 42.328671]",Point,InvProp,6,PERGUN,282,B2,Day,No,DUDLEY ST,Part three,Other,768742.3382,WARREN ST,2945071.015,2013
210348,130387174.0,Tuesday,No,2013-06-25T05:28:00.000,InvProp,"[-71.143665, 42.355438]",Point,InvProp,6,ALARMC,804,D14,Last,No,HICHBORN ST,Part three,Unarmed,752481.1255,,2954751.778,2013
225112,130387684.0,Tuesday,No,2013-06-25T11:07:00.000,InvProp,"[-71.131195, 42.285841]",Point,InvProp,6,LANTEN,680,E5,Day,No,BIRCH ST,Part three,Unarmed,755961.5553,CORINTH ST,2929403.914,2013
228191,130406109.0,Tuesday,No,2013-06-25T15:16:00.000,InvProp,"[-71.05021, 42.330401]",Point,InvProp,6,FDPROP,915,C6,Day,No,MERCER ST,Part three,Unarmed,777789.4286,,2945747.4060000004,2013
228774,130387126.0,Tuesday,No,2013-06-25T03:30:00.000,InvProp,"[-71.106785, 42.314046]",Point,InvProp,6,IVPREM,640,E13,Last,No,LAMARTINE ST,Part three,Unarmed,762519.2173,LAMARTINE PL,2939711.764,2013
