,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
33266,,Sunday,No,2015-07-05T00:00:00.000,Restraining Order Violations,"[-71.076381, 42.334018]",Point,Restrain,7,VIORDR,271,D4,,No,HARRISON AVE,Part Two,None,770706.0,,2950000.0,2015
60444,,Sunday,No,2015-07-05T12:46:00.000,Violations,"[0, 0]",Point,VAL,7,TS,359,C11,,No,TREMLETT ST,Part Two,None,, WALDECK ST ,,2015
60895,,Sunday,No,2015-07-05T00:00:00.000,Firearm Violations,"[-71.06134, 42.310434]",Point,15xx,7,ARREST,257,C11,,No,HANCOCK ST,Part Two,Knife/Cutting Instrument,774817.0,,2940000.0,2015
95723,,Sunday,No,2015-07-05T00:04:00.000,Violations,"[0, 0]",Point,VAL,7,SS,326,B2,,No,BLUE HILL AVE,Part Two,None,, LAWRENCE AVE ,,2015
101871,,Sunday,No,2015-07-05T00:00:00.000,Violations,"[-71.088534, 42.280038]",Point,VAL,7,IVMV,428,B3,,No,NORFOLK ST,Part Two,None,767515.0,,2930000.0,2015
118906,,Sunday,No,2015-07-05T18:38:00.000,Firearm Violations,"[0, 0]",Point,15xx,7,ARREST,420,B3,,No,OWEN ST,Part Two,None,,TIVERTON RD,,2015
139505,,Sunday,No,2015-07-05T00:00:00.000,Restraining Order Violations,"[-71.085634, 42.328663]",Point,Restrain,7,VIORDR,307,B2,,No,WALNUT AVE,Part Two,None,768214.0,,2950000.0,2015
177638,,Sunday,No,2015-07-05T00:00:00.000,Firearm Violations,"[-71.080828, 42.32822]",Point,15xx,7,FDWEAP,281,B2,,No,GREENVILLE ST,Part Two,Firearm,769514.0,,2940000.0,2015
180949,,Sunday,No,2015-07-05T00:00:00.000,Firearm Violations,"[-71.072251, 42.306468]",Point,15xx,7,SHOTS,337,C11,,No,PURITAN AVE,Part Two,Firearm,771873.0,,2940000.0,2015
190169,,Sunday,No,2015-07-05T00:00:00.000,Violations,"[-71.05765, 42.320308]",Point,VAL,7,IVMV,236,C11,,No,COLUMBIA RD,Part Two,None,775797.0,,2940000.0,2015
200929,,Sunday,No,2015-07-05T00:00:00.000,Firearm Violations,"[-71.059144, 42.379321]",Point,15xx,7,PERGUN,900,A15,,No,MONUMENT ST,Part Two,Firearm,775281.0,,2960000.0,2015
253598,,Sunday,No,2015-07-05T00:00:00.000,Firearm Violations,"[-71.046864, 42.309942]",Point,15xx,7,TS,252,C11,,No,SAVIN HILL AVE,Part Two,Firearm,778734.0,,2940000.0,2015
