,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
36801,120559545.0,Friday,No,2012-09-07T11:10:00.000,Service,"[-71.079535, 42.301751]",Point,Service,9,ARREST,456,B3,Day,No,GREENWOOD ST,Part Three,Unarmed,769911.5211,,2935266.4260000004,2012
37642,120559185.0,Friday,No,2012-09-07T09:00:00.000,Service,"[-71.059987, 42.361648]",Point,Service,9,ARREST,0,A1,Day,No,SUDBURY ST,Part Three,Unarmed,775087.02,,2957120.525,2012
64939,120559215.0,Friday,No,2012-09-07T09:30:00.000,Service,"[-71.0642, 42.353461]",Point,Service,9,ARREST,111,A1,Day,No,TREMONT ST,Part Three,Unarmed,773963.6495,,2954131.25,2012
67546,120560785.0,Friday,No,2012-09-07T20:59:00.000,Service,"[-71.074448, 42.304942]",Point,Service,9,CD11  ,461,C11,First,No,GENEVA AV,Part Three,Unarmed,771281.7061,,2936435.9930000002,2012
83389,120559060.0,Friday,No,2012-09-07T08:00:00.000,Service,"[-71.06939, 42.339506]",Point,Service,9,ARREST,257,D4,Day,No,HARRISON AV,Part Three,Unarmed,772586.4767,,2949038.664,2012
116054,120559153.0,Friday,No,2012-09-07T10:00:00.000,Service,"[-71.04625, 42.354256]",Point,Service,9,HLDPRI,207,C6,Day,No,COURTHOUSE WY,Part Three,Unarmed,778813.9495,,2954446.2630000003,2012
179920,120559154.0,Friday,No,2012-09-07T09:00:00.000,Service,"[-71.06939, 42.339506]",Point,Service,9,AOD   ,311,D4,Day,No,HARRISON AV,Part Three,Unarmed,772586.4767,,2949038.664,2012
200240,120559358.0,Friday,No,2012-09-07T10:51:00.000,Service,"[-71.065365, 42.331141]",Point,Service,9,IVPER ,175,C6,Day,No,SOUTHAMPTON ST,Part Three,Unarmed,773690.1996,,2945995.83,2012
219762,120560426.0,Friday,No,2012-09-07T18:38:00.000,Service,"[-71.1146, 42.303001]",Point,Service,9,ARREST,651,E13,First,No,ANSON ST,Part Three,Unarmed,760423.7048,SOUTH ST,2935677.137,2012
254112,120559003.0,Friday,No,2012-09-07T07:00:00.000,Service,"[-71.06939, 42.339506]",Point,Service,9,ARREST,167,D4,Last,No,HARRISON AV,Part Three,Unarmed,772586.4767,,2949038.664,2012
