,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
4943,130104646.0,Saturday,No,2013-02-16T09:11:00.000,InvPer,"[-71.065105, 42.360591]",Point,InvPer,2,INVEST,67,A1,Day,No,JOY ST,Part Three,Unarmed,773705.7822,,2956728.311,2013
6655,130098395.0,Saturday,No,2013-02-16T13:01:00.000,InvPer,"[-71.06707, 42.317896]",Point,InvPer,2,MEET  ,238,B2,Day,No,DUDLEY ST,Part Three,Unarmed,773253.6772,,2941166.785,2013
35246,130121975.0,Saturday,No,2013-02-16T07:00:00.000,InvPer,"[-71.163825, 42.350972]",Point,InvPer,2,IVPER ,758,D14,Last,No,OAK SQUARE AV,Part Three,Unarmed,747038.5295,,2953102.088,2013
78186,130098521.0,Saturday,No,2013-02-16T14:25:00.000,InvPer,"[-71.058228, 42.380058]",Point,InvPer,2,MEET  ,37,A15,Day,No,OLD IRONSIDES WY,Part Three,Unarmed,775527.6205,,2963831.9760000003,2013
100365,130097939.0,Saturday,No,2013-02-16T07:00:00.000,InvPer,"[-71.0846, 42.333701]",Point,InvPer,2,DVIP  ,276,B2,Last,No,KERR PL,Part Three,Unarmed,768484.6391,,2946902.8230000003,2013
107811,130098654.0,Saturday,No,2013-02-16T15:40:00.000,InvPer,"[-71.09219, 42.309831]",Point,InvPer,2,BEIP  ,316,B2,Day,No,HUMBOLDT AV,Part Three,Unarmed,766474.0251,SEAVER ST,2938194.284,2013
172125,130097800.0,Saturday,No,2013-02-16T02:31:00.000,InvPer,"[-71.066403, 42.343387]",Point,InvPer,2,ARREST,164,D4,Last,No,WASHINGTON ST,Part Three,Unarmed,773386.6818,,2950456.92,2013
182461,130119681.0,Saturday,No,2013-02-16T12:00:00.000,InvPer,"[-71.120035, 42.249671]",Point,InvPer,2,IVPER ,516,E18,Day,No,NEPONSET AV,Part Three,Unarmed,759040.0373,,2916236.328,2013
186825,130099377.0,Saturday,No,2013-02-16T07:20:00.000,InvPer,"[-71.080015, 42.345526]",Point,InvPer,2,HARPT ,146,D4,Last,No,ST BOTOLPH ST,Part Three,Other,769703.1252,,2951218.14,2013
192600,130097558.0,Saturday,No,2013-02-16T00:15:00.000,InvPer,"[-71.1221, 42.293156]",Point,InvPer,2,IVPER ,664,E5,Last,No,ARCHDALE RD,Part Three,Unarmed,758410.7439,,2932080.3839999996,2013
195463,130099124.0,Saturday,No,2013-02-16T20:12:00.000,InvPer,"[-71.08703, 42.323671]",Point,InvPer,2,PERGUN,299,B2,First,No,REGENT ST,Part Three,Firearm,767845.3058,,2943244.525,2013
235748,130112035.0,Saturday,No,2013-02-16T10:00:00.000,InvPer,"[-71.06494, 42.343021]",Point,InvPer,2,IVPER ,165,D4,Day,No,HARRISON AV,Part Three,Unarmed,773783.0344,,2950325.6980000003,2013
250092,130213292.0,Saturday,No,2013-02-16T19:00:00.000,InvPer,"[-71.08251, 42.279146]",Point,InvPer,2,THREAT,420,B3,First,No,TIVERTON RD,Part Three,Unarmed,769147.0473,,2927024.8819999998,2013
259986,130098167.0,Saturday,No,2013-02-16T10:15:00.000,InvPer,"[-71.166904, 42.283975]",Point,InvPer,2,MSNCOM,733,E5,Day,No,TEMPLE ST,Part Three,Unarmed,746301.5421,,2928684.0110000004,2013
