,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
25454,,Saturday,No,2015-07-18T12:00:00.000,Aggravated Assault,"[0, 0]",Point,04xx,7,AB,429,B3,,No,MORTON ST,Part One,Firearm,,NORFOLK ST,,2015
50682,,Saturday,No,2015-07-18T00:00:00.000,Aggravated Assault,"[-71.046471, 42.353208]",Point,04xx,7,FIGHT,206,C6,,No,NORTHERN AVE,Part One,Blunt Object,778756.0,,2950000.0,2015
87418,,Saturday,No,2015-07-18T00:00:00.000,Aggravated Assault,"[-71.054471, 42.363794]",Point,04xx,7,FIGHT,84,A1,,No,HANOVER ST,Part One,Blunt Object,776574.0,,2960000.0,2015
115327,,Saturday,No,2015-07-18T00:00:00.000,Aggravated Assault,"[-71.083735, 42.330441]",Point,04xx,7,AB,287,B2,,No,WASHINGTON ST,Part One,Blunt Object,768724.0,,2950000.0,2015
125385,,Saturday,No,2015-07-18T00:00:00.000,Aggravated Assault,"[-71.082069, 42.294787]",Point,04xx,7,FIGHT,441,B3,,No,KINGSDALE ST,Part One,Blunt Object,769238.0,,2930000.0,2015
142046,,Saturday,No,2015-07-18T00:00:00.000,Aggravated Assault,"[-71.057191, 42.361482]",Point,04xx,7,FIGHT,93,A1,,No,UNION ST,Part One,None,775843.0,,2960000.0,2015
166720,,Saturday,No,2015-07-18T03:28:00.000,Aggravated Assault,"[0, 0]",Point,04xx,7,STAB,76,A1,,No,CANAL ST,Part One,Knife/Cutting Instrument,,NEW CHARDON ST,,2015
215519,,Saturday,No,2015-07-18T00:00:00.000,Aggravated Assault,"[-71.092211, 42.268714]",Point,04xx,7,AB,426,B3,,No,RIVER ST,Part One,None,766540.0,,2920000.0,2015
246363,,Saturday,No,2015-07-18T00:00:00.000,Aggravated Assault,"[-71.051841, 42.337943]",Point,04xx,7,FIGHT,936,C6,,No,D ST,Part One,Blunt Object,777334.0,,2950000.0,2015
251067,,Saturday,No,2015-07-18T00:00:00.000,Aggravated Assault,"[-71.057191, 42.361482]",Point,04xx,7,CD35,78,A1,,No,UNION ST,Part One,Blunt Object,775843.0,,2960000.0,2015
