,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
637,,Friday,No,2015-06-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.096808, 42.324019]",Point,MVAcc,6,MVA,302,B2,,No,HIGHLAND ST,Part Three,None,765200.0,,2940000.0,2015
7506,,Friday,No,2015-06-26T23:59:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,209,C6,,No,F ST,Part Three,None,,W FIRST ST,,2015
23614,,Friday,No,2015-06-26T15:45:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,793,D14,,No,KELTON ST,Part Three,None,,,,2015
28702,,Friday,No,2015-06-26T21:40:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,0,E13,,No,,Part Three,None,,SCHOOL ST,,2015
35549,,Friday,No,2015-06-26T13:41:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,962,D4,,No,W DEDHAM ST,Part Three,None,,,,2015
35954,,Friday,No,2015-06-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.072019, 42.301543]",Point,MVAcc,6,MVA,462,C11,,No,BOWDOIN ST,Part Three,None,771945.0,,2940000.0,2015
36367,,Friday,No,2015-06-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.06787, 42.298509]",Point,MVAcc,6,MVA,358,C11,,No,TONAWANDA ST,Part Three,None,773073.0,,2930000.0,2015
44638,,Friday,No,2015-06-26T14:01:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,IVPER,78,A1,,No,CONGRESS ST,Part Three,None,,,,2015
57046,,Friday,No,2015-06-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.10699, 42.334683]",Point,MVAcc,6,MVA,593,B2,,No,,Part Three,None,762429.0,,2950000.0,2015
79513,,Friday,No,2015-06-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.071951, 42.329744]",Point,MVAcc,6,MVA,178,B2,,No,ALLERTON ST,Part Three,None,771912.0,,2950000.0,2015
84233,,Friday,No,2015-06-26T17:44:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,438,B3,,No,MILLET ST,Part Three,None,,TALBOT AVE,,2015
107067,,Friday,No,2015-06-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.066767, 42.378053]",Point,MVAcc,6,MVA,54,A15,,No,SULLIVAN ST,Part Three,None,773224.0,,2960000.0,2015
107460,,Friday,No,2015-06-26T21:00:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,IVPER,296,B2,,No,WARREN ST,Part Three,None,,WHITING ST,,2015
112173,,Friday,No,2015-06-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.035217, 42.330091]",Point,MVAcc,6,MVA,234,C6,,No,L ST,Part Three,None,781844.0,,2950000.0,2015
117119,,Friday,No,2015-06-26T06:00:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,205,C6,,No,A ST,Part Three,None,,NECCO ST,,2015
131043,,Friday,No,2015-06-26T17:00:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,221,C6,,No,E SECOND ST,Part Three,None,,,,2015
141598,,Friday,No,2015-06-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.118479, 42.287463]",Point,MVAcc,6,MVA,507,E18,,No,HYDE PARK AVE,Part Three,None,759399.0,,2930000.0,2015
187029,,Friday,No,2015-06-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.105315, 42.303476]",Point,MVAcc,6,MVA,570,E13,,No,ROSSMORE RD,Part Three,None,762934.0,,2940000.0,2015
203506,,Friday,No,2015-06-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.037682, 42.381358]",Point,MVAcc,6,MVA,25,A7,,No,W EAGLE ST,Part Three,None,781076.0,,2960000.0,2015
209971,,Friday,No,2015-06-26T13:00:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,206,C6,,No,CONGRESS ST,Part Three,None,,W SERVICE RD ,,2015
216940,,Friday,No,2015-06-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.118835, 42.28016]",Point,MVAcc,6,MVA,501,E18,,No,HYDE PARK AVE,Part Three,None,759315.0,,2930000.0,2015
218598,,Friday,No,2015-06-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.162959, 42.3539]",Point,MVAcc,6,MVA,765,D14,,No,BROOKS ST,Part Three,None,747268.0,,2950000.0,2015
228648,,Friday,No,2015-06-26T07:11:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,768,D14,,No,MARKET ST,Part Three,None,,N BEACON ST,,2015
232284,,Friday,No,2015-06-26T13:45:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,437,B3,,No,EPPING ST,Part Three,None,,NORFOLK,,2015
243120,,Friday,No,2015-06-26T00:00:00.000,Motor Vehicle Accident Response,"[-71.069389, 42.325246]",Point,MVAcc,6,MVA,181,B2,,No,NORFOLK AVE,Part Three,None,772613.0,,2940000.0,2015
