,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
17456,,Wednesday,No,2015-07-22T00:00:00.000,Verbal Disputes,"[-71.086551, 42.334468]",Point,Argue,7,NIDV,286,B2,,No,RAYNOR CIR,Part Three,None,767956.0,,2950000.0,2015
88248,,Wednesday,No,2015-07-22T00:00:00.000,Verbal Disputes,"[-71.090046, 42.294062]",Point,Argue,7,NIDV,463,B3,,No,WILBERT RD,Part Three,None,767082.0,,2930000.0,2015
127945,,Wednesday,No,2015-07-22T19:29:00.000,Verbal Disputes,"[0, 0]",Point,Argue,7,DVIP,440,B3,,No,NORTHAMPTON ST,Part Three,None,,WASHINGTON ST,,2015
173413,,Wednesday,No,2015-07-22T00:00:00.000,Verbal Disputes,"[-71.094757, 42.288137]",Point,Argue,7,DVIP,565,B3,,No,CATBIRD CT,Part Three,None,765817.0,,2930000.0,2015
190286,,Wednesday,No,2015-07-22T00:00:00.000,Verbal Disputes,"[-71.086255, 42.286669]",Point,Argue,7,NIDV,429,B3,,No,WOODROW AVE,Part Three,None,768120.0,,2930000.0,2015
211557,,Wednesday,No,2015-07-22T00:00:00.000,Verbal Disputes,"[-71.071669, 42.287612]",Point,Argue,7,NIDV,435,B3,,No,TORREY ST,Part Three,None,772065.0,,2930000.0,2015
216221,,Wednesday,No,2015-07-22T00:00:00.000,Verbal Disputes,"[-71.093408, 42.286194]",Point,Argue,7,DISTRB,466,B3,,No,MORTON ST,Part Three,None,766185.0,,2930000.0,2015
220317,,Wednesday,No,2015-07-22T00:00:00.000,Verbal Disputes,"[-71.064214, 42.304805]",Point,Argue,7,IVPER,346,C11,,No,MOUNT IDA RD,Part Three,None,774050.0,,2940000.0,2015
222320,,Wednesday,No,2015-07-22T00:00:00.000,Verbal Disputes,"[-71.104093, 42.323877]",Point,Argue,7,NIDV,581,E13,,No,WALDEN ST,Part Three,None,763231.0,,2940000.0,2015
238775,,Wednesday,No,2015-07-22T00:00:00.000,Verbal Disputes,"[-71.138767, 42.286186]",Point,Argue,7,IVPER,687,E5,,No,BELGRADE AVE,Part Three,None,753912.0,,2930000.0,2015
