,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
9727,152018292.0,Friday,No,2015-03-06T18:15:00.000,DRUG CHARGES,"[-71.053355, 42.324819]",Point,18xx,3,IVPER,0,C6,First,No,OCALLAGHAN WY,Part Two,Unarmed,776949.5422,,2943708.555,2015
24242,152018149.0,Friday,No,2015-03-06T11:36:00.000,DRUG CHARGES,"[-71.067845, 42.319206]",Point,18xx,3,ARREST,0,B2,Day,No,HUMPHREYS PL,Part Two,Other,773041.4351,,2941643.002,2015
33367,152018288.0,Friday,No,2015-03-06T17:35:00.000,DRUG CHARGES,"[-71.092186, 42.286881]",Point,18xx,3,MVA,0,B3,First,No,WILCOCK ST,Part Two,Other,766515.0283,BLUE HILL AV,2929830.797,2015
55824,152018179.0,Friday,No,2015-03-06T12:45:00.000,DRUG CHARGES,"[-71.125862, 42.264406]",Point,18xx,3,CD11,0,E18,Day,No,MAGEE ST,Part Two,Other,757438.8558,AUSTIN ST,2921598.855,2015
63699,152018208.0,Friday,No,2015-03-06T14:30:00.000,DRUG CHARGES,"[-71.057506, 42.377612]",Point,18xx,3,ARREST,0,A15,Day,No,OREILLY WY,Part Two,Unarmed,775727.2191,,2962941.7210000004,2015
83750,152018160.0,Friday,No,2015-03-06T11:30:00.000,DRUG CHARGES,"[-71.082049, 42.294765]",Point,18xx,3,IVMV,0,B3,Day,No,KINGSDALE ST,Part Two,Other,769243.8945,WALES ST,2932717.086,2015
162514,152018336.0,Friday,No,2015-03-06T22:00:00.000,DRUG CHARGES,"[-71.070197, 42.290036]",Point,18xx,3,ARREST,0,C11,First,No,TALBOT AV,Part Two,Unarmed,772459.06,,2931009.9110000003,2015
198312,152018169.0,Friday,No,2015-03-06T12:49:00.000,DRUG CHARGES,"[-71.124646, 42.266294]",Point,18xx,3,CD11,0,E18,Day,No,AUSTIN ST,Part Two,Unarmed,757764.7459,,2922288.151,2015
205519,152018168.0,Friday,No,2015-03-06T07:30:00.000,DRUG CHARGES,"[-71.061235, 42.310371]",Point,18xx,3,IVPREM,0,C11,Day,No,HANCOCK ST,Part Two,Unarmed,774845.858,,2938432.619,2015
247783,152018243.0,Friday,No,2015-03-06T07:30:00.000,DRUG CHARGES,"[-71.091325, 42.284861]",Point,18xx,3,IVPREM,0,B3,Day,No,BLUE HILL AV,Part Two,Other,766751.5911,,2929095.955,2015
261805,152018196.0,Friday,No,2015-03-06T11:00:00.000,DRUG CHARGES,"[0, 0]",Point,18xx,3,STREET,0,C6,Day,No,W BROADWAY,Part Two,Unarmed,,,,2015
263404,152018192.0,Friday,No,2015-03-06T09:00:00.000,DRUG CHARGES,"[0, 0]",Point,18xx,3,TRAIN,0,A1,Day,No,W BROADWAY,Part Two,Unarmed,,,,2015
264430,152018195.0,Friday,No,2015-03-06T10:00:00.000,DRUG CHARGES,"[0, 0]",Point,18xx,3,CD13,0,B2,Day,No,W BROADWAY,Part Two,Unarmed,,,,2015
264461,152018219.0,Friday,No,2015-03-06T12:20:00.000,DRUG CHARGES,"[0, 0]",Point,18xx,3,IVPREM,0,B2,Day,No,MALCOLM X BL,Part Two,Unarmed,,,,2015
265079,152018220.0,Friday,No,2015-03-06T12:30:00.000,DRUG CHARGES,"[0, 0]",Point,18xx,3,IVPREM,0,B2,Day,No,MALCOLM X BL,Part Two,Unarmed,,,,2015
