,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
44907,130595322.0,Wednesday,No,2013-09-18T14:43:00.000,InvPer,"[-71.05842, 42.357421]",Point,InvPer,9,FIGHT ,98,A1,Day,No,SCHOOL ST,Part three,Other,775518.4991,WASHINGTON ST,2955582.383,2013
61921,130597362.0,Wednesday,No,2013-09-18T23:00:00.000,InvPer,"[-71.06577, 42.302076]",Point,InvPer,9,IVPER ,345,C11,First,No,RIDGEWOOD ST,Part three,Unarmed,773634.6072,,2935403.522,2013
63684,130595391.0,Wednesday,No,2013-09-18T15:13:00.000,InvPer,"[-71.141721, 42.34306]",Point,InvPer,9,VIORDR,786,D14,Day,No,WASHINGTON ST,Part three,Unarmed,753025.5063,,2950243.078,2013
84320,130596223.0,Wednesday,No,2013-09-18T20:30:00.000,InvPer,"[-71.094451, 42.286304]",Point,InvPer,9,IVPER ,465,B3,First,No,COURTLAND RD,Part three,Unarmed,765903.1092,,2929617.7610000004,2013
98761,130594982.0,Wednesday,No,2013-09-18T12:00:00.000,InvPer,"[-71.141733, 42.293341]",Point,InvPer,9,IVPER ,678,E5,Day,No,WELD ST,Part three,Unarmed,753098.4891,,2932124.915,2013
109295,130594171.0,Wednesday,No,2013-09-18T02:42:00.000,InvPer,"[-71.09586, 42.318231]",Point,InvPer,9,IVPER ,307,B2,Last,No,WASHINGTON ST,Part three,Unarmed,765466.8401,,2941250.659,2013
116014,130594885.0,Wednesday,No,2013-09-18T11:37:00.000,InvPer,"[-71.052533, 42.36293]",Point,InvPer,9,IVPER ,954,A1,Day,No,FULTON ST,Part three,Unarmed,777098.9175,,2957598.0160000003,2013
120666,130595443.0,Wednesday,No,2013-09-18T15:43:00.000,InvPer,"[-71.08277, 42.322186]",Point,InvPer,9,IVPER ,265,B2,Day,No,KENSINGTON PARK,Part three,Unarmed,768999.9659,,2942708.972,2013
128438,130595865.0,Wednesday,No,2013-09-18T17:40:00.000,InvPer,"[-71.107918, 42.286905]",Point,InvPer,9,IVPER ,503,E18,First,No,AMERICAN LEGION HY,Part three,Other,762258.23,,2929819.6160000004,2013
144506,130596328.0,Wednesday,No,2013-09-18T22:15:00.000,InvPer,"[-71.083435, 42.280591]",Point,InvPer,9,IVPER ,418,B3,First,No,MORTON ST,Part three,Unarmed,768894.1564,,2927550.2369999997,2013
182545,130596355.0,Wednesday,No,2013-09-18T22:40:00.000,InvPer,"[-71.09579, 42.313756]",Point,InvPer,9,ALARMM,572,E13,First,No,COLUMBUS AV,Part three,Unarmed,765493.5024,,2939619.9839999997,2013
186893,130595785.0,Wednesday,No,2013-09-18T17:00:00.000,InvPer,"[-71.06579, 42.314636]",Point,InvPer,9,INVEST,332,C11,First,No,HANCOCK ST,Part three,Unarmed,773605.9009,,2939980.548,2013
188176,130594473.0,Wednesday,No,2013-09-18T08:00:00.000,InvPer,"[-71.053063, 42.293665]",Point,InvPer,9,THREAT,368,C11,Day,No,QUEEN ST,Part three,Unarmed,777088.1187,,2932356.168,2013
193499,130596079.0,Wednesday,No,2013-09-18T20:00:00.000,InvPer,"[-71.091325, 42.284861]",Point,InvPer,9,IVPER ,465,B3,First,No,BLUE HILL AV,Part three,Unarmed,766751.5911,,2929095.955,2013
213223,130595378.0,Wednesday,No,2013-09-18T15:11:00.000,InvPer,"[-71.07121, 42.287796]",Point,InvPer,9,REMOVE,399,C11,Day,No,WASHINGTON ST,Part three,Unarmed,772189.1563,,2930192.231,2013
245585,130597225.0,Wednesday,No,2013-09-18T09:00:00.000,InvPer,"[-71.05302, 42.301681]",Point,InvPer,9,UNK   ,254,C11,Day,No,EVERETT ST,Part three,Other,777084.4618,,2935277.39,2013
249272,130594095.0,Wednesday,No,2013-09-18T01:09:00.000,InvPer,"[-71.079431, 42.305738]",Point,InvPer,9,REQP  ,460,C11,Last,No,COLUMBIA RD,Part three,Unarmed,769932.3196,,2936719.48,2013
