,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
3820,130375284.0,Wednesday,No,2013-06-19T23:20:00.000,InvPer,"[-71.063785, 42.349246]",Point,InvPer,6,IVPER ,123,A1,First,No,WASHINGTON ST,Part three,Unarmed,774083.6785,,2952595.797,2013
18772,130373642.0,Wednesday,No,2013-06-19T13:45:00.000,InvPer,"[-71.072895, 42.316241]",Point,InvPer,6,IVPER ,327,B2,Day,No,HARTFORD ST,Part three,Unarmed,771681.3266,,2940555.7339999997,2013
33976,130373775.0,Wednesday,No,2013-06-19T14:30:00.000,InvPer,"[-71.154526, 42.340214]",Point,InvPer,6,SUSPER,774,D14,Day,No,STRATHMORE RD,Part three,Unarmed,749568.0093,,2949191.688,2013
48379,130373372.0,Wednesday,No,2013-06-19T11:41:00.000,InvPer,"[-71.055155, 42.338841]",Point,InvPer,6,IVPREM,936,C6,Day,No,DALESSIO CT,Part three,Unarmed,776436.2784,,2948816.0760000004,2013
82780,130373717.0,Wednesday,No,2013-06-19T14:09:00.000,InvPer,"[-71.063478, 42.349957]",Point,InvPer,6,UNK   ,123,A1,Day,No,WASHINGTON ST,Part three,Unarmed,774165.0979,,2952855.298,2013
110695,130373397.0,Wednesday,No,2013-06-19T11:49:00.000,InvPer,"[-71.03511, 42.380531]",Point,InvPer,6,IVPER ,0,A7,Day,No,WHITE ST,Part three,Unarmed,781772.8403,,2964037.6010000003,2013
111657,130373716.0,Wednesday,No,2013-06-19T14:09:00.000,InvPer,"[-71.091047, 42.335729]",Point,InvPer,6,IVPER ,911,B2,Day,No,ALBAN ST,Part three,Unarmed,766737.7981,RUGGLES ST,2947633.3439999996,2013
150224,130374804.0,Wednesday,No,2013-06-19T22:24:00.000,InvPer,"[-71.12759, 42.358661]",Point,InvPer,6,IVPER ,816,D14,First,No,HOOKER ST,Part three,Unarmed,756821.1641,,2955945.06,2013
156711,130373941.0,Wednesday,No,2013-06-19T16:07:00.000,InvPer,"[-71.0327, 42.377236]",Point,InvPer,6,THREAT,20,A7,First,No,BENNINGTON ST,Part three,Other,782430.5548,,2962840.394,2013
166548,130376040.0,Wednesday,No,2013-06-19T17:30:00.000,InvPer,"[-71.07689, 42.346221]",Point,InvPer,6,IVPER ,149,D4,First,No,YARMOUTH PL,Part three,Unarmed,770546.6563,,2951475.586,2013
188083,130374568.0,Wednesday,No,2013-06-19T20:15:00.000,InvPer,"[-71.085618, 42.32866]",Point,InvPer,6,MISC  ,282,B2,First,No,WASHINGTON ST,Part three,Unarmed,768218.0809,,2945064.255,2013
194701,130374160.0,Wednesday,No,2013-06-19T17:00:00.000,InvPer,"[-71.091325, 42.284861]",Point,InvPer,6,IVPER ,465,B3,First,No,BLUE HILL AV,Part three,Unarmed,766751.5911,,2929095.955,2013
211638,130374182.0,Wednesday,No,2013-06-19T14:57:00.000,InvPer,"[-71.087885, 42.309016]",Point,InvPer,6,MISC  ,318,B2,Day,No,ELM HILL AV,Part three,Unarmed,767639.8954,,2937902.8819999998,2013
236944,130374152.0,Wednesday,No,2013-06-19T17:00:00.000,InvPer,"[-71.03887, 42.371246]",Point,InvPer,6,DVIP  ,28,A7,First,No,PARIS ST,Part three,Unarmed,780775.2494,,2960648.442,2013
250028,130374549.0,Wednesday,No,2013-06-19T20:08:00.000,InvPer,"[-71.082529, 42.316924]",Point,InvPer,6,REMOVE,310,B2,First,No,WARREN ST,Part three,Unarmed,769074.3844,,2940791.704,2013
252774,130372712.0,Wednesday,No,2013-06-19T03:59:00.000,InvPer,"[-71.083303, 42.302514]",Point,InvPer,6,PRSCRM,458,B3,Last,No,MICHIGAN AV,Part three,Unarmed,768890.6104,,2935539.2180000003,2013
256665,130373730.0,Wednesday,No,2013-06-19T13:00:00.000,InvPer,"[-71.059987, 42.361648]",Point,InvPer,6,IVPER ,289,A1,Day,No,SUDBURY ST,Part three,Unarmed,775087.02,,2957120.525,2013
258356,130378239.0,Wednesday,No,2013-06-19T20:45:00.000,InvPer,"[-71.0717, 42.291311]",Point,InvPer,6,IVPER ,450,C11,First,No,WASHINGTON ST,Part three,Unarmed,772050.1409,,2931472.481,2013
