,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
4370,,Monday,No,2015-06-22T00:00:00.000,Motor Vehicle Accident Response,"[-71.060162, 42.359884]",Point,MVAcc,6,MVA,73,A1,,No,CENTER PLZ,Part Three,None,775043.0,,2960000.0,2015
27357,,Monday,No,2015-06-22T00:00:00.000,Motor Vehicle Accident Response,"[-71.037419, 42.3669]",Point,MVAcc,6,MVA,35,A7,,No,WEBSTER ST,Part Three,None,781176.0,,2960000.0,2015
27836,,Monday,No,2015-06-22T16:15:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,168,D4,,No,W CONCORD ST,Part Three,None,,WASHINGTON ST,,2015
52779,,Monday,No,2015-06-22T15:30:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,0,,,No,,Part Three,None,,FREEPORT ST,,2015
57864,,Monday,No,2015-06-22T00:00:00.000,Motor Vehicle Accident Response,"[-71.101062, 42.270486]",Point,MVAcc,6,MVA,480,E18,,No,CUMMINS HWY,Part Three,None,764141.0,,2920000.0,2015
65266,,Monday,No,2015-06-22T16:02:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,116,A1,,No,BEACH ST,Part Three,None,,JOHN F. FITZGERALD SURFACE RD,,2015
70833,,Monday,No,2015-06-22T00:00:00.000,Motor Vehicle Accident Response,"[-71.067478, 42.308297]",Point,MVAcc,6,MVA,335,C11,,No,CLARKSON ST,Part Three,None,773161.0,,2940000.0,2015
77883,,Monday,No,2015-06-22T22:30:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,116,A1,,No,BEACH ST,Part Three,None,,JOHN F. FITZGERALD SURFACE RD,,2015
78902,,Monday,No,2015-06-22T00:00:00.000,Motor Vehicle Accident Response,"[-71.063069, 42.315267]",Point,MVAcc,6,MVA,257,C11,,No,EVERETT AVE,Part Three,None,774341.0,,2940000.0,2015
80920,,Monday,No,2015-06-22T00:00:00.000,Motor Vehicle Accident Response,"[-71.063693, 42.35354]",Point,MVAcc,6,REQP,111,A1,,No,MASON ST,Part Three,None,774100.0,,2950000.0,2015
85387,,Monday,No,2015-06-22T12:56:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,163,D4,,No,SHAWMUT AVE,Part Three,None,,WALTHAM ST,,2015
95919,,Monday,No,2015-06-22T00:00:00.000,Motor Vehicle Accident Response,"[-71.054881, 42.363392]",Point,MVAcc,6,MVA,91,A1,,No,HANOVER ST,Part Three,None,776463.0,,2960000.0,2015
103626,,Monday,No,2015-06-22T00:00:00.000,Motor Vehicle Accident Response,"[-71.098262, 42.318939]",Point,MVAcc,6,MVA,304,B2,,No,COLUMBUS AVE,Part Three,None,764816.0,,2940000.0,2015
133109,,Monday,No,2015-06-22T12:00:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,264,B2,,No,GAYLAND ST,Part Three,None,,W COTTAGE ST ,,2015
145249,,Monday,No,2015-06-22T00:00:00.000,Motor Vehicle Accident Response,"[-71.072668, 42.353174]",Point,MVAcc,6,MVA,0,,,No,COMMONWEALTH AVE,Part Three,None,771675.0,,2950000.0,2015
184975,,Monday,No,2015-06-22T17:19:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,367,C11,,No,ADAMS ST,Part Three,None,,CENTRE ST,,2015
195857,,Monday,No,2015-06-22T00:00:00.000,Motor Vehicle Accident Response,"[-71.054879, 42.296207]",Point,MVAcc,6,MVA,355,C11,,No,NEPONSET AVE,Part Three,None,776592.0,,2930000.0,2015
198536,,Monday,No,2015-06-22T00:00:00.000,Motor Vehicle Accident Response,"[-71.064507, 42.317482]",Point,MVAcc,6,MVA,239,B2,,No,COLUMBIA RD,Part Three,None,773947.0,,2940000.0,2015
206089,,Monday,No,2015-06-22T00:00:00.000,Motor Vehicle Accident Response,"[-71.098606, 42.332096]",Point,MVAcc,6,MVA,601,B2,,No,TREMONT ST,Part Three,None,764700.0,,2950000.0,2015
210329,,Monday,No,2015-06-22T00:00:00.000,Motor Vehicle Accident Response,"[-71.058493, 42.355559]",Point,MVAcc,6,MVA,105,A1,,No,FRANKLIN ST,Part Three,None,775502.0,,2950000.0,2015
217525,,Monday,No,2015-06-22T16:37:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,691,E5,,No,BELGRADE AVE,Part Three,None,,CENTRE ST,,2015
222239,,Monday,No,2015-06-22T00:00:00.000,Motor Vehicle Accident Response,"[-71.061333, 42.352302]",Point,MVAcc,6,MVA,117,A1,,No,HARRISON AVE,Part Three,None,774741.0,,2950000.0,2015
232288,,Monday,No,2015-06-22T00:00:00.000,Motor Vehicle Accident Response,"[-71.076381, 42.334018]",Point,MVAcc,6,MVA,270,D4,,No,HARRISON AVE,Part Three,None,770706.0,,2950000.0,2015
246592,,Monday,No,2015-06-22T00:00:00.000,Motor Vehicle Accident Response,"[-71.057928, 42.358848]",Point,MVAcc,6,MVA,92,A1,,No,COURT ST,Part Three,None,775649.0,,2960000.0,2015
