,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
16993,130695018.0,Friday,No,2013-11-01T02:29:00.000,MVAcc,"[-71.05718, 42.342551]",Point,MVAcc,11,MVAINJ,173,C6,Last,No,W BROADWAY,Other,Unarmed,775881.7799,DORCHESTER AV,2950165.2180000003,2013
33216,130695903.0,Friday,No,2013-11-01T12:50:00.000,MVAcc,"[-71.08507, 42.328881]",Point,MVAcc,11,MVANO ,288,B2,Day,No,DUDLEY ST,Other,Unarmed,768366.1044,WASHINGTON ST,2945145.712,2013
41007,130695050.0,Friday,No,2013-11-01T02:51:00.000,MVAcc,"[-71.02925, 42.336601]",Point,MVAcc,11,REQP  ,224,C6,Last,No,E 3RD ST,Other,Other,783444.458,O ST,2948037.372,2013
43500,130695902.0,Friday,No,2013-11-01T12:50:00.000,MVAcc,"[-71.11411, 42.312631]",Point,MVAcc,11,MVAINJ,645,E13,Day,No,CENTRE ST,Other,Unarmed,760540.3798,,2939187.065,2013
44270,130695384.0,Friday,No,2013-11-01T08:44:00.000,MVAcc,"[-71.10479, 42.334141]",Point,MVAcc,11,MVAINJ,603,B2,Day,No,CALUMET ST,Other,Unarmed,763024.8693,TREMONT ST,2947037.227,2013
57750,130695370.0,Friday,No,2013-11-01T08:31:00.000,MVAcc,"[-71.086785, 42.335776]",Point,MVAcc,11,MVAINJ,286,B2,Day,No,TREMONT ST,Other,Other,767890.1899,MELNEA CASS BL,2947656.122,2013
64141,130696358.0,Friday,No,2013-11-01T16:20:00.000,MVAcc,"[-71.06313, 42.346301]",Point,MVAcc,11,MVA   ,162,D4,First,No,HERALD ST,Other,Unarmed,774266.2313,HARRISON AV,2951523.4910000004,2013
79432,130696279.0,Friday,No,2013-11-01T15:52:00.000,MVAcc,"[-71.08271, 42.331051]",Point,MVAcc,11,MVAINJ,276,B2,Day,No,RUGGLES ST,Other,Unarmed,769000.3868,WASHINGTON ST,2945939.61,2013
130931,130695698.0,Friday,No,2013-11-01T11:13:00.000,MVAcc,"[-71.094726, 42.31315]",Point,MVAcc,11,MVAINJ,316,E13,Day,No,SEAVER ST,Other,Unarmed,765782.1363,COLUMBUS AV,2939400.348,2013
151695,130696172.0,Friday,No,2013-11-01T14:53:00.000,MVAcc,"[-71.093795, 42.268876]",Point,MVAcc,11,MVANO ,476,B3,Day,No,BLUE HILL AV,Other,Unarmed,766110.9716,,2923267.608,2013
169766,130696319.0,Friday,No,2013-11-01T16:13:00.000,MVAcc,"[-71.0926, 42.312951]",Point,MVAcc,11,MVAINJ,316,B2,First,No,HAROLD ST,Other,Unarmed,766357.6949,HOMESTEAD ST,2939330.7339999997,2013
173108,130696263.0,Friday,No,2013-11-01T15:42:00.000,MVAcc,"[-71.05663, 42.297261]",Point,MVAcc,11,MVPED2,355,C11,Day,No,ADAMS ST,Other,Other,776116.26,PARKMAN ST,2933661.58,2013
208282,130695799.0,Friday,No,2013-11-01T12:08:00.000,MVAcc,"[-71.08905, 42.307501]",Point,MVAcc,11,MVANO ,319,B2,Day,No,SEAVER ST,Other,Unarmed,767327.4373,ELM HILL AV,2937349.271,2013
217400,130695810.0,Friday,No,2013-11-01T12:12:00.000,MVAcc,"[-71.073915, 42.334071]",Point,MVAcc,11,MVA   ,179,D4,Day,No,MASSACHUSETTS AV,Other,Unarmed,771373.0038,,2947051.909,2013
222055,130695340.0,Friday,No,2013-11-01T08:51:00.000,MVAcc,"[-71.05822, 42.355221]",Point,MVAcc,11,MVANO ,107,A1,Day,No,ARCH ST,Other,Unarmed,775576.708,,2954780.942,2013
232998,130697116.0,Friday,No,2013-11-01T22:25:00.000,MVAcc,"[-71.09042, 42.281681]",Point,MVAcc,11,MVANO ,428,B3,First,No,WILDWOOD ST,Other,Unarmed,767002.0412,WOOLSON ST,2927938.2939999998,2013
241492,130695183.0,Friday,No,2013-11-01T06:20:00.000,MVAcc,"[-71.08058, 42.305421]",Point,MVAcc,11,MVPED2,330,B2,Last,No,COLUMBIA RD,Other,Unarmed,769622.2533,WASHINGTON ST,2936602.439,2013
259891,130695614.0,Friday,No,2013-11-01T10:28:00.000,MVAcc,"[-71.09999, 42.343971]",Point,MVAcc,11,MVPED1,627,D4,Day,No,BOYLSTON ST,Other,Unarmed,764305.8985,KILMARNOCK ST,2950625.512,2013
262335,130702354.0,Friday,No,2013-11-01T22:46:00.000,MVAcc,"[0, 0]",Point,MVAcc,11,MVARPT,565,B3,First,No,WALK HILL ST,Other,Unarmed,,,,2013
264869,130696416.0,Friday,No,2013-11-01T16:46:00.000,MVAcc,"[0, 0]",Point,MVAcc,11,MVPED1,630,D4,First,No,ST MARYS ST,Other,Other,,MOUNTFORT ST,,2013
265910,130695347.0,Friday,No,2013-11-01T07:41:00.000,MVAcc,"[0, 0]",Point,MVAcc,11,HITRUN,342,C11,Day,No,GENEVA AV,Other,Unarmed,,,,2013
