,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
7455,,Friday,No,2015-06-19T00:00:00.000,Motor Vehicle Accident Response,"[-71.109774, 42.337309]",Point,MVAcc,6,MVA,613,B2,,No,FRANCIS ST,Part Three,None,761672.0,,2950000.0,2015
21210,,Friday,No,2015-06-19T00:00:00.000,Motor Vehicle Accident Response,"[-71.085341, 42.283345]",Point,MVAcc,6,MVA,432,B3,,No,BALLOU AVE,Part Three,None,768373.0,,2930000.0,2015
21238,,Friday,No,2015-06-19T00:00:00.000,Motor Vehicle Accident Response,"[-71.151645, 42.352091]",Point,MVAcc,6,MVA,779,D14,,No,MARKET ST,Part Three,None,750329.0,,2950000.0,2015
23538,,Friday,No,2015-06-19T00:00:00.000,Motor Vehicle Accident Response,"[-71.065796, 42.325538]",Point,MVAcc,6,MVA,186,C6,,No,MASSACHUSETTS AVE,Part Three,None,773584.0,,2940000.0,2015
25858,,Friday,No,2015-06-19T15:00:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,614,B2,,No,BROOKLINE AVE,Part Three,None,, PILGRIM RD ,,2015
54372,,Friday,No,2015-06-19T00:00:00.000,Motor Vehicle Accident Response,"[-71.16815, 42.349718]",Point,MVAcc,6,MVA,754,D14,,No,BRECK AVE,Part Three,None,745871.0,,2950000.0,2015
56616,,Friday,No,2015-06-19T01:06:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,94,A1,,No,CLINTON ST,Part Three,None,,JOHN F. FITZGERALD SURFACE RD,,2015
71163,,Friday,No,2015-06-19T17:15:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,447,B3,,No,NORWELL ST,Part Three,None,,PARK ST,,2015
77232,,Friday,No,2015-06-19T06:00:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,181,B2,,No,MAGAZINE ST,Part Three,None,,NORFOLK AVE,,2015
84493,,Friday,No,2015-06-19T00:00:00.000,Motor Vehicle Accident Response,"[-71.115878, 42.275313]",Point,MVAcc,6,MVA,490,E18,,No,AMERICAN LEGION HWY,Part Three,None,760123.0,,2930000.0,2015
90856,,Friday,No,2015-06-19T00:00:00.000,Motor Vehicle Accident Response,"[-71.156355, 42.355573]",Point,MVAcc,6,MVA,768,D14,,No,PARSONS ST,Part Three,None,749051.0,,2950000.0,2015
112307,,Friday,No,2015-06-19T19:31:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,0,,,No,,Part Three,None,,AMERICAN LEGION HWY,,2015
119055,,Friday,No,2015-06-19T00:00:00.000,Motor Vehicle Accident Response,"[-71.105263, 42.327957]",Point,MVAcc,6,MVA,584,B2,,No,FISHER AVE,Part Three,None,762907.0,,2940000.0,2015
128399,,Friday,No,2015-06-19T02:22:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,769,D14,,No,FANEUIL ST,Part Three,None,,GOODENOUGH ST,,2015
128595,,Friday,No,2015-06-19T00:00:00.000,Motor Vehicle Accident Response,"[-71.05521, 42.312449]",Point,MVAcc,6,MVA,254,C11,,No,SAVIN HILL AVE,Part Three,None,776472.0,,2940000.0,2015
129496,,Friday,No,2015-06-19T00:00:00.000,Motor Vehicle Accident Response,"[-71.062195, 42.293288]",Point,MVAcc,6,MVA,361,C11,,No,DORCHESTER AVE,Part Three,None,774618.0,,2930000.0,2015
130146,,Friday,No,2015-06-19T00:00:00.000,Motor Vehicle Accident Response,"[-71.172259, 42.271293]",Point,MVAcc,6,MVA,724,E5,,No,SPRING ST,Part Three,None,744870.0,,2920000.0,2015
143627,,Friday,No,2015-06-19T15:00:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,6,MVA,184,B2,,No,HUMPHREYS ST,Part Three,None,,,,2015
