,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
8479,152004506.0,Saturday,No,2015-01-17T14:00:00.000,OTHER LARCENY,"[-71.079605, 42.347101]",Point,06xx,1,LARCEN,0,D4,Day,No,HUNTINGTON AV,Part One,Unarmed,769811.1326,,2951792.646,2015
9784,152004600.0,Saturday,No,2015-01-17T20:30:00.000,OTHER LARCENY,"[-71.094858, 42.343914]",Point,06xx,1,LARCEN,0,D4,First,No,PARK DR,Part One,Unarmed,765693.3521,,2950610.9930000002,2015
81565,152005128.0,Saturday,No,2015-01-17T12:00:00.000,OTHER LARCENY,"[-71.057735, 42.298051]",Point,06xx,1,LARCEN,0,C11,Day,No,GIBSON ST,Part One,Unarmed,775815.8226,,2933947.916,2015
85437,152004499.0,Saturday,No,2015-01-17T09:50:00.000,OTHER LARCENY,"[-71.055125, 42.334901]",Point,06xx,1,LARCEN,0,C6,Day,No,OLD COLONY AV,Part One,Unarmed,776451.8785,,2947380.314,2015
89487,152004532.0,Saturday,No,2015-01-17T15:19:00.000,OTHER LARCENY,"[-71.079263, 42.30593]",Point,06xx,1,LARCEN,0,B2,Day,No,COLUMBIA RD,Part One,Unarmed,769977.5131,,2936789.672,2015
132677,152004390.0,Saturday,No,2015-01-17T01:11:00.000,OTHER LARCENY,"[-71.08257, 42.348656]",Point,06xx,1,FIGHT,0,D4,Last,No,BOYLSTON ST,Part One,Unarmed,769006.8448,,2952355.38,2015
148278,152004394.0,Saturday,No,2015-01-17T00:30:00.000,OTHER LARCENY,"[-71.12599, 42.250546]",Point,06xx,1,LARCEN,0,E18,Last,No,HYDE PARK AV,Part One,Unarmed,757426.3647,,2916548.062,2015
166869,152004382.0,Saturday,No,2015-01-17T00:02:00.000,OTHER LARCENY,"[-71.044345, 42.284861]",Point,06xx,1,LARCEN,0,C11,Last,No,GALLIVAN BL,Part One,Unarmed,779463.9551,,2929160.365,2015
180858,152006089.0,Saturday,No,2015-01-17T02:00:00.000,OTHER LARCENY,"[-71.034531, 42.367406]",Point,06xx,1,LARCEN,0,A7,Last,No,EVERETT ST,Part One,Unarmed,781955.3875,,2959255.3219999997,2015
194564,152004571.0,Saturday,No,2015-01-17T17:22:00.000,OTHER LARCENY,"[-71.0892, 42.290746]",Point,06xx,1,LARCEN,0,B3,First,No,BLUE HILL AV,Part One,Unarmed,767316.2688,,2931243.297,2015
265044,152004458.0,Saturday,No,2015-01-17T10:30:00.000,OTHER LARCENY,"[0, 0]",Point,06xx,1,LARCEN,0,B2,Day,No,BLUE HILL AV,Part One,Unarmed,,,,2015
266101,152004696.0,Saturday,No,2015-01-17T22:00:00.000,OTHER LARCENY,"[0, 0]",Point,06xx,1,ROBBER,0,D4,First,No,WASHINGTON ST,Part One,Unarmed,,,,2015
