,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
9610,120788848.0,Saturday,No,2012-12-15T10:00:00.000,PropLost,"[-71.063675, 42.352301]",Point,PropLost,12,LSTPRP,111,A1,Day,No,BOYLSTON ST,Part Three,Unarmed,774107.7181,,2953709.249,2012
18430,120785560.0,Saturday,No,2012-12-15T18:00:00.000,PropLost,"[-71.090195, 42.294891]",Point,PropLost,12,LSTPRP,463,B3,First,No,FRANKLIN HILL AV,Part Three,Unarmed,767039.7998,,2932752.503,2012
33882,130017543.0,Saturday,No,2012-12-15T08:00:00.000,PropLost,"[-71.085118, 42.298635]",Point,PropLost,12,LSTPRP,444,B3,Day,No,ESMOND ST,Part Three,Other,768406.6291,,2934123.522,2012
49825,120785721.0,Saturday,No,2012-12-15T14:30:00.000,PropLost,"[-71.07632, 42.350356]",Point,PropLost,12,LSTPRP,134,D4,Day,No,BOYLSTON ST,Part Three,Unarmed,770693.2587,,2952983.224,2012
80921,120795666.0,Saturday,No,2012-12-15T22:00:00.000,PropLost,"[-71.13106, 42.350481]",Point,PropLost,12,LSTPRP,796,D14,First,No,HARVARD AV,Part Three,Unarmed,755896.1988,COMMONWEALTH AV,2952960.025,2012
105873,130035341.0,Saturday,No,2012-12-15T21:00:00.000,PropLost,"[-71.08947, 42.292231]",Point,PropLost,12,LSTPRP,464,B3,First,No,PAXTON ST,Part Three,Unarmed,767240.6118,,2931784.102,2012
114559,120788471.0,Saturday,No,2012-12-15T19:00:00.000,PropLost,"[-71.06382, 42.361866]",Point,PropLost,12,IVPREM,74,A1,First,No,STANIFORD ST,Part Three,Other,774050.6995,,2957194.7189999996,2012
140395,120785108.0,Saturday,No,2012-12-15T00:30:00.000,PropLost,"[-71.061244, 42.374686]",Point,PropLost,12,LSTPRP,57,A15,Last,No,SOLEY ST,Part Three,Unarmed,774722.6857,,2961870.193,2012
142695,120800290.0,Saturday,No,2012-12-15T19:00:00.000,PropLost,"[-71.074855, 42.350756]",Point,PropLost,12,LARCRT,134,D4,First,No,BOYLSTON ST,Part Three,Unarmed,771088.5381,DARTMOUTH ST,2953130.961,2012
244091,120790923.0,Saturday,No,2012-12-15T23:15:00.000,PropLost,"[-71.03959, 42.349101]",Point,PropLost,12,LSTPRP,207,C6,First,No,D ST,Part Three,Unarmed,780624.2505,NORTHERN AV,2952577.333,2012
249136,152045240.0,Saturday,No,2012-12-15T00:00:00.000,PropLost,"[-71.058709, 42.281906]",Point,PropLost,12,LARCEN,0,C11,Last,No,ADAMS ST,Part three,Unarmed,775582.6535,,2928062.957,2012
260715,120784431.0,Saturday,No,2012-12-15T01:00:00.000,PropLost,"[0, 0]",Point,PropLost,12,ROBRPT,289,B2,Last,No,WARRENTON ST,Part Three,Unarmed,,,,2012
261126,120785219.0,Saturday,No,2012-12-15T02:00:00.000,PropLost,"[0, 0]",Point,PropLost,12,LSTPRP,146,D4,Last,No,COPLEY PLACE,Part Three,Unarmed,,,,2012
