,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
17584,,Wednesday,No,2015-07-01T00:00:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,314,B2,,No,HOWLAND ST,Part Three,None,,,,2015
32249,,Wednesday,No,2015-07-01T06:45:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,691,E5,,No,CENTRE ST,Part Three,None,,REDLANDS RD,,2015
54566,,Wednesday,No,2015-07-01T14:35:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,0,,,No,BRAGDON ST,Part Three,None,,,,2015
59695,,Wednesday,No,2015-07-01T00:00:00.000,Motor Vehicle Accident Response,"[-71.111834, 42.299063]",Point,MVAcc,7,MVA,509,E13,,No,TOWER ST,Part Three,None,761178.0,,2930000.0,2015
61136,,Wednesday,No,2015-07-01T09:24:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,268,B2,,No,HAMPDEN ST,Part Three,None,,NORFOLK AVE,,2015
66627,,Wednesday,No,2015-07-01T00:00:00.000,Motor Vehicle Accident Response,"[-71.061327, 42.362607]",Point,MVAcc,7,AB,74,A1,,No,NEW CHARDON ST,Part Three,None,774723.0,,2960000.0,2015
78240,,Wednesday,No,2015-07-01T00:00:00.000,Motor Vehicle Accident Response,"[-71.163771, 42.281329]",Point,MVAcc,7,MVA,731,E5,,No,TEMPLE ST,Part Three,None,747153.0,,2930000.0,2015
90469,,Wednesday,No,2015-07-01T16:00:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,501,E18,,No,AMERICAN LEGION HWY,Part Three,None,, CUMMINS HWY ,,2015
91372,,Wednesday,No,2015-07-01T11:30:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,501,E18,,No,HYDE PARK AVE,Part Three,None,,,,2015
103954,,Wednesday,No,2015-07-01T14:26:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,IVPER,573,E13,,No,WASHINGTON ST,Part Three,None,,WILLIAMS ST,,2015
106921,,Wednesday,No,2015-07-01T00:00:00.000,Motor Vehicle Accident Response,"[-71.071509, 42.302918]",Point,MVAcc,7,MVA,343,C11,,No,BOWDOIN ST,Part Three,None,772081.0,,2940000.0,2015
112639,,Wednesday,No,2015-07-01T14:37:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,IVMV,618,D4,,No,FORSYTH ST,Part Three,None,, HUNTINGTON AVE ,,2015
144768,,Wednesday,No,2015-07-01T00:00:00.000,Motor Vehicle Accident Response,"[-71.072441, 42.291816]",Point,MVAcc,7,MVA,450,B3,,No,ASPINWALL RD,Part Three,None,771849.0,,2930000.0,2015
151694,,Wednesday,No,2015-07-01T00:00:00.000,Motor Vehicle Accident Response,"[-71.036655, 42.371723]",Point,MVAcc,7,MVA,29,A7,,No,CHELSEA ST,Part Three,None,781373.0,,2960000.0,2015
162579,,Wednesday,No,2015-07-01T00:00:00.000,Motor Vehicle Accident Response,"[-71.10964, 42.322086]",Point,MVAcc,7,MVA,582,E13,,No,CENTRE ST,Part Three,None,761733.0,,2940000.0,2015
165269,,Wednesday,No,2015-07-01T11:00:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,520,E18,,No,HARVARD AVE,Part Three,None,,WINTHROP ST,,2015
173252,,Wednesday,No,2015-07-01T09:48:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,VAND,799,D14,,No,GARDNER ST,Part Three,None,,,,2015
177789,,Wednesday,No,2015-07-01T22:18:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,IVPER,418,B3,,No,SELDEN ST,Part Three,None,,,,2015
183517,,Wednesday,No,2015-07-01T19:30:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,192,C6,,No,MOHAWK ST,Part Three,None,,PREBLE ST,,2015
191332,,Wednesday,No,2015-07-01T08:45:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,783,D14,,No,NEVINS ST,Part Three,None,, WARREN ST ,,2015
193698,,Wednesday,No,2015-07-01T22:15:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,297,B2,,No,COPELAND ST,Part Three,None,, WARREN ST ,,2015
204080,,Wednesday,No,2015-07-01T00:00:00.000,Motor Vehicle Accident Response,"[-71.047101, 42.288411]",Point,MVAcc,7,MVA,375,C11,,No,NEPONSET AVE,Part Three,None,778711.0,,2930000.0,2015
204708,,Wednesday,No,2015-07-01T20:42:00.000,Motor Vehicle Accident Response,"[0, 0]",Point,MVAcc,7,MVA,771,D14,,No,BALDWIN PL,Part Three,None,,WASHINGTON ST,,2015
239008,,Wednesday,No,2015-07-01T00:00:00.000,Motor Vehicle Accident Response,"[-71.085837, 42.282456]",Point,MVAcc,7,MVA,429,B3,,No,NORFOLK ST,Part Three,None,768241.0,,2930000.0,2015
