,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
34366,,Saturday,No,2015-07-25T00:00:00.000,Investigate Person,"[-71.069409, 42.339542]",Point,InvPer,7,IVPER,165,D4,,No,HARRISON AVE,Part Three,None,772581.0,,2950000.0,2015
41385,,Saturday,No,2015-07-25T00:00:00.000,Investigate Person,"[-71.085634, 42.328663]",Point,InvPer,7,ADMRPT,282,B2,,No,WASHINGTON ST,Part Three,None,768214.0,,2950000.0,2015
44469,,Saturday,No,2015-07-25T00:00:00.000,Investigate Person,"[-71.134746, 42.354684]",Point,InvPer,7,KIDNAP,803,D14,,No,CAMBRIDGE ST,Part Three,None,754893.0,,2950000.0,2015
71529,,Saturday,No,2015-07-25T00:00:00.000,Investigate Person,"[-71.053147, 42.366108]",Point,InvPer,7,IVPER,83,A1,,No,CHARTER ST,Part Three,None,776927.0,,2960000.0,2015
90452,,Saturday,No,2015-07-25T00:00:00.000,Investigate Person,"[-71.079908, 42.345619]",Point,InvPer,7,NIDV,146,D4,,No,SAINT BOTOLPH ST,Part Three,None,769732.0,,2950000.0,2015
93328,,Saturday,No,2015-07-25T10:35:00.000,Investigate Person,"[0, 0]",Point,InvPer,7,IVPER,796,D14,,No,BRIGHTON AVE,Part Three,None,, HARVARD AVE ,,2015
100863,,Saturday,No,2015-07-25T00:00:00.000,Investigate Person,"[-71.114484, 42.311275]",Point,InvPer,7,,645,E13,,No,CENTRE ST,Part Three,None,760441.0,,2940000.0,2015
117137,,Saturday,No,2015-07-25T00:00:00.000,Investigate Person,"[-71.079184, 42.302621]",Point,InvPer,7,IVPER,456,B3,,No,GREENWOOD ST,Part Three,None,770005.0,,2940000.0,2015
118082,,Saturday,No,2015-07-25T00:00:00.000,Investigate Person,"[-71.10294, 42.266729]",Point,InvPer,7,NIDV,486,E18,,No,RALWOOD RD,Part Three,None,763639.0,,2920000.0,2015
122501,,Saturday,No,2015-07-25T00:00:00.000,Investigate Person,"[-71.079328, 42.308701]",Point,InvPer,7,IVPER,329,B2,,No,STANWOOD ST,Part Three,None,769955.0,,2940000.0,2015
139843,,Saturday,No,2015-07-25T00:00:00.000,Investigate Person,"[-71.076094, 42.344297]",Point,InvPer,7,INVEST,150,D4,,No,W CANTON ST,Part Three,None,770765.0,,2950000.0,2015
145442,,Saturday,No,2015-07-25T00:00:00.000,Investigate Person,"[-71.104292, 42.264521]",Point,InvPer,7,IVPER,487,E18,,No,OAKCREST RD,Part Three,None,763277.0,,2920000.0,2015
155807,,Saturday,No,2015-07-25T00:00:00.000,Investigate Person,"[-71.089197, 42.273768]",Point,InvPer,7,NIDV,420,B3,,No,W SELDEN ST,Part Three,None,767347.0,,2930000.0,2015
165537,,Saturday,No,2015-07-25T00:00:00.000,Investigate Person,"[-71.083158, 42.349421]",Point,InvPer,7,IVPER,138,D4,,No,NEWBURY ST,Part Three,None,768846.0,,2950000.0,2015
166033,,Saturday,No,2015-07-25T00:00:00.000,Investigate Person,"[-71.104292, 42.264521]",Point,InvPer,7,SHOTS,487,E18,,No,OAKCREST RD,Part Three,None,763277.0,,2920000.0,2015
176425,,Saturday,No,2015-07-25T00:00:00.000,Investigate Person,"[-71.069259, 42.300532]",Point,InvPer,7,LANTEN,357,C11,,No,WESTVILLE ST,Part Three,None,772694.0,,2930000.0,2015
220827,,Saturday,No,2015-07-25T00:00:00.000,Investigate Person,"[-71.084516, 42.293896]",Point,InvPer,7,AB,442,B3,,No,TALBOT AVE,Part Three,None,768578.0,,2930000.0,2015
