,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
15798,,Tuesday,No,2015-08-04T00:00:00.000,Residential Burglary,"[-71.105486, 42.31604]",Point,05RB,8,BE,640,E13,,No,LAMARTINE ST,Part One,None,762867.0,,2940000.0,2015
32247,,Tuesday,No,2015-08-04T00:00:00.000,Residential Burglary,"[-71.120434, 42.292208]",Point,05RB,8,BE,664,E5,,No,ARCHDALE RD,Part One,None,758863.0,,2930000.0,2015
60916,,Tuesday,No,2015-08-04T00:00:00.000,Residential Burglary,"[-71.103818, 42.346353]",Point,05RB,8,BE,629,D4,,No,ABERDEEN ST,Part One,None,763267.0,,2950000.0,2015
104821,,Tuesday,No,2015-08-04T00:00:00.000,Residential Burglary,"[-71.118273, 42.295719]",Point,05RB,8,BE,564,E5,,No,WASHINGTON ST,Part One,None,759442.0,,2930000.0,2015
104822,,Tuesday,No,2015-08-04T00:00:00.000,Residential Burglary,"[-71.118273, 42.295719]",Point,05RB,8,BE,564,E5,,No,WASHINGTON ST,Part One,None,759442.0,,2930000.0,2015
182318,,Tuesday,No,2015-08-04T00:00:00.000,Residential Burglary,"[-71.036354, 42.333926]",Point,05RB,8,BE,226,C6,,No,E FIFTH ST,Part One,None,781529.0,,2950000.0,2015
183283,,Tuesday,No,2015-08-04T00:00:00.000,Residential Burglary,"[-71.150844, 42.357578]",Point,05RB,8,BE,768,D14,,No,VINELAND ST,Part One,None,750538.0,,2960000.0,2015
183284,,Tuesday,No,2015-08-04T00:00:00.000,Residential Burglary,"[-71.150844, 42.357578]",Point,05RB,8,BE,768,D14,,No,VINELAND ST,Part One,None,750538.0,,2960000.0,2015
215514,,Tuesday,No,2015-08-04T00:00:00.000,Residential Burglary,"[-71.073133, 42.32106]",Point,05RB,8,ARREST,261,B2,,No,W COTTAGE ST,Part One,None,771608.0,,2940000.0,2015
225817,,Tuesday,No,2015-08-04T00:00:00.000,Residential Burglary,"[-71.082069, 42.294787]",Point,05RB,8,BE,441,B3,,No,KINGSDALE ST,Part One,None,769238.0,,2930000.0,2015
