,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
38314,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.099294, 42.318882]",Point,InvPer,7,IVPER,303,E13,,No,BRAGDON ST,Part Three,None,764537.0,,2940000.0,2015
41269,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.055824, 42.359512]",Point,InvPer,7,IVPER,93,A1,,No,CHATHAM ST,Part Three,None,776216.0,,2960000.0,2015
81458,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.059709, 42.297555]",Point,InvPer,7,IVPER,355,C11,,No,GIBSON ST,Part Three,None,775283.0,,2930000.0,2015
106911,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.14373, 42.34041]",Point,InvPer,7,IVPER,786,D14,,No,CUMMINGS RD,Part Three,None,752487.0,,2950000.0,2015
107013,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.091374, 42.284826]",Point,InvPer,7,IVPREM,465,B3,,No,BLUE HILL AVE,Part Three,None,766738.0,,2930000.0,2015
108518,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.09122, 42.296116]",Point,InvPer,7,IVPER,908,B3,,No,SHANDON RD,Part Three,None,766760.0,,2930000.0,2015
114843,,Thursday,No,2015-07-23T13:36:00.000,Investigate Person,"[0, 0]",Point,InvPer,7,IVPREM,105,A1,,No,SUMMER ST,Part Three,None,,,,2015
149133,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.040467, 42.334682]",Point,InvPer,7,IVPER,225,C6,,No,E FOURTH ST,Part Three,None,780415.0,,2950000.0,2015
151392,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.055054, 42.334659]",Point,InvPer,7,IVPER,195,C6,,No,OLD COLONY AVE,Part Three,None,776471.0,,2950000.0,2015
167011,,Thursday,No,2015-07-23T18:22:00.000,Investigate Person,"[0, 0]",Point,InvPer,7,PKNIFE,796,D14,,No,COMMONWEALTH AVE,Part Three,None,,,,2015
171561,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.035408, 42.335201]",Point,InvPer,7,IVPER,226,C6,,No,L ST,Part Three,None,781782.0,,2950000.0,2015
175076,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.082067, 42.322216]",Point,InvPer,7,VIORDR,296,B2,,No,WARREN ST,Part Three,None,769190.0,,2940000.0,2015
194483,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.076797, 42.338414]",Point,InvPer,7,BE,156,D4,,No,WORCESTER ST,Part Three,None,770586.0,,2950000.0,2015
200148,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.055661, 42.356322]",Point,InvPer,7,I00039,109,A1,,No,POST OFFICE SQ,Part Three,None,776266.0,,2960000.0,2015
212269,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.081182, 42.301546]",Point,InvPer,7,NIDV,456,B3,,No,ELLINGTON ST,Part Three,None,769466.0,,2940000.0,2015
218615,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.059734, 42.30175]",Point,InvPer,7,IVPER,350,C11,,No,DORCHESTER AVE,Part Three,None,775268.0,,2940000.0,2015
231592,,Thursday,No,2015-07-23T10:02:00.000,Investigate Person,"[0, 0]",Point,InvPer,7,IVPER,808,D14,,No,LINCOLN ST,Part Three,None,,S WAVERLY ST,,2015
236311,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.017463, 42.384922]",Point,InvPer,7,VIORDR,14,A7,,No,WORDSWORTH ST,Part Three,None,786531.0,,2970000.0,2015
243217,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.048427, 42.316821]",Point,InvPer,7,IVPER,256,C6,,No,WILLIAM T MORRISSEY BLVD,Part Three,None,778298.0,,2940000.0,2015
247206,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.047738, 42.33818]",Point,InvPer,7,BE,213,C6,,No,W THIRD ST,Part Three,None,778443.0,,2950000.0,2015
253430,,Thursday,No,2015-07-23T12:12:00.000,Investigate Person,"[0, 0]",Point,InvPer,7,IVMV,200,C6,,No,A ST,Part Three,None,,W THIRD ST,,2015
257271,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.059866, 42.353354]",Point,InvPer,7,ARREST,113,A1,,No,BEDFORD ST,Part Three,None,775135.0,,2950000.0,2015
257554,,Thursday,No,2015-07-23T00:00:00.000,Investigate Person,"[-71.058835, 42.325977]",Point,InvPer,7,IVPER,186,C6,,No,BOSTON ST,Part Three,None,775466.0,,2940000.0,2015
